Datum Zeit,Klingenthal PM10
,µg/m³
31-12-16,
30-12-16,
29-12-16,7
28-12-16,4
27-12-16,7
26-12-16,2
25-12-16,3
24-12-16,8
23-12-16,14
22-12-16,33
21-12-16,27
20-12-16,15
19-12-16,11
18-12-16,15
17-12-16,22
16-12-16,17
15-12-16,10
14-12-16,10
13-12-16,
12-12-16,6
11-12-16,11
10-12-16,21
09-12-16,23
08-12-16,32
07-12-16,30
06-12-16,28
05-12-16,28
04-12-16,23
03-12-16,25
02-12-16,13
01-12-16,17

