Datum Zeit,Bautzen PM10
,µg/m³
31-12-16,
30-12-16,
29-12-16,
28-12-16,
27-12-16,
26-12-16,
25-12-16,
24-12-16,
23-12-16,
22-12-16,
21-12-16,
20-12-16,
19-12-16,
18-12-16,
17-12-16,26
16-12-16,18
15-12-16,15
14-12-16,16
13-12-16,18
12-12-16,6
11-12-16,8
10-12-16,9
09-12-16,13
08-12-16,19
07-12-16,25
06-12-16,28
05-12-16,25
04-12-16,25
03-12-16,24
02-12-16,7
01-12-16,12

