Datum Zeit,Carlsfeld PM10
,µg/m³
31-12-16,
30-12-16,
29-12-16,
28-12-16,
27-12-16,
26-12-16,
25-12-16,
24-12-16,
23-12-16,
22-12-16,
21-12-16,
20-12-16,
19-12-16,6
18-12-16,4
17-12-16,8
16-12-16,11
15-12-16,5
14-12-16,2
13-12-16,5
12-12-16,1
11-12-16,5
10-12-16,6
09-12-16,6
08-12-16,4
07-12-16,2
06-12-16,8
05-12-16,5
04-12-16,2
03-12-16,4
02-12-16,4
01-12-16,7

