Datum Zeit,Niesky PM10
,µg/m³
31-12-16,15
30-12-16,16
29-12-16,12
28-12-16,7
27-12-16,9
26-12-16,4
25-12-16,5
24-12-16,8
23-12-16,18
22-12-16,20
21-12-16,23
20-12-16,32
19-12-16,16
18-12-16,17
17-12-16,25
16-12-16,17
15-12-16,10
14-12-16,15
13-12-16,17
12-12-16,6
11-12-16,9
10-12-16,10
09-12-16,14
08-12-16,18
07-12-16,28
06-12-16,27
05-12-16,24
04-12-16,20
03-12-16,18
02-12-16,8
01-12-16,13

