Datum Zeit,Glauchau PM10
,µg/m³
31-12-16,
30-12-16,
29-12-16,
28-12-16,
27-12-16,11
26-12-16,3
25-12-16,4
24-12-16,6
23-12-16,13
22-12-16,22
21-12-16,35
20-12-16,41
19-12-16,21
18-12-16,23
17-12-16,31
16-12-16,42
15-12-16,16
14-12-16,18
13-12-16,16
12-12-16,9
11-12-16,11
10-12-16,16
09-12-16,17
08-12-16,18
07-12-16,23
06-12-16,34
05-12-16,37
04-12-16,36
03-12-16,38
02-12-16,18
01-12-16,13

