Datum Zeit,Freiberg NO2
,µg/m³
01-03-01 00:00,20
28-02-01 23:00,23
28-02-01 22:00,35
28-02-01 21:00,33
28-02-01 20:00,33
28-02-01 19:00,54
28-02-01 18:00,57
28-02-01 17:00,45
28-02-01 16:00,39
28-02-01 15:00,33
28-02-01 14:00,34
28-02-01 13:00,35
28-02-01 12:00,33
28-02-01 11:00,31
28-02-01 10:00,32
28-02-01 09:00,28
28-02-01 08:00,36
28-02-01 07:00,28
28-02-01 06:00,28
28-02-01 05:00,17
28-02-01 04:00,15
28-02-01 03:00,15
28-02-01 02:00,18
28-02-01 01:00,
28-02-01 00:00,40
27-02-01 23:00,34
27-02-01 22:00,23
27-02-01 21:00,27
27-02-01 20:00,32
27-02-01 19:00,71
27-02-01 18:00,48
27-02-01 17:00,47
27-02-01 16:00,36
27-02-01 15:00,33
27-02-01 14:00,31
27-02-01 13:00,31
27-02-01 12:00,28
27-02-01 11:00,39
27-02-01 10:00,42
27-02-01 09:00,45
27-02-01 08:00,60
27-02-01 07:00,54
27-02-01 06:00,44
27-02-01 05:00,44
27-02-01 04:00,36
27-02-01 03:00,28
27-02-01 02:00,
27-02-01 01:00,30
27-02-01 00:00,35
26-02-01 23:00,41
26-02-01 22:00,47
26-02-01 21:00,55
26-02-01 20:00,54
26-02-01 19:00,59
26-02-01 18:00,53
26-02-01 17:00,44
26-02-01 16:00,38
26-02-01 15:00,39
26-02-01 14:00,30
26-02-01 13:00,34
26-02-01 12:00,35
26-02-01 11:00,47
26-02-01 10:00,46
26-02-01 09:00,51
26-02-01 08:00,68
26-02-01 07:00,61
26-02-01 06:00,44
26-02-01 05:00,24
26-02-01 04:00,18
26-02-01 03:00,15
26-02-01 02:00,
26-02-01 01:00,16
26-02-01 00:00,21
25-02-01 23:00,26
25-02-01 22:00,45
25-02-01 21:00,42
25-02-01 20:00,52
25-02-01 19:00,50
25-02-01 18:00,43
25-02-01 17:00,38
25-02-01 16:00,27
25-02-01 15:00,25
25-02-01 14:00,30
25-02-01 13:00,21
25-02-01 12:00,20
25-02-01 11:00,23
25-02-01 10:00,21
25-02-01 09:00,24
25-02-01 08:00,26
25-02-01 07:00,28
25-02-01 06:00,27
25-02-01 05:00,26
25-02-01 04:00,26
25-02-01 03:00,
25-02-01 02:00,25
25-02-01 01:00,26
25-02-01 00:00,30
24-02-01 23:00,39
24-02-01 22:00,48
24-02-01 21:00,75
24-02-01 20:00,81
24-02-01 19:00,73
24-02-01 18:00,43
24-02-01 17:00,21
24-02-01 16:00,14
24-02-01 15:00,15
24-02-01 14:00,13
24-02-01 13:00,15
24-02-01 12:00,16
24-02-01 11:00,24
24-02-01 10:00,27
24-02-01 09:00,27
24-02-01 08:00,19
24-02-01 07:00,16
24-02-01 06:00,18
24-02-01 05:00,16
24-02-01 04:00,18
24-02-01 03:00,
24-02-01 02:00,18
24-02-01 01:00,16
24-02-01 00:00,16
23-02-01 23:00,16
23-02-01 22:00,14
23-02-01 21:00,20
23-02-01 20:00,25
23-02-01 19:00,25
23-02-01 18:00,22
23-02-01 17:00,22
23-02-01 16:00,21
23-02-01 15:00,18
23-02-01 14:00,18
23-02-01 13:00,22
23-02-01 12:00,21
23-02-01 11:00,20
23-02-01 10:00,22
23-02-01 09:00,27
23-02-01 08:00,32
23-02-01 07:00,39
23-02-01 06:00,24
23-02-01 05:00,16
23-02-01 04:00,
