Datum Zeit,Borna BEN
,µg/m³
01-03-01 00:00,3.3
28-02-01 23:00,4.5
28-02-01 22:00,5.3
28-02-01 21:00,4.8
28-02-01 20:00,5.8
28-02-01 19:00,6.8
28-02-01 18:00,6.0
28-02-01 17:00,6.0
28-02-01 16:00,5.9
28-02-01 15:00,4.3
28-02-01 14:00,3.9
28-02-01 13:00,3.8
28-02-01 12:00,4.0
28-02-01 11:00,5.1
28-02-01 10:00,6.8
28-02-01 09:00,7.6
28-02-01 08:00,9.9
28-02-01 07:00,14.3
28-02-01 06:00,6.2
28-02-01 05:00,1.9
28-02-01 04:00,1.6
28-02-01 03:00,1.2
28-02-01 02:00,1.7
28-02-01 01:00,2.9
28-02-01 00:00,2.5
27-02-01 23:00,3.9
27-02-01 22:00,3.3
27-02-01 21:00,4.2
27-02-01 20:00,4.1
27-02-01 19:00,6.8
27-02-01 18:00,6.5
27-02-01 17:00,5.5
27-02-01 16:00,4.1
27-02-01 15:00,3.8
27-02-01 14:00,4.1
27-02-01 13:00,4.2
27-02-01 12:00,4.5
27-02-01 11:00,4.7
27-02-01 10:00,5.0
27-02-01 09:00,5.3
27-02-01 08:00,7.7
27-02-01 07:00,5.8
27-02-01 06:00,2.4
27-02-01 05:00,1.6
27-02-01 04:00,1.7
27-02-01 03:00,1.7
27-02-01 02:00,1.6
27-02-01 01:00,1.9
27-02-01 00:00,2.6
26-02-01 23:00,2.6
26-02-01 22:00,3.3
26-02-01 21:00,5.4
26-02-01 20:00,7.1
26-02-01 19:00,6.4
26-02-01 18:00,3.6
26-02-01 17:00,6.2
26-02-01 16:00,5.3
26-02-01 15:00,4.2
26-02-01 14:00,3.4
26-02-01 13:00,3.0
26-02-01 12:00,
26-02-01 11:00,
26-02-01 10:00,
26-02-01 09:00,
26-02-01 08:00,5.7
26-02-01 07:00,4.7
26-02-01 06:00,2.5
26-02-01 05:00,1.3
26-02-01 04:00,1.2
26-02-01 03:00,1.1
26-02-01 02:00,1.3
26-02-01 01:00,1.6
26-02-01 00:00,2.1
25-02-01 23:00,2.4
25-02-01 22:00,3.3
25-02-01 21:00,4.2
25-02-01 20:00,8.1
25-02-01 19:00,5.4
25-02-01 18:00,4.4
25-02-01 17:00,3.3
25-02-01 16:00,2.6
25-02-01 15:00,2.9
25-02-01 14:00,2.2
25-02-01 13:00,2.6
25-02-01 12:00,3.1
25-02-01 11:00,2.5
25-02-01 10:00,2.5
25-02-01 09:00,2.0
25-02-01 08:00,1.9
25-02-01 07:00,2.4
25-02-01 06:00,2.0
25-02-01 05:00,2.4
25-02-01 04:00,2.9
25-02-01 03:00,3.3
25-02-01 02:00,3.6
25-02-01 01:00,3.6
25-02-01 00:00,3.0
24-02-01 23:00,3.2
24-02-01 22:00,4.3
24-02-01 21:00,6.8
24-02-01 20:00,3.2
24-02-01 19:00,2.3
24-02-01 18:00,1.2
24-02-01 17:00,0.9
24-02-01 16:00,1.1
24-02-01 15:00,1.0
24-02-01 14:00,1.3
24-02-01 13:00,2.0
24-02-01 12:00,2.6
24-02-01 11:00,2.3
24-02-01 10:00,4.7
24-02-01 09:00,4.2
24-02-01 08:00,5.7
24-02-01 07:00,1.9
24-02-01 06:00,1.6
24-02-01 05:00,1.2
24-02-01 04:00,0.8
24-02-01 03:00,0.8
24-02-01 02:00,1.0
24-02-01 01:00,0.9
24-02-01 00:00,0.8
23-02-01 23:00,0.8
23-02-01 22:00,0.9
23-02-01 21:00,0.8
23-02-01 20:00,0.7
23-02-01 19:00,2.1
23-02-01 18:00,3.4
23-02-01 17:00,1.7
23-02-01 16:00,1.9
23-02-01 15:00,1.2
23-02-01 14:00,0.8
23-02-01 13:00,0.9
23-02-01 12:00,1.1
23-02-01 11:00,1.5
23-02-01 10:00,1.6
23-02-01 09:00,2.8
23-02-01 08:00,3.5
23-02-01 07:00,4.2
23-02-01 06:00,2.4
23-02-01 05:00,0.6
23-02-01 04:00,0.6
23-02-01 03:00,0.5
23-02-01 02:00,0.7
23-02-01 01:00,0.9
23-02-01 00:00,1.0
22-02-01 23:00,1.0
22-02-01 22:00,1.1
22-02-01 21:00,1.7
22-02-01 20:00,1.9
22-02-01 19:00,2.5
22-02-01 18:00,1.8
22-02-01 17:00,
22-02-01 16:00,
22-02-01 15:00,
22-02-01 14:00,
22-02-01 13:00,1.9
22-02-01 12:00,2.6
22-02-01 11:00,2.0
22-02-01 10:00,2.0
22-02-01 09:00,1.6
22-02-01 08:00,1.9
22-02-01 07:00,1.1
22-02-01 06:00,0.9
22-02-01 05:00,0.6
22-02-01 04:00,0.5
22-02-01 03:00,0.6
22-02-01 02:00,0.5
22-02-01 01:00,0.9
22-02-01 00:00,0.9
21-02-01 23:00,1.4
21-02-01 22:00,1.2
21-02-01 21:00,1.5
21-02-01 20:00,2.0
21-02-01 19:00,3.2
21-02-01 18:00,3.2
21-02-01 17:00,3.5
21-02-01 16:00,2.9
21-02-01 15:00,2.9
21-02-01 14:00,2.3
21-02-01 13:00,2.5
21-02-01 12:00,2.1
21-02-01 11:00,2.0
21-02-01 10:00,2.1
21-02-01 09:00,2.2
21-02-01 08:00,2.1
21-02-01 07:00,1.7
21-02-01 06:00,1.0
21-02-01 05:00,0.7
21-02-01 04:00,0.7
21-02-01 03:00,0.7
21-02-01 02:00,0.8
21-02-01 01:00,1.1
21-02-01 00:00,1.2
20-02-01 23:00,1.0
20-02-01 22:00,1.6
20-02-01 21:00,2.0
20-02-01 20:00,2.6
20-02-01 19:00,1.6
20-02-01 18:00,0.8
20-02-01 17:00,0.8
20-02-01 16:00,0.6
20-02-01 15:00,0.8
20-02-01 14:00,0.9
20-02-01 13:00,1.4
20-02-01 12:00,0.9
20-02-01 11:00,1.3
20-02-01 10:00,1.3
20-02-01 09:00,0.9
20-02-01 08:00,1.2
20-02-01 07:00,0.9
20-02-01 06:00,0.9
20-02-01 05:00,1.2
20-02-01 04:00,1.1
20-02-01 03:00,1.1
20-02-01 02:00,1.2
20-02-01 01:00,1.2
20-02-01 00:00,1.4
19-02-01 23:00,1.3
19-02-01 22:00,1.4
19-02-01 21:00,2.2
19-02-01 20:00,2.5
19-02-01 19:00,2.5
19-02-01 18:00,2.7
19-02-01 17:00,1.7
19-02-01 16:00,0.9
19-02-01 15:00,1.4
19-02-01 14:00,2.0
19-02-01 13:00,2.7
19-02-01 12:00,2.7
19-02-01 11:00,3.1
19-02-01 10:00,3.9
19-02-01 09:00,3.7
19-02-01 08:00,5.3
19-02-01 07:00,2.9
19-02-01 06:00,1.5
19-02-01 05:00,0.9
19-02-01 04:00,0.8
19-02-01 03:00,0.7
19-02-01 02:00,0.9
19-02-01 01:00,1.1
19-02-01 00:00,0.7
18-02-01 23:00,0.8
18-02-01 22:00,
18-02-01 21:00,
18-02-01 20:00,
18-02-01 19:00,
18-02-01 18:00,1.3
18-02-01 17:00,1.7
18-02-01 16:00,2.0
18-02-01 15:00,2.1
18-02-01 14:00,1.5
18-02-01 13:00,1.8
18-02-01 12:00,2.2
18-02-01 11:00,2.0
18-02-01 10:00,1.2
18-02-01 09:00,0.9
18-02-01 08:00,0.8
18-02-01 07:00,0.9
18-02-01 06:00,1.0
18-02-01 05:00,0.6
18-02-01 04:00,0.8
18-02-01 03:00,0.9
18-02-01 02:00,1.0
18-02-01 01:00,1.1
18-02-01 00:00,1.1
17-02-01 23:00,2.0
17-02-01 22:00,3.4
17-02-01 21:00,1.0
17-02-01 20:00,1.5
17-02-01 19:00,1.3
17-02-01 18:00,1.6
17-02-01 17:00,2.0
17-02-01 16:00,2.3
17-02-01 15:00,2.4
17-02-01 14:00,2.7
17-02-01 13:00,3.9
17-02-01 12:00,3.8
17-02-01 11:00,2.8
17-02-01 10:00,2.2
17-02-01 09:00,1.8
17-02-01 08:00,2.0
17-02-01 07:00,2.3
17-02-01 06:00,2.3
