Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
28-02-01,37
27-02-01,28
26-02-01,19
25-02-01,24
24-02-01,19
23-02-01,9
22-02-01,11
21-02-01,18
20-02-01,22
19-02-01,25
18-02-01,18
17-02-01,46
16-02-01,
15-02-01,75
14-02-01,42
13-02-01,16
12-02-01,32
11-02-01,18
10-02-01,24
09-02-01,29
08-02-01,63
07-02-01,55
06-02-01,13
05-02-01,7
04-02-01,41
03-02-01,34
02-02-01,17
01-02-01,22

