Datum Zeit,Klingenthal O3
,µg/m³
01-03-01 00:00,48
28-02-01 23:00,
28-02-01 22:00,65
28-02-01 21:00,41
28-02-01 20:00,82
28-02-01 19:00,81
28-02-01 18:00,70
28-02-01 17:00,83
28-02-01 16:00,83
28-02-01 15:00,84
28-02-01 14:00,85
28-02-01 13:00,81
28-02-01 12:00,74
28-02-01 11:00,67
28-02-01 10:00,40
28-02-01 09:00,14
28-02-01 08:00,11
28-02-01 07:00,6
28-02-01 06:00,5
28-02-01 05:00,17
28-02-01 04:00,25
28-02-01 03:00,31
28-02-01 02:00,42
28-02-01 01:00,51
28-02-01 00:00,
27-02-01 23:00,65
27-02-01 22:00,64
27-02-01 21:00,56
27-02-01 20:00,52
27-02-01 19:00,52
27-02-01 18:00,75
27-02-01 17:00,80
27-02-01 16:00,83
27-02-01 15:00,80
27-02-01 14:00,81
27-02-01 13:00,77
27-02-01 12:00,67
27-02-01 11:00,54
27-02-01 10:00,41
27-02-01 09:00,42
27-02-01 08:00,49
27-02-01 07:00,49
27-02-01 06:00,26
27-02-01 05:00,30
27-02-01 04:00,36
27-02-01 03:00,29
27-02-01 02:00,6
27-02-01 01:00,4
27-02-01 00:00,
26-02-01 23:00,6
26-02-01 22:00,4
26-02-01 21:00,4
26-02-01 20:00,8
26-02-01 19:00,23
26-02-01 18:00,32
26-02-01 17:00,37
26-02-01 16:00,41
26-02-01 15:00,42
26-02-01 14:00,47
26-02-01 13:00,44
26-02-01 12:00,45
26-02-01 11:00,37
26-02-01 10:00,29
26-02-01 09:00,20
26-02-01 08:00,8
26-02-01 07:00,7
26-02-01 06:00,11
26-02-01 05:00,21
26-02-01 04:00,23
26-02-01 03:00,26
26-02-01 02:00,27
26-02-01 01:00,
26-02-01 00:00,35
25-02-01 23:00,27
25-02-01 22:00,37
25-02-01 21:00,51
25-02-01 20:00,43
25-02-01 19:00,59
25-02-01 18:00,58
25-02-01 17:00,66
25-02-01 16:00,72
25-02-01 15:00,74
25-02-01 14:00,74
25-02-01 13:00,74
25-02-01 12:00,64
25-02-01 11:00,50
25-02-01 10:00,43
25-02-01 09:00,35
25-02-01 08:00,25
25-02-01 07:00,26
25-02-01 06:00,27
25-02-01 05:00,28
25-02-01 04:00,27
25-02-01 03:00,25
25-02-01 02:00,29
25-02-01 01:00,
25-02-01 00:00,28
24-02-01 23:00,28
24-02-01 22:00,30
24-02-01 21:00,27
24-02-01 20:00,37
24-02-01 19:00,42
24-02-01 18:00,55
24-02-01 17:00,65
24-02-01 16:00,67
24-02-01 15:00,65
24-02-01 14:00,69
24-02-01 13:00,68
24-02-01 12:00,63
24-02-01 11:00,59
24-02-01 10:00,61
24-02-01 09:00,55
24-02-01 08:00,47
24-02-01 07:00,50
24-02-01 06:00,57
24-02-01 05:00,57
24-02-01 04:00,55
24-02-01 03:00,55
24-02-01 02:00,
24-02-01 01:00,62
24-02-01 00:00,66
23-02-01 23:00,68
23-02-01 22:00,72
23-02-01 21:00,70
23-02-01 20:00,73
23-02-01 19:00,71
23-02-01 18:00,65
23-02-01 17:00,68
23-02-01 16:00,68
23-02-01 15:00,71
23-02-01 14:00,74
23-02-01 13:00,72
23-02-01 12:00,63
23-02-01 11:00,60
23-02-01 10:00,68
23-02-01 09:00,53
23-02-01 08:00,55
23-02-01 07:00,47
23-02-01 06:00,51
23-02-01 05:00,62
23-02-01 04:00,67
23-02-01 03:00,66
23-02-01 02:00,
23-02-01 01:00,71
23-02-01 00:00,71
22-02-01 23:00,69
22-02-01 22:00,69
22-02-01 21:00,60
22-02-01 20:00,67
22-02-01 19:00,60
22-02-01 18:00,61
22-02-01 17:00,57
22-02-01 16:00,57
22-02-01 15:00,55
22-02-01 14:00,56
22-02-01 13:00,59
22-02-01 12:00,60
22-02-01 11:00,61
22-02-01 10:00,63
22-02-01 09:00,66
22-02-01 08:00,70
22-02-01 07:00,70
22-02-01 06:00,71
22-02-01 05:00,76
22-02-01 04:00,75
22-02-01 03:00,
22-02-01 02:00,73
22-02-01 01:00,66
22-02-01 00:00,64
21-02-01 23:00,61
21-02-01 22:00,55
21-02-01 21:00,49
21-02-01 20:00,37
21-02-01 19:00,26
21-02-01 18:00,14
21-02-01 17:00,16
21-02-01 16:00,20
21-02-01 15:00,25
21-02-01 14:00,28
21-02-01 13:00,33
21-02-01 12:00,36
21-02-01 11:00,40
21-02-01 10:00,41
21-02-01 09:00,40
21-02-01 08:00,38
21-02-01 07:00,35
21-02-01 06:00,37
21-02-01 05:00,44
21-02-01 04:00,46
21-02-01 03:00,
21-02-01 02:00,52
21-02-01 01:00,59
21-02-01 00:00,52
20-02-01 23:00,51
20-02-01 22:00,53
20-02-01 21:00,58
20-02-01 20:00,56
20-02-01 19:00,57
20-02-01 18:00,55
20-02-01 17:00,58
20-02-01 16:00,64
20-02-01 15:00,69
20-02-01 14:00,64
20-02-01 13:00,66
20-02-01 12:00,64
