Datum Zeit,Plauen-Sued SO2
,µg/m³
01-03-01 00:00,14.4
28-02-01 23:00,7.9
28-02-01 22:00,10.5
28-02-01 21:00,13.0
28-02-01 20:00,13.4
28-02-01 19:00,12.6
28-02-01 18:00,21.3
28-02-01 17:00,25.5
28-02-01 16:00,22.0
28-02-01 15:00,13.8
28-02-01 14:00,21.0
28-02-01 13:00,27.7
28-02-01 12:00,34.8
28-02-01 11:00,26.7
28-02-01 10:00,32.9
28-02-01 09:00,30.1
28-02-01 08:00,
28-02-01 07:00,23.9
28-02-01 06:00,21.7
28-02-01 05:00,18.4
28-02-01 04:00,18.6
28-02-01 03:00,17.1
28-02-01 02:00,15.6
28-02-01 01:00,15.1
28-02-01 00:00,15.9
27-02-01 23:00,14.3
27-02-01 22:00,13.5
27-02-01 21:00,10.9
27-02-01 20:00,9.2
27-02-01 19:00,10.1
27-02-01 18:00,8.0
27-02-01 17:00,6.4
27-02-01 16:00,7.2
27-02-01 15:00,8.3
27-02-01 14:00,11.8
27-02-01 13:00,14.8
27-02-01 12:00,11.7
27-02-01 11:00,11.7
27-02-01 10:00,12.9
27-02-01 09:00,10.4
27-02-01 08:00,
27-02-01 07:00,6.6
27-02-01 06:00,4.3
27-02-01 05:00,5.6
27-02-01 04:00,4.0
27-02-01 03:00,3.8
27-02-01 02:00,
27-02-01 01:00,4.3
27-02-01 00:00,3.4
26-02-01 23:00,3.4
26-02-01 22:00,3.8
26-02-01 21:00,4.2
26-02-01 20:00,4.7
26-02-01 19:00,4.9
26-02-01 18:00,5.9
26-02-01 17:00,5.6
26-02-01 16:00,7.5
26-02-01 15:00,9.8
26-02-01 14:00,10.6
26-02-01 13:00,10.5
26-02-01 12:00,8.5
26-02-01 11:00,6.6
26-02-01 10:00,6.8
26-02-01 09:00,5.7
26-02-01 08:00,5.0
26-02-01 07:00,4.2
26-02-01 06:00,4.4
26-02-01 05:00,4.6
26-02-01 04:00,3.4
26-02-01 03:00,3.0
26-02-01 02:00,
26-02-01 01:00,2.2
26-02-01 00:00,1.2
25-02-01 23:00,2.0
25-02-01 22:00,1.4
25-02-01 21:00,1.9
25-02-01 20:00,2.2
25-02-01 19:00,2.1
25-02-01 18:00,1.9
25-02-01 17:00,2.3
25-02-01 16:00,2.9
25-02-01 15:00,4.8
25-02-01 14:00,2.9
25-02-01 13:00,3.0
25-02-01 12:00,2.5
25-02-01 11:00,3.1
25-02-01 10:00,2.3
25-02-01 09:00,1.8
25-02-01 08:00,1.5
25-02-01 07:00,1.1
25-02-01 06:00,1.8
25-02-01 05:00,1.8
25-02-01 04:00,1.1
25-02-01 03:00,
25-02-01 02:00,1.0
25-02-01 01:00,1.0
25-02-01 00:00,1.0
24-02-01 23:00,1.0
24-02-01 22:00,1.3
24-02-01 21:00,3.0
24-02-01 20:00,6.0
24-02-01 19:00,6.4
24-02-01 18:00,5.7
24-02-01 17:00,6.5
24-02-01 16:00,5.1
24-02-01 15:00,5.2
24-02-01 14:00,5.1
24-02-01 13:00,5.7
24-02-01 12:00,6.7
24-02-01 11:00,10.4
24-02-01 10:00,12.5
24-02-01 09:00,10.9
24-02-01 08:00,10.4
24-02-01 07:00,13.7
24-02-01 06:00,11.2
24-02-01 05:00,3.1
24-02-01 04:00,2.0
24-02-01 03:00,
24-02-01 02:00,1.0
24-02-01 01:00,1.0
24-02-01 00:00,2.5
23-02-01 23:00,2.4
23-02-01 22:00,2.6
23-02-01 21:00,1.5
23-02-01 20:00,1.0
23-02-01 19:00,1.7
23-02-01 18:00,1.1
23-02-01 17:00,1.1
23-02-01 16:00,1.4
23-02-01 15:00,1.4
23-02-01 14:00,1.7
23-02-01 13:00,1.4
23-02-01 12:00,1.0
23-02-01 11:00,1.3
23-02-01 10:00,1.6
23-02-01 09:00,2.3
23-02-01 08:00,2.9
23-02-01 07:00,1.8
23-02-01 06:00,1.4
23-02-01 05:00,1.0
23-02-01 04:00,
23-02-01 03:00,1.0
23-02-01 02:00,1.0
23-02-01 01:00,1.0
23-02-01 00:00,1.0
22-02-01 23:00,1.2
22-02-01 22:00,1.1
22-02-01 21:00,1.2
22-02-01 20:00,1.1
22-02-01 19:00,1.1
22-02-01 18:00,1.8
22-02-01 17:00,1.3
22-02-01 16:00,2.1
22-02-01 15:00,1.6
22-02-01 14:00,1.8
22-02-01 13:00,2.1
22-02-01 12:00,1.3
22-02-01 11:00,1.4
22-02-01 10:00,1.8
22-02-01 09:00,1.1
22-02-01 08:00,1.0
22-02-01 07:00,1.4
22-02-01 06:00,1.4
22-02-01 05:00,1.0
22-02-01 04:00,
