Datum Zeit,Schwartenberg SO2
,µg/m³
01-03-01 00:00,
28-02-01 23:00,25.2
28-02-01 22:00,26.2
28-02-01 21:00,22.0
28-02-01 20:00,21.5
28-02-01 19:00,32.0
28-02-01 18:00,33.0
28-02-01 17:00,21.4
28-02-01 16:00,14.1
28-02-01 15:00,19.0
28-02-01 14:00,37.0
28-02-01 13:00,36.0
28-02-01 12:00,41.3
28-02-01 11:00,20.2
28-02-01 10:00,34.2
28-02-01 09:00,29.8
28-02-01 08:00,
28-02-01 07:00,39.9
28-02-01 06:00,36.1
28-02-01 05:00,27.2
28-02-01 04:00,11.5
28-02-01 03:00,28.0
28-02-01 02:00,31.1
28-02-01 01:00,28.9
28-02-01 00:00,
27-02-01 23:00,41.8
27-02-01 22:00,32.0
27-02-01 21:00,22.1
27-02-01 20:00,20.5
27-02-01 19:00,14.8
27-02-01 18:00,12.3
27-02-01 17:00,20.2
27-02-01 16:00,32.4
27-02-01 15:00,41.0
27-02-01 14:00,47.1
27-02-01 13:00,61.9
27-02-01 12:00,50.4
27-02-01 11:00,60.1
27-02-01 10:00,49.5
27-02-01 09:00,44.6
27-02-01 08:00,38.4
27-02-01 07:00,13.0
27-02-01 06:00,2.1
27-02-01 05:00,2.8
27-02-01 04:00,2.8
27-02-01 03:00,1.9
27-02-01 02:00,1.8
27-02-01 01:00,1.4
27-02-01 00:00,
26-02-01 23:00,1.6
26-02-01 22:00,1.3
26-02-01 21:00,1.0
26-02-01 20:00,1.0
26-02-01 19:00,1.0
26-02-01 18:00,
26-02-01 17:00,1.0
26-02-01 16:00,1.0
26-02-01 15:00,1.1
26-02-01 14:00,1.5
26-02-01 13:00,1.0
26-02-01 12:00,1.3
26-02-01 11:00,1.0
26-02-01 10:00,1.0
26-02-01 09:00,1.0
26-02-01 08:00,1.0
26-02-01 07:00,1.6
26-02-01 06:00,1.0
26-02-01 05:00,1.0
26-02-01 04:00,1.0
26-02-01 03:00,1.0
26-02-01 02:00,1.0
26-02-01 01:00,1.0
26-02-01 00:00,
25-02-01 23:00,1.1
25-02-01 22:00,1.3
25-02-01 21:00,2.0
25-02-01 20:00,2.5
25-02-01 19:00,1.8
25-02-01 18:00,
25-02-01 17:00,1.3
25-02-01 16:00,1.8
25-02-01 15:00,1.0
25-02-01 14:00,1.0
25-02-01 13:00,1.0
25-02-01 12:00,1.3
25-02-01 11:00,1.5
25-02-01 10:00,1.8
25-02-01 09:00,2.1
25-02-01 08:00,7.4
25-02-01 07:00,8.8
25-02-01 06:00,12.0
25-02-01 05:00,13.6
25-02-01 04:00,10.4
25-02-01 03:00,12.3
25-02-01 02:00,10.5
25-02-01 01:00,7.4
25-02-01 00:00,
24-02-01 23:00,4.0
24-02-01 22:00,4.0
24-02-01 21:00,5.3
24-02-01 20:00,7.8
24-02-01 19:00,
24-02-01 18:00,4.6
24-02-01 17:00,5.6
24-02-01 16:00,4.6
24-02-01 15:00,5.3
24-02-01 14:00,6.3
24-02-01 13:00,6.3
24-02-01 12:00,4.6
24-02-01 11:00,3.0
24-02-01 10:00,1.9
24-02-01 09:00,1.5
24-02-01 08:00,1.6
24-02-01 07:00,1.7
24-02-01 06:00,1.9
24-02-01 05:00,1.3
24-02-01 04:00,1.8
24-02-01 03:00,2.1
24-02-01 02:00,1.7
24-02-01 01:00,1.1
24-02-01 00:00,
23-02-01 23:00,1.7
23-02-01 22:00,2.5
23-02-01 21:00,5.4
23-02-01 20:00,6.7
23-02-01 19:00,
23-02-01 18:00,9.3
23-02-01 17:00,
23-02-01 16:00,3.2
23-02-01 15:00,
23-02-01 14:00,4.1
23-02-01 13:00,1.2
23-02-01 12:00,1.1
23-02-01 11:00,2.2
23-02-01 10:00,1.4
23-02-01 09:00,1.7
23-02-01 08:00,1.9
23-02-01 07:00,1.5
23-02-01 06:00,1.8
23-02-01 05:00,1.4
23-02-01 04:00,1.6
23-02-01 03:00,1.0
23-02-01 02:00,1.0
23-02-01 01:00,1.2
23-02-01 00:00,
22-02-01 23:00,1.1
22-02-01 22:00,1.0
22-02-01 21:00,1.0
22-02-01 20:00,1.0
22-02-01 19:00,1.0
22-02-01 18:00,
22-02-01 17:00,1.3
22-02-01 16:00,1.2
22-02-01 15:00,1.0
22-02-01 14:00,1.0
22-02-01 13:00,1.2
22-02-01 12:00,1.0
22-02-01 11:00,1.2
22-02-01 10:00,1.4
22-02-01 09:00,1.3
22-02-01 08:00,1.2
22-02-01 07:00,1.3
22-02-01 06:00,1.0
22-02-01 05:00,1.1
22-02-01 04:00,1.2
22-02-01 03:00,1.2
22-02-01 02:00,1.6
22-02-01 01:00,1.4
22-02-01 00:00,
21-02-01 23:00,1.6
21-02-01 22:00,1.3
21-02-01 21:00,1.2
21-02-01 20:00,1.9
21-02-01 19:00,
21-02-01 18:00,1.2
21-02-01 17:00,1.5
21-02-01 16:00,1.7
21-02-01 15:00,2.4
21-02-01 14:00,3.1
21-02-01 13:00,3.3
21-02-01 12:00,3.8
21-02-01 11:00,2.7
21-02-01 10:00,3.4
