Datum Zeit,Dresden-Nord O3
,µg/m³
01-03-01 00:00,62
28-02-01 23:00,63
28-02-01 22:00,66
28-02-01 21:00,68
28-02-01 20:00,62
28-02-01 19:00,60
28-02-01 18:00,54
28-02-01 17:00,72
28-02-01 16:00,73
28-02-01 15:00,75
28-02-01 14:00,66
28-02-01 13:00,61
28-02-01 12:00,62
28-02-01 11:00,52
28-02-01 10:00,50
28-02-01 09:00,45
28-02-01 08:00,
28-02-01 07:00,46
28-02-01 06:00,57
28-02-01 05:00,57
28-02-01 04:00,57
28-02-01 03:00,56
28-02-01 02:00,55
28-02-01 01:00,50
28-02-01 00:00,49
27-02-01 23:00,47
27-02-01 22:00,47
27-02-01 21:00,30
27-02-01 20:00,35
27-02-01 19:00,35
27-02-01 18:00,36
27-02-01 17:00,42
27-02-01 16:00,48
27-02-01 15:00,52
27-02-01 14:00,40
27-02-01 13:00,35
27-02-01 12:00,29
27-02-01 11:00,20
27-02-01 10:00,14
27-02-01 09:00,7
27-02-01 08:00,
27-02-01 07:00,
27-02-01 06:00,
27-02-01 05:00,
27-02-01 04:00,
27-02-01 03:00,
27-02-01 02:00,
27-02-01 01:00,
27-02-01 00:00,
26-02-01 23:00,1
26-02-01 22:00,2
26-02-01 21:00,1
26-02-01 20:00,1
26-02-01 19:00,2
26-02-01 18:00,3
26-02-01 17:00,10
26-02-01 16:00,22
26-02-01 15:00,23
26-02-01 14:00,24
26-02-01 13:00,22
26-02-01 12:00,20
26-02-01 11:00,25
26-02-01 10:00,18
26-02-01 09:00,10
26-02-01 08:00,4
26-02-01 07:00,3
26-02-01 06:00,9
26-02-01 05:00,14
26-02-01 04:00,19
26-02-01 03:00,20
26-02-01 02:00,20
26-02-01 01:00,
26-02-01 00:00,15
25-02-01 23:00,12
25-02-01 22:00,10
25-02-01 21:00,9
25-02-01 20:00,9
25-02-01 19:00,26
25-02-01 18:00,28
25-02-01 17:00,32
25-02-01 16:00,39
25-02-01 15:00,40
25-02-01 14:00,39
25-02-01 13:00,33
25-02-01 12:00,33
25-02-01 11:00,36
25-02-01 10:00,34
25-02-01 09:00,30
25-02-01 08:00,26
25-02-01 07:00,26
25-02-01 06:00,24
25-02-01 05:00,26
25-02-01 04:00,24
25-02-01 03:00,21
25-02-01 02:00,16
25-02-01 01:00,
25-02-01 00:00,10
24-02-01 23:00,4
24-02-01 22:00,6
24-02-01 21:00,12
24-02-01 20:00,9
24-02-01 19:00,11
24-02-01 18:00,32
24-02-01 17:00,39
24-02-01 16:00,40
24-02-01 15:00,35
24-02-01 14:00,33
24-02-01 13:00,35
24-02-01 12:00,31
24-02-01 11:00,27
24-02-01 10:00,28
24-02-01 09:00,15
24-02-01 08:00,20
24-02-01 07:00,28
24-02-01 06:00,33
24-02-01 05:00,39
24-02-01 04:00,44
24-02-01 03:00,39
24-02-01 02:00,
24-02-01 01:00,45
24-02-01 00:00,34
23-02-01 23:00,21
23-02-01 22:00,42
23-02-01 21:00,26
23-02-01 20:00,23
23-02-01 19:00,19
23-02-01 18:00,19
23-02-01 17:00,32
23-02-01 16:00,39
23-02-01 15:00,34
23-02-01 14:00,34
23-02-01 13:00,24
23-02-01 12:00,27
23-02-01 11:00,17
23-02-01 10:00,13
23-02-01 09:00,9
23-02-01 08:00,3
23-02-01 07:00,14
23-02-01 06:00,29
23-02-01 05:00,42
23-02-01 04:00,54
23-02-01 03:00,58
23-02-01 02:00,
23-02-01 01:00,56
23-02-01 00:00,57
22-02-01 23:00,49
22-02-01 22:00,48
22-02-01 21:00,45
22-02-01 20:00,38
22-02-01 19:00,30
22-02-01 18:00,31
22-02-01 17:00,28
22-02-01 16:00,30
22-02-01 15:00,29
22-02-01 14:00,28
22-02-01 13:00,38
22-02-01 12:00,28
22-02-01 11:00,43
22-02-01 10:00,42
22-02-01 09:00,39
22-02-01 08:00,33
22-02-01 07:00,44
22-02-01 06:00,54
22-02-01 05:00,64
22-02-01 04:00,69
22-02-01 03:00,
22-02-01 02:00,67
22-02-01 01:00,63
22-02-01 00:00,55
21-02-01 23:00,57
21-02-01 22:00,53
21-02-01 21:00,46
21-02-01 20:00,43
21-02-01 19:00,36
21-02-01 18:00,22
21-02-01 17:00,19
21-02-01 16:00,19
21-02-01 15:00,20
21-02-01 14:00,18
21-02-01 13:00,19
21-02-01 12:00,17
21-02-01 11:00,16
21-02-01 10:00,17
21-02-01 09:00,15
21-02-01 08:00,18
21-02-01 07:00,26
21-02-01 06:00,35
21-02-01 05:00,45
21-02-01 04:00,47
21-02-01 03:00,
21-02-01 02:00,43
21-02-01 01:00,45
21-02-01 00:00,38
20-02-01 23:00,26
20-02-01 22:00,17
20-02-01 21:00,20
20-02-01 20:00,16
20-02-01 19:00,9
20-02-01 18:00,19
20-02-01 17:00,30
20-02-01 16:00,33
20-02-01 15:00,39
20-02-01 14:00,35
20-02-01 13:00,36
20-02-01 12:00,33
20-02-01 11:00,32
20-02-01 10:00,28
20-02-01 09:00,27
20-02-01 08:00,26
20-02-01 07:00,35
20-02-01 06:00,38
20-02-01 05:00,30
20-02-01 04:00,
20-02-01 03:00,30
20-02-01 02:00,30
20-02-01 01:00,30
20-02-01 00:00,24
19-02-01 23:00,27
19-02-01 22:00,29
19-02-01 21:00,23
19-02-01 20:00,18
19-02-01 19:00,10
19-02-01 18:00,14
19-02-01 17:00,20
19-02-01 16:00,24
19-02-01 15:00,19
19-02-01 14:00,18
19-02-01 13:00,21
19-02-01 12:00,18
19-02-01 11:00,16
19-02-01 10:00,16
19-02-01 09:00,21
19-02-01 08:00,16
