Datum Zeit,Goerlitz O3
,µg/m³
01-03-01 00:00,77
28-02-01 23:00,30
28-02-01 22:00,57
28-02-01 21:00,62
28-02-01 20:00,61
28-02-01 19:00,66
28-02-01 18:00,73
28-02-01 17:00,63
28-02-01 16:00,62
28-02-01 15:00,72
28-02-01 14:00,73
28-02-01 13:00,72
28-02-01 12:00,64
28-02-01 11:00,64
28-02-01 10:00,62
28-02-01 09:00,58
28-02-01 08:00,
28-02-01 07:00,55
28-02-01 06:00,65
28-02-01 05:00,73
28-02-01 04:00,64
28-02-01 03:00,74
28-02-01 02:00,72
28-02-01 01:00,62
28-02-01 00:00,12
27-02-01 23:00,10
27-02-01 22:00,6
27-02-01 21:00,3
27-02-01 20:00,13
27-02-01 19:00,28
27-02-01 18:00,52
27-02-01 17:00,76
27-02-01 16:00,66
27-02-01 15:00,43
27-02-01 14:00,38
27-02-01 13:00,36
27-02-01 12:00,30
27-02-01 11:00,21
27-02-01 10:00,14
27-02-01 09:00,
27-02-01 08:00,3
27-02-01 07:00,2
27-02-01 06:00,9
27-02-01 05:00,18
27-02-01 04:00,8
27-02-01 03:00,35
27-02-01 02:00,20
27-02-01 01:00,14
27-02-01 00:00,21
26-02-01 23:00,20
26-02-01 22:00,26
26-02-01 21:00,30
26-02-01 20:00,29
26-02-01 19:00,24
26-02-01 18:00,24
26-02-01 17:00,23
26-02-01 16:00,31
26-02-01 15:00,38
26-02-01 14:00,47
26-02-01 13:00,48
26-02-01 12:00,43
26-02-01 11:00,47
26-02-01 10:00,43
26-02-01 09:00,
26-02-01 08:00,33
26-02-01 07:00,39
26-02-01 06:00,48
26-02-01 05:00,60
26-02-01 04:00,72
26-02-01 03:00,73
26-02-01 02:00,71
26-02-01 01:00,68
26-02-01 00:00,58
25-02-01 23:00,55
25-02-01 22:00,58
25-02-01 21:00,50
25-02-01 20:00,39
25-02-01 19:00,41
25-02-01 18:00,42
25-02-01 17:00,48
25-02-01 16:00,55
25-02-01 15:00,52
25-02-01 14:00,51
25-02-01 13:00,51
25-02-01 12:00,51
25-02-01 11:00,54
25-02-01 10:00,
25-02-01 09:00,37
25-02-01 08:00,22
25-02-01 07:00,2
25-02-01 06:00,8
25-02-01 05:00,24
25-02-01 04:00,22
25-02-01 03:00,23
25-02-01 02:00,22
25-02-01 01:00,28
25-02-01 00:00,31
24-02-01 23:00,38
24-02-01 22:00,26
24-02-01 21:00,19
24-02-01 20:00,23
24-02-01 19:00,31
24-02-01 18:00,47
24-02-01 17:00,55
24-02-01 16:00,54
24-02-01 15:00,54
24-02-01 14:00,55
24-02-01 13:00,45
24-02-01 12:00,44
24-02-01 11:00,49
24-02-01 10:00,
24-02-01 09:00,63
24-02-01 08:00,53
24-02-01 07:00,49
24-02-01 06:00,53
24-02-01 05:00,57
24-02-01 04:00,58
24-02-01 03:00,57
24-02-01 02:00,48
24-02-01 01:00,54
24-02-01 00:00,54
23-02-01 23:00,55
23-02-01 22:00,48
23-02-01 21:00,51
