Datum Zeit,Glauchau NO2
,µg/m³
01-03-01 00:00,87
28-02-01 23:00,91
28-02-01 22:00,96
28-02-01 21:00,96
28-02-01 20:00,73
28-02-01 19:00,86
28-02-01 18:00,79
28-02-01 17:00,62
28-02-01 16:00,
28-02-01 15:00,
28-02-01 14:00,
28-02-01 13:00,
28-02-01 12:00,
28-02-01 11:00,
28-02-01 10:00,44
28-02-01 09:00,57
28-02-01 08:00,73
28-02-01 07:00,63
28-02-01 06:00,45
28-02-01 05:00,32
28-02-01 04:00,26
28-02-01 03:00,22
28-02-01 02:00,25
28-02-01 01:00,23
28-02-01 00:00,32
27-02-01 23:00,33
27-02-01 22:00,58
27-02-01 21:00,
27-02-01 20:00,50
27-02-01 19:00,46
27-02-01 18:00,31
27-02-01 17:00,32
27-02-01 16:00,30
27-02-01 15:00,27
27-02-01 14:00,28
27-02-01 13:00,24
27-02-01 12:00,49
27-02-01 11:00,52
27-02-01 10:00,67
27-02-01 09:00,114
27-02-01 08:00,107
27-02-01 07:00,88
27-02-01 06:00,66
27-02-01 05:00,49
27-02-01 04:00,38
27-02-01 03:00,36
27-02-01 02:00,43
27-02-01 01:00,46
27-02-01 00:00,55
26-02-01 23:00,63
26-02-01 22:00,53
26-02-01 21:00,
26-02-01 20:00,53
26-02-01 19:00,50
26-02-01 18:00,48
26-02-01 17:00,47
26-02-01 16:00,44
26-02-01 15:00,38
26-02-01 14:00,36
26-02-01 13:00,30
26-02-01 12:00,42
26-02-01 11:00,44
26-02-01 10:00,46
26-02-01 09:00,50
26-02-01 08:00,55
26-02-01 07:00,53
26-02-01 06:00,37
26-02-01 05:00,25
26-02-01 04:00,24
26-02-01 03:00,21
26-02-01 02:00,25
26-02-01 01:00,25
26-02-01 00:00,29
25-02-01 23:00,28
25-02-01 22:00,
25-02-01 21:00,47
25-02-01 20:00,68
25-02-01 19:00,55
25-02-01 18:00,42
25-02-01 17:00,29
25-02-01 16:00,16
25-02-01 15:00,14
25-02-01 14:00,15
25-02-01 13:00,16
25-02-01 12:00,22
25-02-01 11:00,21
25-02-01 10:00,23
25-02-01 09:00,23
25-02-01 08:00,22
25-02-01 07:00,37
25-02-01 06:00,57
25-02-01 05:00,58
25-02-01 04:00,58
25-02-01 03:00,58
25-02-01 02:00,60
25-02-01 01:00,63
25-02-01 00:00,65
24-02-01 23:00,69
24-02-01 22:00,
24-02-01 21:00,74
24-02-01 20:00,72
24-02-01 19:00,63
24-02-01 18:00,38
24-02-01 17:00,22
24-02-01 16:00,18
24-02-01 15:00,20
24-02-01 14:00,22
24-02-01 13:00,18
24-02-01 12:00,30
24-02-01 11:00,35
24-02-01 10:00,39
24-02-01 09:00,53
24-02-01 08:00,62
24-02-01 07:00,69
24-02-01 06:00,72
24-02-01 05:00,78
24-02-01 04:00,44
24-02-01 03:00,28
24-02-01 02:00,32
24-02-01 01:00,31
24-02-01 00:00,31
23-02-01 23:00,
23-02-01 22:00,34
23-02-01 21:00,29
23-02-01 20:00,25
23-02-01 19:00,40
23-02-01 18:00,44
23-02-01 17:00,41
23-02-01 16:00,56
23-02-01 15:00,42
23-02-01 14:00,34
23-02-01 13:00,32
23-02-01 12:00,42
23-02-01 11:00,37
23-02-01 10:00,39
23-02-01 09:00,44
23-02-01 08:00,55
23-02-01 07:00,57
23-02-01 06:00,21
23-02-01 05:00,15
23-02-01 04:00,19
23-02-01 03:00,15
23-02-01 02:00,22
23-02-01 01:00,17
23-02-01 00:00,19
22-02-01 23:00,
22-02-01 22:00,17
22-02-01 21:00,17
22-02-01 20:00,21
22-02-01 19:00,25
22-02-01 18:00,23
22-02-01 17:00,28
22-02-01 16:00,24
22-02-01 15:00,22
22-02-01 14:00,20
22-02-01 13:00,21
22-02-01 12:00,25
22-02-01 11:00,24
22-02-01 10:00,21
22-02-01 09:00,25
22-02-01 08:00,26
22-02-01 07:00,24
22-02-01 06:00,18
22-02-01 05:00,16
22-02-01 04:00,16
22-02-01 03:00,11
22-02-01 02:00,14
22-02-01 01:00,15
22-02-01 00:00,
21-02-01 23:00,24
21-02-01 22:00,25
21-02-01 21:00,28
21-02-01 20:00,30
21-02-01 19:00,40
21-02-01 18:00,46
21-02-01 17:00,48
21-02-01 16:00,42
21-02-01 15:00,45
21-02-01 14:00,41
21-02-01 13:00,40
21-02-01 12:00,42
21-02-01 11:00,36
21-02-01 10:00,30
21-02-01 09:00,28
21-02-01 08:00,31
21-02-01 07:00,29
21-02-01 06:00,24
21-02-01 05:00,18
21-02-01 04:00,17
21-02-01 03:00,18
21-02-01 02:00,20
21-02-01 01:00,20
21-02-01 00:00,
20-02-01 23:00,26
20-02-01 22:00,30
20-02-01 21:00,31
20-02-01 20:00,26
20-02-01 19:00,37
20-02-01 18:00,32
20-02-01 17:00,34
20-02-01 16:00,31
20-02-01 15:00,24
20-02-01 14:00,22
20-02-01 13:00,22
20-02-01 12:00,29
20-02-01 11:00,29
20-02-01 10:00,31
20-02-01 09:00,31
20-02-01 08:00,28
20-02-01 07:00,24
20-02-01 06:00,23
20-02-01 05:00,25
20-02-01 04:00,30
20-02-01 03:00,27
20-02-01 02:00,29
20-02-01 01:00,
20-02-01 00:00,30
19-02-01 23:00,35
19-02-01 22:00,40
19-02-01 21:00,40
19-02-01 20:00,32
19-02-01 19:00,28
19-02-01 18:00,29
19-02-01 17:00,36
19-02-01 16:00,31
19-02-01 15:00,34
19-02-01 14:00,32
19-02-01 13:00,39
19-02-01 12:00,44
19-02-01 11:00,52
19-02-01 10:00,53
19-02-01 09:00,50
19-02-01 08:00,49
19-02-01 07:00,41
19-02-01 06:00,38
19-02-01 05:00,28
19-02-01 04:00,22
19-02-01 03:00,17
19-02-01 02:00,18
19-02-01 01:00,
19-02-01 00:00,18
18-02-01 23:00,22
18-02-01 22:00,15
18-02-01 21:00,18
18-02-01 20:00,17
18-02-01 19:00,19
18-02-01 18:00,14
18-02-01 17:00,19
18-02-01 16:00,15
18-02-01 15:00,14
18-02-01 14:00,13
18-02-01 13:00,14
18-02-01 12:00,14
18-02-01 11:00,14
18-02-01 10:00,13
18-02-01 09:00,15
18-02-01 08:00,11
18-02-01 07:00,11
18-02-01 06:00,8
18-02-01 05:00,8
18-02-01 04:00,10
18-02-01 03:00,13
18-02-01 02:00,13
18-02-01 01:00,
18-02-01 00:00,9
17-02-01 23:00,13
17-02-01 22:00,16
17-02-01 21:00,15
17-02-01 20:00,13
17-02-01 19:00,13
17-02-01 18:00,16
17-02-01 17:00,17
17-02-01 16:00,17
17-02-01 15:00,20
17-02-01 14:00,16
17-02-01 13:00,18
17-02-01 12:00,18
17-02-01 11:00,23
17-02-01 10:00,22
17-02-01 09:00,23
17-02-01 08:00,29
17-02-01 07:00,30
17-02-01 06:00,31
17-02-01 05:00,38
17-02-01 04:00,41
17-02-01 03:00,46
17-02-01 02:00,
17-02-01 01:00,47
17-02-01 00:00,52
16-02-01 23:00,56
16-02-01 22:00,59
16-02-01 21:00,65
16-02-01 20:00,70
16-02-01 19:00,80
16-02-01 18:00,80
16-02-01 17:00,65
16-02-01 16:00,72
16-02-01 15:00,65
16-02-01 14:00,60
16-02-01 13:00,55
16-02-01 12:00,56
16-02-01 11:00,57
16-02-01 10:00,58
16-02-01 09:00,58
16-02-01 08:00,56
16-02-01 07:00,42
16-02-01 06:00,33
16-02-01 05:00,36
16-02-01 04:00,35
16-02-01 03:00,36
16-02-01 02:00,
16-02-01 01:00,41
16-02-01 00:00,41
15-02-01 23:00,43
15-02-01 22:00,50
15-02-01 21:00,54
15-02-01 20:00,62
15-02-01 19:00,69
15-02-01 18:00,84
15-02-01 17:00,47
15-02-01 16:00,41
15-02-01 15:00,38
15-02-01 14:00,34
15-02-01 13:00,31
15-02-01 12:00,39
