Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-03-01 00:00,75
28-02-01 23:00,79
28-02-01 22:00,84
28-02-01 21:00,73
28-02-01 20:00,70
28-02-01 19:00,94
28-02-01 18:00,85
28-02-01 17:00,71
28-02-01 16:00,62
28-02-01 15:00,63
28-02-01 14:00,
28-02-01 13:00,56
28-02-01 12:00,55
28-02-01 11:00,67
28-02-01 10:00,75
28-02-01 09:00,92
28-02-01 08:00,86
28-02-01 07:00,66
28-02-01 06:00,61
28-02-01 05:00,50
28-02-01 04:00,52
28-02-01 03:00,52
28-02-01 02:00,48
28-02-01 01:00,45
28-02-01 00:00,54
27-02-01 23:00,59
27-02-01 22:00,56
27-02-01 21:00,64
27-02-01 20:00,63
27-02-01 19:00,69
27-02-01 18:00,72
27-02-01 17:00,54
27-02-01 16:00,47
27-02-01 15:00,
27-02-01 14:00,50
27-02-01 13:00,48
27-02-01 12:00,50
27-02-01 11:00,55
27-02-01 10:00,68
27-02-01 09:00,62
27-02-01 08:00,63
27-02-01 07:00,55
27-02-01 06:00,44
27-02-01 05:00,43
27-02-01 04:00,48
27-02-01 03:00,49
27-02-01 02:00,48
27-02-01 01:00,53
27-02-01 00:00,61
26-02-01 23:00,66
26-02-01 22:00,58
26-02-01 21:00,55
26-02-01 20:00,73
26-02-01 19:00,92
26-02-01 18:00,72
26-02-01 17:00,56
26-02-01 16:00,54
26-02-01 15:00,
26-02-01 14:00,57
26-02-01 13:00,43
26-02-01 12:00,43
26-02-01 11:00,48
26-02-01 10:00,40
26-02-01 09:00,62
26-02-01 08:00,58
26-02-01 07:00,44
26-02-01 06:00,32
26-02-01 05:00,25
26-02-01 04:00,21
26-02-01 03:00,24
26-02-01 02:00,22
26-02-01 01:00,24
26-02-01 00:00,24
25-02-01 23:00,27
25-02-01 22:00,31
25-02-01 21:00,36
25-02-01 20:00,47
25-02-01 19:00,52
25-02-01 18:00,47
25-02-01 17:00,35
25-02-01 16:00,
25-02-01 15:00,33
25-02-01 14:00,23
25-02-01 13:00,25
25-02-01 12:00,28
25-02-01 11:00,22
25-02-01 10:00,20
25-02-01 09:00,23
25-02-01 08:00,21
25-02-01 07:00,30
25-02-01 06:00,32
25-02-01 05:00,34
25-02-01 04:00,38
25-02-01 03:00,40
25-02-01 02:00,47
25-02-01 01:00,52
25-02-01 00:00,43
24-02-01 23:00,62
24-02-01 22:00,71
24-02-01 21:00,76
24-02-01 20:00,70
24-02-01 19:00,65
24-02-01 18:00,60
24-02-01 17:00,51
24-02-01 16:00,
24-02-01 15:00,45
24-02-01 14:00,40
24-02-01 13:00,40
24-02-01 12:00,49
24-02-01 11:00,43
24-02-01 10:00,43
24-02-01 09:00,47
24-02-01 08:00,46
24-02-01 07:00,34
24-02-01 06:00,37
24-02-01 05:00,39
24-02-01 04:00,36
24-02-01 03:00,39
24-02-01 02:00,44
24-02-01 01:00,41
24-02-01 00:00,41
23-02-01 23:00,34
23-02-01 22:00,37
23-02-01 21:00,43
23-02-01 20:00,48
23-02-01 19:00,48
23-02-01 18:00,65
23-02-01 17:00,
23-02-01 16:00,64
23-02-01 15:00,54
23-02-01 14:00,61
23-02-01 13:00,66
23-02-01 12:00,70
23-02-01 11:00,69
23-02-01 10:00,81
23-02-01 09:00,93
23-02-01 08:00,89
23-02-01 07:00,67
23-02-01 06:00,66
23-02-01 05:00,39
23-02-01 04:00,23
23-02-01 03:00,25
23-02-01 02:00,24
23-02-01 01:00,30
23-02-01 00:00,33
22-02-01 23:00,46
22-02-01 22:00,43
22-02-01 21:00,48
22-02-01 20:00,51
22-02-01 19:00,66
22-02-01 18:00,50
22-02-01 17:00,
22-02-01 16:00,63
22-02-01 15:00,55
22-02-01 14:00,37
22-02-01 13:00,40
22-02-01 12:00,46
22-02-01 11:00,53
22-02-01 10:00,45
22-02-01 09:00,53
22-02-01 08:00,49
22-02-01 07:00,36
22-02-01 06:00,24
22-02-01 05:00,23
22-02-01 04:00,16
22-02-01 03:00,20
22-02-01 02:00,22
22-02-01 01:00,19
22-02-01 00:00,29
21-02-01 23:00,29
21-02-01 22:00,32
21-02-01 21:00,36
21-02-01 20:00,44
21-02-01 19:00,47
21-02-01 18:00,
21-02-01 17:00,59
21-02-01 16:00,67
21-02-01 15:00,65
21-02-01 14:00,56
21-02-01 13:00,49
21-02-01 12:00,49
21-02-01 11:00,42
21-02-01 10:00,51
21-02-01 09:00,45
21-02-01 08:00,39
21-02-01 07:00,31
21-02-01 06:00,27
21-02-01 05:00,21
21-02-01 04:00,17
21-02-01 03:00,18
21-02-01 02:00,18
21-02-01 01:00,19
21-02-01 00:00,23
20-02-01 23:00,30
20-02-01 22:00,38
20-02-01 21:00,50
20-02-01 20:00,56
20-02-01 19:00,63
20-02-01 18:00,
20-02-01 17:00,60
20-02-01 16:00,51
20-02-01 15:00,47
20-02-01 14:00,45
20-02-01 13:00,44
20-02-01 12:00,45
20-02-01 11:00,52
20-02-01 10:00,57
20-02-01 09:00,58
20-02-01 08:00,54
20-02-01 07:00,45
20-02-01 06:00,30
20-02-01 05:00,22
20-02-01 04:00,25
20-02-01 03:00,24
20-02-01 02:00,22
20-02-01 01:00,27
20-02-01 00:00,37
19-02-01 23:00,40
19-02-01 22:00,36
19-02-01 21:00,44
19-02-01 20:00,47
19-02-01 19:00,
19-02-01 18:00,62
19-02-01 17:00,61
19-02-01 16:00,61
19-02-01 15:00,56
19-02-01 14:00,58
19-02-01 13:00,69
19-02-01 12:00,71
19-02-01 11:00,61
19-02-01 10:00,57
19-02-01 09:00,61
19-02-01 08:00,59
19-02-01 07:00,47
19-02-01 06:00,47
19-02-01 05:00,32
19-02-01 04:00,33
19-02-01 03:00,41
19-02-01 02:00,44
19-02-01 01:00,35
19-02-01 00:00,47
18-02-01 23:00,49
18-02-01 22:00,41
18-02-01 21:00,44
18-02-01 20:00,56
18-02-01 19:00,
18-02-01 18:00,47
18-02-01 17:00,45
18-02-01 16:00,41
18-02-01 15:00,36
18-02-01 14:00,32
18-02-01 13:00,36
18-02-01 12:00,20
18-02-01 11:00,20
18-02-01 10:00,17
18-02-01 09:00,14
18-02-01 08:00,17
18-02-01 07:00,15
18-02-01 06:00,24
18-02-01 05:00,24
18-02-01 04:00,19
18-02-01 03:00,27
18-02-01 02:00,27
18-02-01 01:00,36
18-02-01 00:00,46
17-02-01 23:00,43
17-02-01 22:00,42
17-02-01 21:00,56
17-02-01 20:00,
17-02-01 19:00,40
17-02-01 18:00,42
17-02-01 17:00,39
17-02-01 16:00,31
17-02-01 15:00,33
17-02-01 14:00,34
17-02-01 13:00,34
17-02-01 12:00,32
17-02-01 11:00,31
17-02-01 10:00,25
17-02-01 09:00,22
17-02-01 08:00,21
17-02-01 07:00,24
17-02-01 06:00,30
17-02-01 05:00,29
17-02-01 04:00,32
17-02-01 03:00,37
17-02-01 02:00,33
17-02-01 01:00,34
17-02-01 00:00,49
16-02-01 23:00,59
16-02-01 22:00,66
16-02-01 21:00,67
16-02-01 20:00,
16-02-01 19:00,83
16-02-01 18:00,74
16-02-01 17:00,71
16-02-01 16:00,77
16-02-01 15:00,68
16-02-01 14:00,64
16-02-01 13:00,66
16-02-01 12:00,68
16-02-01 11:00,88
16-02-01 10:00,82
16-02-01 09:00,80
16-02-01 08:00,72
16-02-01 07:00,60
16-02-01 06:00,50
16-02-01 05:00,54
16-02-01 04:00,50
16-02-01 03:00,52
16-02-01 02:00,60
16-02-01 01:00,63
16-02-01 00:00,76
15-02-01 23:00,94
15-02-01 22:00,117
15-02-01 21:00,132
15-02-01 20:00,
15-02-01 19:00,155
15-02-01 18:00,97
15-02-01 17:00,94
15-02-01 16:00,74
15-02-01 15:00,61
15-02-01 14:00,58
15-02-01 13:00,48
15-02-01 12:00,52
15-02-01 11:00,58
15-02-01 10:00,65
15-02-01 09:00,65
15-02-01 08:00,60
15-02-01 07:00,55
15-02-01 06:00,48
15-02-01 05:00,49
15-02-01 04:00,
15-02-01 03:00,49
15-02-01 02:00,47
15-02-01 01:00,47
15-02-01 00:00,55
14-02-01 23:00,63
14-02-01 22:00,58
14-02-01 21:00,62
14-02-01 20:00,78
14-02-01 19:00,81
14-02-01 18:00,79
14-02-01 17:00,73
14-02-01 16:00,66
14-02-01 15:00,67
14-02-01 14:00,63
14-02-01 13:00,58
14-02-01 12:00,60
14-02-01 11:00,61
14-02-01 10:00,63
14-02-01 09:00,67
14-02-01 08:00,70
14-02-01 07:00,60
14-02-01 06:00,61
14-02-01 05:00,
14-02-01 04:00,42
14-02-01 03:00,48
14-02-01 02:00,47
14-02-01 01:00,46
14-02-01 00:00,53
13-02-01 23:00,57
13-02-01 22:00,38
13-02-01 21:00,35
13-02-01 20:00,50
13-02-01 19:00,58
13-02-01 18:00,67
13-02-01 17:00,66
13-02-01 16:00,63
13-02-01 15:00,62
13-02-01 14:00,56
13-02-01 13:00,55
13-02-01 12:00,64
13-02-01 11:00,60
13-02-01 10:00,57
13-02-01 09:00,53
13-02-01 08:00,65
13-02-01 07:00,48
13-02-01 06:00,31
13-02-01 05:00,
13-02-01 04:00,21
13-02-01 03:00,23
13-02-01 02:00,40
13-02-01 01:00,49
13-02-01 00:00,54
12-02-01 23:00,54
12-02-01 22:00,50
12-02-01 21:00,43
12-02-01 20:00,41
12-02-01 19:00,41
12-02-01 18:00,48
12-02-01 17:00,41
12-02-01 16:00,54
12-02-01 15:00,50
12-02-01 14:00,56
12-02-01 13:00,39
12-02-01 12:00,41
12-02-01 11:00,48
12-02-01 10:00,49
12-02-01 09:00,66
12-02-01 08:00,65
12-02-01 07:00,65
12-02-01 06:00,
12-02-01 05:00,28
12-02-01 04:00,20
12-02-01 03:00,27
12-02-01 02:00,27
12-02-01 01:00,40
12-02-01 00:00,36
11-02-01 23:00,35
11-02-01 22:00,23
11-02-01 21:00,22
11-02-01 20:00,24
11-02-01 19:00,22
11-02-01 18:00,30
11-02-01 17:00,25
11-02-01 16:00,37
11-02-01 15:00,20
11-02-01 14:00,19
11-02-01 13:00,19
11-02-01 12:00,23
11-02-01 11:00,24
11-02-01 10:00,21
11-02-01 09:00,24
11-02-01 08:00,22
11-02-01 07:00,26
11-02-01 06:00,
11-02-01 05:00,30
11-02-01 04:00,33
11-02-01 03:00,42
11-02-01 02:00,39
11-02-01 01:00,44
11-02-01 00:00,47
10-02-01 23:00,43
10-02-01 22:00,52
10-02-01 21:00,56
10-02-01 20:00,61
10-02-01 19:00,60
10-02-01 18:00,53
10-02-01 17:00,49
10-02-01 16:00,47
10-02-01 15:00,51
10-02-01 14:00,54
10-02-01 13:00,50
10-02-01 12:00,52
10-02-01 11:00,48
10-02-01 10:00,50
10-02-01 09:00,66
10-02-01 08:00,65
10-02-01 07:00,
10-02-01 06:00,33
10-02-01 05:00,35
10-02-01 04:00,36
10-02-01 03:00,36
10-02-01 02:00,35
10-02-01 01:00,41
10-02-01 00:00,48
09-02-01 23:00,51
09-02-01 22:00,52
09-02-01 21:00,50
09-02-01 20:00,53
09-02-01 19:00,57
09-02-01 18:00,56
09-02-01 17:00,51
09-02-01 16:00,56
09-02-01 15:00,52
09-02-01 14:00,49
09-02-01 13:00,40
09-02-01 12:00,38
09-02-01 11:00,42
09-02-01 10:00,51
09-02-01 09:00,56
09-02-01 08:00,58
09-02-01 07:00,
09-02-01 06:00,51
09-02-01 05:00,36
09-02-01 04:00,29
09-02-01 03:00,38
09-02-01 02:00,44
09-02-01 01:00,49
09-02-01 00:00,49
08-02-01 23:00,49
08-02-01 22:00,61
08-02-01 21:00,64
08-02-01 20:00,84
08-02-01 19:00,65
08-02-01 18:00,78
08-02-01 17:00,82
08-02-01 16:00,86
08-02-01 15:00,72
08-02-01 14:00,53
08-02-01 13:00,58
08-02-01 12:00,72
08-02-01 11:00,69
08-02-01 10:00,63
08-02-01 09:00,61
08-02-01 08:00,
08-02-01 07:00,40
08-02-01 06:00,35
08-02-01 05:00,40
08-02-01 04:00,42
08-02-01 03:00,51
