Datum Zeit,Fichtelberg O3
,µg/m³
01-03-01 00:00,89
28-02-01 23:00,81
28-02-01 22:00,82
28-02-01 21:00,87
28-02-01 20:00,91
28-02-01 19:00,97
28-02-01 18:00,96
28-02-01 17:00,91
28-02-01 16:00,95
28-02-01 15:00,
28-02-01 14:00,99
28-02-01 13:00,96
28-02-01 12:00,84
28-02-01 11:00,84
28-02-01 10:00,92
28-02-01 09:00,81
28-02-01 08:00,73
28-02-01 07:00,74
28-02-01 06:00,77
28-02-01 05:00,90
28-02-01 04:00,75
28-02-01 03:00,72
28-02-01 02:00,69
28-02-01 01:00,69
28-02-01 00:00,69
27-02-01 23:00,74
27-02-01 22:00,76
27-02-01 21:00,79
27-02-01 20:00,81
27-02-01 19:00,80
27-02-01 18:00,77
27-02-01 17:00,79
27-02-01 16:00,
27-02-01 15:00,81
27-02-01 14:00,80
27-02-01 13:00,80
27-02-01 12:00,81
27-02-01 11:00,78
27-02-01 10:00,72
27-02-01 09:00,72
27-02-01 08:00,75
27-02-01 07:00,72
27-02-01 06:00,75
27-02-01 05:00,74
27-02-01 04:00,69
27-02-01 03:00,63
27-02-01 02:00,62
27-02-01 01:00,60
27-02-01 00:00,58
26-02-01 23:00,58
26-02-01 22:00,65
26-02-01 21:00,69
26-02-01 20:00,66
26-02-01 19:00,69
26-02-01 18:00,69
26-02-01 17:00,69
26-02-01 16:00,
26-02-01 15:00,73
26-02-01 14:00,76
26-02-01 13:00,69
26-02-01 12:00,77
26-02-01 11:00,80
26-02-01 10:00,80
26-02-01 09:00,79
26-02-01 08:00,76
26-02-01 07:00,75
26-02-01 06:00,78
26-02-01 05:00,74
26-02-01 04:00,80
26-02-01 03:00,85
26-02-01 02:00,87
26-02-01 01:00,85
26-02-01 00:00,84
25-02-01 23:00,86
25-02-01 22:00,88
25-02-01 21:00,87
25-02-01 20:00,85
25-02-01 19:00,84
25-02-01 18:00,84
25-02-01 17:00,
25-02-01 16:00,86
25-02-01 15:00,86
25-02-01 14:00,86
25-02-01 13:00,87
25-02-01 12:00,87
25-02-01 11:00,87
25-02-01 10:00,89
25-02-01 09:00,90
25-02-01 08:00,91
25-02-01 07:00,91
25-02-01 06:00,89
25-02-01 05:00,88
25-02-01 04:00,90
25-02-01 03:00,87
25-02-01 02:00,87
25-02-01 01:00,85
25-02-01 00:00,83
24-02-01 23:00,89
24-02-01 22:00,81
24-02-01 21:00,74
24-02-01 20:00,76
24-02-01 19:00,76
24-02-01 18:00,77
24-02-01 17:00,
24-02-01 16:00,79
24-02-01 15:00,80
24-02-01 14:00,80
24-02-01 13:00,79
24-02-01 12:00,77
24-02-01 11:00,76
24-02-01 10:00,75
24-02-01 09:00,74
24-02-01 08:00,72
24-02-01 07:00,70
24-02-01 06:00,69
24-02-01 05:00,67
24-02-01 04:00,65
24-02-01 03:00,64
24-02-01 02:00,64
24-02-01 01:00,67
24-02-01 00:00,73
23-02-01 23:00,77
23-02-01 22:00,79
23-02-01 21:00,78
23-02-01 20:00,81
23-02-01 19:00,84
23-02-01 18:00,
23-02-01 17:00,86
23-02-01 16:00,87
23-02-01 15:00,89
23-02-01 14:00,88
23-02-01 13:00,87
23-02-01 12:00,85
23-02-01 11:00,85
23-02-01 10:00,83
23-02-01 09:00,78
23-02-01 08:00,77
23-02-01 07:00,76
23-02-01 06:00,77
23-02-01 05:00,81
23-02-01 04:00,80
23-02-01 03:00,82
23-02-01 02:00,81
23-02-01 01:00,78
23-02-01 00:00,82
22-02-01 23:00,82
22-02-01 22:00,79
22-02-01 21:00,77
22-02-01 20:00,77
22-02-01 19:00,77
22-02-01 18:00,
22-02-01 17:00,76
22-02-01 16:00,76
22-02-01 15:00,77
22-02-01 14:00,78
22-02-01 13:00,77
22-02-01 12:00,77
22-02-01 11:00,77
22-02-01 10:00,78
22-02-01 09:00,80
22-02-01 08:00,82
22-02-01 07:00,83
22-02-01 06:00,83
22-02-01 05:00,82
22-02-01 04:00,82
22-02-01 03:00,81
22-02-01 02:00,78
22-02-01 01:00,75
22-02-01 00:00,76
21-02-01 23:00,75
21-02-01 22:00,69
21-02-01 21:00,68
21-02-01 20:00,66
21-02-01 19:00,
21-02-01 18:00,55
21-02-01 17:00,46
21-02-01 16:00,43
21-02-01 15:00,41
21-02-01 14:00,45
21-02-01 13:00,49
21-02-01 12:00,57
21-02-01 11:00,64
21-02-01 10:00,68
21-02-01 09:00,66
21-02-01 08:00,64
21-02-01 07:00,64
21-02-01 06:00,63
21-02-01 05:00,68
21-02-01 04:00,72
21-02-01 03:00,71
21-02-01 02:00,69
21-02-01 01:00,65
21-02-01 00:00,65
20-02-01 23:00,73
20-02-01 22:00,73
20-02-01 21:00,72
20-02-01 20:00,71
20-02-01 19:00,
20-02-01 18:00,73
20-02-01 17:00,78
20-02-01 16:00,80
20-02-01 15:00,79
20-02-01 14:00,78
20-02-01 13:00,78
20-02-01 12:00,76
20-02-01 11:00,74
20-02-01 10:00,75
20-02-01 09:00,77
20-02-01 08:00,77
20-02-01 07:00,71
20-02-01 06:00,67
20-02-01 05:00,44
20-02-01 04:00,45
20-02-01 03:00,54
20-02-01 02:00,55
20-02-01 01:00,51
20-02-01 00:00,47
19-02-01 23:00,53
19-02-01 22:00,59
19-02-01 21:00,60
19-02-01 20:00,
19-02-01 19:00,68
19-02-01 18:00,77
19-02-01 17:00,77
19-02-01 16:00,81
19-02-01 15:00,81
19-02-01 14:00,80
19-02-01 13:00,81
19-02-01 12:00,84
19-02-01 11:00,80
19-02-01 10:00,77
19-02-01 09:00,80
19-02-01 08:00,79
19-02-01 07:00,76
19-02-01 06:00,75
19-02-01 05:00,74
19-02-01 04:00,71
19-02-01 03:00,66
19-02-01 02:00,64
19-02-01 01:00,63
19-02-01 00:00,68
18-02-01 23:00,67
18-02-01 22:00,66
18-02-01 21:00,64
18-02-01 20:00,
18-02-01 19:00,64
18-02-01 18:00,67
18-02-01 17:00,70
18-02-01 16:00,71
18-02-01 15:00,73
18-02-01 14:00,70
18-02-01 13:00,69
18-02-01 12:00,67
18-02-01 11:00,65
18-02-01 10:00,70
18-02-01 09:00,72
18-02-01 08:00,73
18-02-01 07:00,77
18-02-01 06:00,67
18-02-01 05:00,75
18-02-01 04:00,90
18-02-01 03:00,70
18-02-01 02:00,64
18-02-01 01:00,66
18-02-01 00:00,66
17-02-01 23:00,64
17-02-01 22:00,65
17-02-01 21:00,
17-02-01 20:00,52
17-02-01 19:00,53
17-02-01 18:00,43
17-02-01 17:00,30
17-02-01 16:00,22
17-02-01 15:00,27
17-02-01 14:00,32
17-02-01 13:00,40
17-02-01 12:00,55
17-02-01 11:00,61
17-02-01 10:00,65
17-02-01 09:00,75
17-02-01 08:00,68
17-02-01 07:00,53
17-02-01 06:00,22
17-02-01 05:00,15
17-02-01 04:00,23
17-02-01 03:00,32
17-02-01 02:00,42
17-02-01 01:00,53
17-02-01 00:00,53
16-02-01 23:00,48
16-02-01 22:00,53
16-02-01 21:00,
16-02-01 20:00,76
16-02-01 19:00,81
16-02-01 18:00,90
16-02-01 17:00,94
16-02-01 16:00,92
16-02-01 15:00,89
16-02-01 14:00,89
16-02-01 13:00,88
16-02-01 12:00,88
16-02-01 11:00,82
16-02-01 10:00,89
16-02-01 09:00,90
16-02-01 08:00,82
16-02-01 07:00,81
16-02-01 06:00,88
16-02-01 05:00,98
16-02-01 04:00,105
16-02-01 03:00,104
16-02-01 02:00,100
16-02-01 01:00,98
16-02-01 00:00,96
15-02-01 23:00,94
15-02-01 22:00,
15-02-01 21:00,94
15-02-01 20:00,94
15-02-01 19:00,91
15-02-01 18:00,95
15-02-01 17:00,88
15-02-01 16:00,86
15-02-01 15:00,87
15-02-01 14:00,91
15-02-01 13:00,96
15-02-01 12:00,95
15-02-01 11:00,92
15-02-01 10:00,93
15-02-01 09:00,95
15-02-01 08:00,96
15-02-01 07:00,99
15-02-01 06:00,100
15-02-01 05:00,95
15-02-01 04:00,96
15-02-01 03:00,97
15-02-01 02:00,97
15-02-01 01:00,96
15-02-01 00:00,93
14-02-01 23:00,94
14-02-01 22:00,
14-02-01 21:00,92
14-02-01 20:00,91
14-02-01 19:00,90
14-02-01 18:00,69
14-02-01 17:00,67
14-02-01 16:00,71
14-02-01 15:00,77
14-02-01 14:00,75
14-02-01 13:00,75
14-02-01 12:00,73
14-02-01 11:00,80
14-02-01 10:00,83
14-02-01 09:00,77
14-02-01 08:00,85
14-02-01 07:00,86
14-02-01 06:00,86
14-02-01 05:00,86
14-02-01 04:00,76
14-02-01 03:00,72
14-02-01 02:00,72
14-02-01 01:00,72
14-02-01 00:00,72
13-02-01 23:00,
13-02-01 22:00,72
13-02-01 21:00,69
13-02-01 20:00,63
13-02-01 19:00,68
13-02-01 18:00,63
13-02-01 17:00,64
13-02-01 16:00,66
13-02-01 15:00,67
13-02-01 14:00,65
13-02-01 13:00,67
13-02-01 12:00,66
13-02-01 11:00,70
13-02-01 10:00,51
13-02-01 09:00,52
13-02-01 08:00,45
13-02-01 07:00,25
13-02-01 06:00,34
13-02-01 05:00,38
13-02-01 04:00,43
13-02-01 03:00,49
13-02-01 02:00,53
13-02-01 01:00,57
13-02-01 00:00,58
12-02-01 23:00,
12-02-01 22:00,58
12-02-01 21:00,65
12-02-01 20:00,67
12-02-01 19:00,71
12-02-01 18:00,84
12-02-01 17:00,87
12-02-01 16:00,80
12-02-01 15:00,76
12-02-01 14:00,78
12-02-01 13:00,73
12-02-01 12:00,73
12-02-01 11:00,70
12-02-01 10:00,71
12-02-01 09:00,72
12-02-01 08:00,72
12-02-01 07:00,73
12-02-01 06:00,72
12-02-01 05:00,72
12-02-01 04:00,74
12-02-01 03:00,76
12-02-01 02:00,76
12-02-01 01:00,75
12-02-01 00:00,
11-02-01 23:00,72
11-02-01 22:00,77
11-02-01 21:00,77
11-02-01 20:00,82
11-02-01 19:00,84
11-02-01 18:00,87
11-02-01 17:00,88
11-02-01 16:00,87
11-02-01 15:00,86
11-02-01 14:00,87
11-02-01 13:00,83
11-02-01 12:00,79
11-02-01 11:00,72
11-02-01 10:00,66
11-02-01 09:00,67
11-02-01 08:00,73
11-02-01 07:00,72
11-02-01 06:00,72
11-02-01 05:00,64
11-02-01 04:00,67
11-02-01 03:00,70
11-02-01 02:00,65
11-02-01 01:00,53
11-02-01 00:00,
10-02-01 23:00,55
10-02-01 22:00,54
10-02-01 21:00,56
10-02-01 20:00,57
10-02-01 19:00,59
10-02-01 18:00,57
10-02-01 17:00,61
10-02-01 16:00,63
10-02-01 15:00,63
10-02-01 14:00,63
10-02-01 13:00,61
10-02-01 12:00,61
10-02-01 11:00,62
10-02-01 10:00,64
10-02-01 09:00,63
10-02-01 08:00,65
10-02-01 07:00,68
10-02-01 06:00,66
10-02-01 05:00,67
10-02-01 04:00,63
10-02-01 03:00,55
10-02-01 02:00,50
10-02-01 01:00,
10-02-01 00:00,52
09-02-01 23:00,50
09-02-01 22:00,48
09-02-01 21:00,43
09-02-01 20:00,32
09-02-01 19:00,27
09-02-01 18:00,38
09-02-01 17:00,56
09-02-01 16:00,57
09-02-01 15:00,57
09-02-01 14:00,54
