Datum Zeit,Zittau-Ost NO2
,µg/m³
01-03-01 00:00,13
28-02-01 23:00,
28-02-01 22:00,13
28-02-01 21:00,16
28-02-01 20:00,16
28-02-01 19:00,17
28-02-01 18:00,17
28-02-01 17:00,17
28-02-01 16:00,17
28-02-01 15:00,13
28-02-01 14:00,12
28-02-01 13:00,12
28-02-01 12:00,14
28-02-01 11:00,12
28-02-01 10:00,12
28-02-01 09:00,12
28-02-01 08:00,12
28-02-01 07:00,16
28-02-01 06:00,12
28-02-01 05:00,11
28-02-01 04:00,10
28-02-01 03:00,12
28-02-01 02:00,14
28-02-01 01:00,13
28-02-01 00:00,
27-02-01 23:00,17
27-02-01 22:00,19
27-02-01 21:00,23
27-02-01 20:00,26
27-02-01 19:00,33
27-02-01 18:00,20
27-02-01 17:00,14
27-02-01 16:00,12
27-02-01 15:00,12
27-02-01 14:00,13
27-02-01 13:00,13
27-02-01 12:00,13
27-02-01 11:00,19
27-02-01 10:00,37
27-02-01 09:00,49
27-02-01 08:00,53
27-02-01 07:00,40
27-02-01 06:00,32
27-02-01 05:00,20
27-02-01 04:00,19
27-02-01 03:00,23
27-02-01 02:00,23
27-02-01 01:00,31
27-02-01 00:00,
26-02-01 23:00,26
26-02-01 22:00,28
26-02-01 21:00,29
26-02-01 20:00,40
26-02-01 19:00,39
26-02-01 18:00,36
26-02-01 17:00,31
26-02-01 16:00,26
26-02-01 15:00,25
26-02-01 14:00,26
26-02-01 13:00,21
26-02-01 12:00,18
26-02-01 11:00,22
26-02-01 10:00,19
26-02-01 09:00,20
26-02-01 08:00,22
26-02-01 07:00,17
26-02-01 06:00,16
26-02-01 05:00,15
26-02-01 04:00,12
26-02-01 03:00,10
26-02-01 02:00,11
26-02-01 01:00,
26-02-01 00:00,11
25-02-01 23:00,14
25-02-01 22:00,19
25-02-01 21:00,17
25-02-01 20:00,18
25-02-01 19:00,29
25-02-01 18:00,32
25-02-01 17:00,28
25-02-01 16:00,23
25-02-01 15:00,20
25-02-01 14:00,20
25-02-01 13:00,18
25-02-01 12:00,18
25-02-01 11:00,18
25-02-01 10:00,11
25-02-01 09:00,23
25-02-01 08:00,38
25-02-01 07:00,47
25-02-01 06:00,56
25-02-01 05:00,47
25-02-01 04:00,29
25-02-01 03:00,31
25-02-01 02:00,31
25-02-01 01:00,
25-02-01 00:00,31
24-02-01 23:00,31
24-02-01 22:00,37
24-02-01 21:00,41
24-02-01 20:00,36
24-02-01 19:00,26
24-02-01 18:00,19
24-02-01 17:00,14
24-02-01 16:00,12
24-02-01 15:00,10
24-02-01 14:00,10
24-02-01 13:00,11
24-02-01 12:00,9
24-02-01 11:00,9
24-02-01 10:00,12
24-02-01 09:00,13
