Datum Zeit,Schwartenberg PM10
,µg/m³
28-02-01,40
27-02-01,30
26-02-01,10
25-02-01,8
24-02-01,10
23-02-01,14
22-02-01,9
21-02-01,10
20-02-01,6
19-02-01,6
18-02-01,8
17-02-01,25
16-02-01,21
15-02-01,10
14-02-01,16
13-02-01,13
12-02-01,9
11-02-01,25
10-02-01,11
09-02-01,9
08-02-01,27
07-02-01,28
06-02-01,8
05-02-01,6
04-02-01,13
03-02-01,42
02-02-01,14
01-02-01,16

