Datum Zeit,Dresden-Nord NO2
,µg/m³
01-03-01 00:00,29
28-02-01 23:00,31
28-02-01 22:00,32
28-02-01 21:00,31
28-02-01 20:00,40
28-02-01 19:00,48
28-02-01 18:00,60
28-02-01 17:00,44
28-02-01 16:00,45
28-02-01 15:00,41
28-02-01 14:00,40
28-02-01 13:00,40
28-02-01 12:00,33
28-02-01 11:00,
28-02-01 10:00,
28-02-01 09:00,38
28-02-01 08:00,43
28-02-01 07:00,36
28-02-01 06:00,22
28-02-01 05:00,20
28-02-01 04:00,19
28-02-01 03:00,19
28-02-01 02:00,21
28-02-01 01:00,25
28-02-01 00:00,26
27-02-01 23:00,31
27-02-01 22:00,32
27-02-01 21:00,46
27-02-01 20:00,42
27-02-01 19:00,49
27-02-01 18:00,49
27-02-01 17:00,
27-02-01 16:00,
27-02-01 15:00,
27-02-01 14:00,40
27-02-01 13:00,39
27-02-01 12:00,
27-02-01 11:00,51
27-02-01 10:00,
27-02-01 09:00,66
27-02-01 08:00,
27-02-01 07:00,57
27-02-01 06:00,56
27-02-01 05:00,48
27-02-01 04:00,53
27-02-01 03:00,60
27-02-01 02:00,64
27-02-01 01:00,71
27-02-01 00:00,79
26-02-01 23:00,79
26-02-01 22:00,80
26-02-01 21:00,97
26-02-01 20:00,95
26-02-01 19:00,92
26-02-01 18:00,95
26-02-01 17:00,83
26-02-01 16:00,68
26-02-01 15:00,
26-02-01 14:00,
26-02-01 13:00,
26-02-01 12:00,
26-02-01 11:00,
26-02-01 10:00,
26-02-01 09:00,97
26-02-01 08:00,98
26-02-01 07:00,
26-02-01 06:00,70
26-02-01 05:00,60
26-02-01 04:00,55
26-02-01 03:00,53
26-02-01 02:00,51
26-02-01 01:00,56
26-02-01 00:00,61
25-02-01 23:00,68
25-02-01 22:00,71
25-02-01 21:00,75
25-02-01 20:00,80
25-02-01 19:00,68
25-02-01 18:00,72
25-02-01 17:00,64
25-02-01 16:00,57
25-02-01 15:00,61
25-02-01 14:00,49
25-02-01 13:00,44
25-02-01 12:00,40
25-02-01 11:00,35
25-02-01 10:00,31
25-02-01 09:00,29
25-02-01 08:00,32
25-02-01 07:00,
25-02-01 06:00,34
25-02-01 05:00,35
25-02-01 04:00,41
25-02-01 03:00,43
25-02-01 02:00,50
25-02-01 01:00,48
25-02-01 00:00,59
24-02-01 23:00,76
24-02-01 22:00,78
24-02-01 21:00,79
24-02-01 20:00,86
24-02-01 19:00,83
24-02-01 18:00,59
24-02-01 17:00,49
24-02-01 16:00,47
24-02-01 15:00,56
24-02-01 14:00,57
24-02-01 13:00,49
24-02-01 12:00,49
24-02-01 11:00,50
24-02-01 10:00,49
24-02-01 09:00,66
24-02-01 08:00,
24-02-01 07:00,46
24-02-01 06:00,41
24-02-01 05:00,32
24-02-01 04:00,26
24-02-01 03:00,36
24-02-01 02:00,33
24-02-01 01:00,30
24-02-01 00:00,45
23-02-01 23:00,72
23-02-01 22:00,43
23-02-01 21:00,71
23-02-01 20:00,73
23-02-01 19:00,81
23-02-01 18:00,89
23-02-01 17:00,63
23-02-01 16:00,53
23-02-01 15:00,61
23-02-01 14:00,68
23-02-01 13:00,85
23-02-01 12:00,73
23-02-01 11:00,90
23-02-01 10:00,95
23-02-01 09:00,102
23-02-01 08:00,120
23-02-01 07:00,96
23-02-01 06:00,70
23-02-01 05:00,45
23-02-01 04:00,26
23-02-01 03:00,20
23-02-01 02:00,20
23-02-01 01:00,22
23-02-01 00:00,28
22-02-01 23:00,38
22-02-01 22:00,35
22-02-01 21:00,40
22-02-01 20:00,48
22-02-01 19:00,58
22-02-01 18:00,65
22-02-01 17:00,71
22-02-01 16:00,71
22-02-01 15:00,71
22-02-01 14:00,70
22-02-01 13:00,55
22-02-01 12:00,71
22-02-01 11:00,44
22-02-01 10:00,44
22-02-01 09:00,
22-02-01 08:00,59
22-02-01 07:00,40
22-02-01 06:00,32
22-02-01 05:00,19
22-02-01 04:00,11
22-02-01 03:00,13
22-02-01 02:00,11
22-02-01 01:00,19
22-02-01 00:00,27
21-02-01 23:00,24
21-02-01 22:00,29
21-02-01 21:00,40
21-02-01 20:00,42
21-02-01 19:00,46
21-02-01 18:00,50
21-02-01 17:00,52
21-02-01 16:00,53
21-02-01 15:00,50
21-02-01 14:00,50
21-02-01 13:00,48
21-02-01 12:00,
21-02-01 11:00,58
21-02-01 10:00,61
21-02-01 09:00,64
21-02-01 08:00,
21-02-01 07:00,47
21-02-01 06:00,34
21-02-01 05:00,23
21-02-01 04:00,18
21-02-01 03:00,17
21-02-01 02:00,18
21-02-01 01:00,20
21-02-01 00:00,28
20-02-01 23:00,44
20-02-01 22:00,63
20-02-01 21:00,58
20-02-01 20:00,72
20-02-01 19:00,88
20-02-01 18:00,80
20-02-01 17:00,
20-02-01 16:00,59
20-02-01 15:00,45
20-02-01 14:00,53
20-02-01 13:00,44
20-02-01 12:00,
20-02-01 11:00,
20-02-01 10:00,
20-02-01 09:00,58
20-02-01 08:00,61
20-02-01 07:00,49
20-02-01 06:00,30
20-02-01 05:00,25
20-02-01 04:00,23
20-02-01 03:00,24
20-02-01 02:00,24
20-02-01 01:00,27
20-02-01 00:00,37
19-02-01 23:00,36
19-02-01 22:00,38
19-02-01 21:00,47
19-02-01 20:00,55
19-02-01 19:00,72
19-02-01 18:00,
19-02-01 17:00,55
19-02-01 16:00,49
19-02-01 15:00,65
19-02-01 14:00,73
19-02-01 13:00,73
19-02-01 12:00,67
19-02-01 11:00,68
19-02-01 10:00,
19-02-01 09:00,63
19-02-01 08:00,71
19-02-01 07:00,
19-02-01 06:00,50
19-02-01 05:00,36
19-02-01 04:00,49
19-02-01 03:00,42
19-02-01 02:00,49
19-02-01 01:00,65
19-02-01 00:00,68
18-02-01 23:00,73
18-02-01 22:00,42
18-02-01 21:00,51
18-02-01 20:00,40
18-02-01 19:00,47
18-02-01 18:00,44
18-02-01 17:00,40
18-02-01 16:00,46
18-02-01 15:00,39
18-02-01 14:00,40
18-02-01 13:00,43
18-02-01 12:00,36
18-02-01 11:00,31
18-02-01 10:00,28
18-02-01 09:00,20
18-02-01 08:00,26
18-02-01 07:00,
18-02-01 06:00,18
18-02-01 05:00,18
18-02-01 04:00,22
18-02-01 03:00,27
18-02-01 02:00,29
18-02-01 01:00,40
18-02-01 00:00,47
17-02-01 23:00,53
17-02-01 22:00,39
17-02-01 21:00,36
17-02-01 20:00,42
17-02-01 19:00,39
17-02-01 18:00,35
17-02-01 17:00,39
17-02-01 16:00,41
17-02-01 15:00,33
17-02-01 14:00,30
17-02-01 13:00,36
17-02-01 12:00,31
17-02-01 11:00,35
17-02-01 10:00,35
17-02-01 09:00,39
17-02-01 08:00,
17-02-01 07:00,50
17-02-01 06:00,54
17-02-01 05:00,57
17-02-01 04:00,57
17-02-01 03:00,59
17-02-01 02:00,67
17-02-01 01:00,71
17-02-01 00:00,81
16-02-01 23:00,76
16-02-01 22:00,98
16-02-01 21:00,94
16-02-01 20:00,105
16-02-01 19:00,99
16-02-01 18:00,89
16-02-01 17:00,100
16-02-01 16:00,84
16-02-01 15:00,83
16-02-01 14:00,82
16-02-01 13:00,91
16-02-01 12:00,86
16-02-01 11:00,55
16-02-01 10:00,53
16-02-01 09:00,54
16-02-01 08:00,
16-02-01 07:00,
16-02-01 06:00,
16-02-01 05:00,41
16-02-01 04:00,42
16-02-01 03:00,46
16-02-01 02:00,46
16-02-01 01:00,52
16-02-01 00:00,56
15-02-01 23:00,60
15-02-01 22:00,72
15-02-01 21:00,77
15-02-01 20:00,83
15-02-01 19:00,107
15-02-01 18:00,107
15-02-01 17:00,86
15-02-01 16:00,80
15-02-01 15:00,77
15-02-01 14:00,79
15-02-01 13:00,71
15-02-01 12:00,67
15-02-01 11:00,53
15-02-01 10:00,55
15-02-01 09:00,58
15-02-01 08:00,61
15-02-01 07:00,53
15-02-01 06:00,
15-02-01 05:00,48
15-02-01 04:00,38
15-02-01 03:00,45
15-02-01 02:00,50
15-02-01 01:00,45
15-02-01 00:00,55
14-02-01 23:00,66
14-02-01 22:00,74
14-02-01 21:00,71
14-02-01 20:00,73
14-02-01 19:00,73
14-02-01 18:00,65
14-02-01 17:00,63
14-02-01 16:00,61
14-02-01 15:00,60
14-02-01 14:00,67
14-02-01 13:00,63
14-02-01 12:00,72
14-02-01 11:00,66
14-02-01 10:00,77
14-02-01 09:00,97
14-02-01 08:00,106
14-02-01 07:00,
14-02-01 06:00,69
14-02-01 05:00,59
14-02-01 04:00,46
14-02-01 03:00,44
14-02-01 02:00,39
14-02-01 01:00,40
14-02-01 00:00,39
13-02-01 23:00,34
13-02-01 22:00,52
13-02-01 21:00,68
13-02-01 20:00,76
13-02-01 19:00,54
13-02-01 18:00,74
13-02-01 17:00,81
13-02-01 16:00,70
13-02-01 15:00,65
13-02-01 14:00,72
13-02-01 13:00,68
13-02-01 12:00,81
13-02-01 11:00,44
13-02-01 10:00,58
13-02-01 09:00,59
13-02-01 08:00,49
13-02-01 07:00,
13-02-01 06:00,38
13-02-01 05:00,43
13-02-01 04:00,43
13-02-01 03:00,41
13-02-01 02:00,41
13-02-01 01:00,61
13-02-01 00:00,72
12-02-01 23:00,83
12-02-01 22:00,84
12-02-01 21:00,75
12-02-01 20:00,72
12-02-01 19:00,76
12-02-01 18:00,77
12-02-01 17:00,69
12-02-01 16:00,73
12-02-01 15:00,72
12-02-01 14:00,71
12-02-01 13:00,64
12-02-01 12:00,61
12-02-01 11:00,58
12-02-01 10:00,51
12-02-01 09:00,59
12-02-01 08:00,
12-02-01 07:00,71
12-02-01 06:00,44
12-02-01 05:00,37
12-02-01 04:00,33
12-02-01 03:00,36
12-02-01 02:00,37
12-02-01 01:00,46
12-02-01 00:00,46
11-02-01 23:00,49
11-02-01 22:00,49
11-02-01 21:00,50
11-02-01 20:00,57
11-02-01 19:00,60
11-02-01 18:00,61
11-02-01 17:00,62
11-02-01 16:00,52
11-02-01 15:00,48
11-02-01 14:00,40
11-02-01 13:00,36
11-02-01 12:00,35
11-02-01 11:00,40
11-02-01 10:00,33
11-02-01 09:00,33
11-02-01 08:00,
11-02-01 07:00,28
11-02-01 06:00,30
11-02-01 05:00,28
11-02-01 04:00,31
11-02-01 03:00,31
11-02-01 02:00,34
11-02-01 01:00,30
11-02-01 00:00,31
10-02-01 23:00,44
10-02-01 22:00,51
10-02-01 21:00,59
10-02-01 20:00,65
10-02-01 19:00,65
10-02-01 18:00,58
10-02-01 17:00,47
10-02-01 16:00,45
10-02-01 15:00,40
10-02-01 14:00,38
10-02-01 13:00,42
10-02-01 12:00,39
10-02-01 11:00,39
10-02-01 10:00,47
10-02-01 09:00,
10-02-01 08:00,54
10-02-01 07:00,41
10-02-01 06:00,34
10-02-01 05:00,27
10-02-01 04:00,21
10-02-01 03:00,23
10-02-01 02:00,26
10-02-01 01:00,29
10-02-01 00:00,33
09-02-01 23:00,42
09-02-01 22:00,43
09-02-01 21:00,40
09-02-01 20:00,43
09-02-01 19:00,40
09-02-01 18:00,51
09-02-01 17:00,52
09-02-01 16:00,66
09-02-01 15:00,67
09-02-01 14:00,67
09-02-01 13:00,58
09-02-01 12:00,68
09-02-01 11:00,74
09-02-01 10:00,70
09-02-01 09:00,
09-02-01 08:00,68
09-02-01 07:00,60
09-02-01 06:00,49
09-02-01 05:00,41
09-02-01 04:00,39
09-02-01 03:00,40
09-02-01 02:00,43
09-02-01 01:00,43
09-02-01 00:00,42
08-02-01 23:00,46
08-02-01 22:00,46
08-02-01 21:00,45
