Datum Zeit,Freiberg SO2
,µg/m³
01-03-01 00:00,15.8
28-02-01 23:00,15.9
28-02-01 22:00,20.7
28-02-01 21:00,20.5
28-02-01 20:00,16.1
28-02-01 19:00,14.2
28-02-01 18:00,14.1
28-02-01 17:00,17.2
28-02-01 16:00,14.0
28-02-01 15:00,16.9
28-02-01 14:00,20.9
28-02-01 13:00,21.1
28-02-01 12:00,19.4
28-02-01 11:00,20.2
28-02-01 10:00,19.1
28-02-01 09:00,13.6
28-02-01 08:00,16.4
28-02-01 07:00,17.8
28-02-01 06:00,
28-02-01 05:00,8.4
28-02-01 04:00,6.2
28-02-01 03:00,6.6
28-02-01 02:00,8.3
28-02-01 01:00,16.6
28-02-01 00:00,22.9
27-02-01 23:00,19.5
27-02-01 22:00,9.7
27-02-01 21:00,12.2
27-02-01 20:00,14.9
27-02-01 19:00,15.2
27-02-01 18:00,16.5
27-02-01 17:00,16.5
27-02-01 16:00,17.3
27-02-01 15:00,25.8
27-02-01 14:00,32.4
27-02-01 13:00,24.1
27-02-01 12:00,23.8
27-02-01 11:00,42.5
27-02-01 10:00,34.8
27-02-01 09:00,9.5
27-02-01 08:00,3.6
27-02-01 07:00,1.6
27-02-01 06:00,
27-02-01 05:00,1.3
27-02-01 04:00,1.1
27-02-01 03:00,1.0
27-02-01 02:00,1.0
27-02-01 01:00,1.0
27-02-01 00:00,2.8
26-02-01 23:00,3.7
26-02-01 22:00,2.8
26-02-01 21:00,3.0
26-02-01 20:00,4.5
26-02-01 19:00,4.0
26-02-01 18:00,4.9
26-02-01 17:00,4.4
26-02-01 16:00,4.3
26-02-01 15:00,5.1
26-02-01 14:00,5.5
26-02-01 13:00,7.4
26-02-01 12:00,7.6
26-02-01 11:00,6.4
26-02-01 10:00,4.4
26-02-01 09:00,4.1
26-02-01 08:00,4.3
26-02-01 07:00,
26-02-01 06:00,2.3
26-02-01 05:00,2.0
26-02-01 04:00,1.3
26-02-01 03:00,1.2
26-02-01 02:00,1.5
26-02-01 01:00,1.1
26-02-01 00:00,2.0
25-02-01 23:00,2.2
25-02-01 22:00,3.4
25-02-01 21:00,3.7
25-02-01 20:00,3.6
25-02-01 19:00,4.1
25-02-01 18:00,3.8
25-02-01 17:00,4.4
25-02-01 16:00,5.2
25-02-01 15:00,6.9
25-02-01 14:00,7.2
25-02-01 13:00,3.7
25-02-01 12:00,3.4
25-02-01 11:00,5.6
25-02-01 10:00,6.1
25-02-01 09:00,5.9
25-02-01 08:00,6.3
25-02-01 07:00,
25-02-01 06:00,5.3
25-02-01 05:00,4.5
25-02-01 04:00,3.4
25-02-01 03:00,3.0
25-02-01 02:00,2.9
25-02-01 01:00,2.4
25-02-01 00:00,2.9
24-02-01 23:00,3.8
24-02-01 22:00,5.9
24-02-01 21:00,14.0
24-02-01 20:00,12.5
24-02-01 19:00,6.9
24-02-01 18:00,7.2
24-02-01 17:00,5.4
24-02-01 16:00,4.1
24-02-01 15:00,4.5
24-02-01 14:00,2.6
24-02-01 13:00,2.4
24-02-01 12:00,2.5
24-02-01 11:00,1.9
24-02-01 10:00,1.7
24-02-01 09:00,2.0
24-02-01 08:00,
24-02-01 07:00,1.4
24-02-01 06:00,1.2
24-02-01 05:00,1.2
24-02-01 04:00,1.1
24-02-01 03:00,1.0
24-02-01 02:00,1.0
24-02-01 01:00,1.1
24-02-01 00:00,1.0
23-02-01 23:00,1.2
23-02-01 22:00,1.0
23-02-01 21:00,1.1
23-02-01 20:00,1.6
23-02-01 19:00,1.6
23-02-01 18:00,1.5
23-02-01 17:00,1.1
23-02-01 16:00,1.4
23-02-01 15:00,1.8
23-02-01 14:00,1.8
23-02-01 13:00,1.7
23-02-01 12:00,2.0
23-02-01 11:00,2.8
23-02-01 10:00,2.8
23-02-01 09:00,2.0
23-02-01 08:00,
23-02-01 07:00,1.5
23-02-01 06:00,1.5
23-02-01 05:00,1.2
23-02-01 04:00,1.7
23-02-01 03:00,1.0
23-02-01 02:00,1.0
23-02-01 01:00,2.3
23-02-01 00:00,1.4
22-02-01 23:00,1.0
22-02-01 22:00,1.0
22-02-01 21:00,1.0
22-02-01 20:00,1.4
22-02-01 19:00,2.0
22-02-01 18:00,1.0
22-02-01 17:00,1.0
22-02-01 16:00,1.0
22-02-01 15:00,1.3
22-02-01 14:00,1.5
22-02-01 13:00,1.2
22-02-01 12:00,1.0
22-02-01 11:00,1.1
22-02-01 10:00,1.3
22-02-01 09:00,
22-02-01 08:00,1.0
22-02-01 07:00,1.0
22-02-01 06:00,1.0
22-02-01 05:00,1.4
22-02-01 04:00,2.3
22-02-01 03:00,2.9
22-02-01 02:00,1.0
22-02-01 01:00,1.2
22-02-01 00:00,2.1
21-02-01 23:00,2.0
21-02-01 22:00,2.3
21-02-01 21:00,2.3
21-02-01 20:00,2.0
21-02-01 19:00,2.1
21-02-01 18:00,1.7
21-02-01 17:00,1.7
21-02-01 16:00,2.3
21-02-01 15:00,2.8
21-02-01 14:00,3.0
21-02-01 13:00,3.3
21-02-01 12:00,3.9
21-02-01 11:00,3.2
21-02-01 10:00,3.2
21-02-01 09:00,
21-02-01 08:00,4.3
21-02-01 07:00,3.9
21-02-01 06:00,2.0
21-02-01 05:00,1.3
21-02-01 04:00,1.0
21-02-01 03:00,1.0
21-02-01 02:00,1.0
21-02-01 01:00,1.0
21-02-01 00:00,1.0
20-02-01 23:00,1.5
20-02-01 22:00,1.7
20-02-01 21:00,1.0
20-02-01 20:00,1.0
20-02-01 19:00,1.3
20-02-01 18:00,1.0
20-02-01 17:00,1.0
20-02-01 16:00,1.1
20-02-01 15:00,1.0
20-02-01 14:00,1.0
20-02-01 13:00,1.0
20-02-01 12:00,1.0
20-02-01 11:00,1.0
20-02-01 10:00,
20-02-01 09:00,1.0
