Datum Zeit,Borna PM10
,µg/m³
28-02-01,60
27-02-01,41
26-02-01,30
25-02-01,31
24-02-01,25
23-02-01,20
22-02-01,18
21-02-01,25
20-02-01,21
19-02-01,24
18-02-01,17
17-02-01,30
16-02-01,46
15-02-01,50
14-02-01,36
13-02-01,17
12-02-01,26
11-02-01,21
10-02-01,25
09-02-01,27
08-02-01,40
07-02-01,30
06-02-01,17
05-02-01,22
04-02-01,69
03-02-01,62
02-02-01,41
01-02-01,34

