Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
28-02-01,93
27-02-01,57
26-02-01,
25-02-01,
24-02-01,36
23-02-01,
22-02-01,
21-02-01,
20-02-01,31
19-02-01,38
18-02-01,27
17-02-01,40
16-02-01,84
15-02-01,98
14-02-01,
13-02-01,40
12-02-01,38
11-02-01,24
10-02-01,54
09-02-01,43
08-02-01,44
07-02-01,52
06-02-01,20
05-02-01,20
04-02-01,63
03-02-01,37
02-02-01,29
01-02-01,40

