Datum Zeit,Chemnitz-Mitte BEN
,µg/m³
01-03-01 00:00,2.1
28-02-01 23:00,2.4
28-02-01 22:00,2.4
28-02-01 21:00,2.9
28-02-01 20:00,3.9
28-02-01 19:00,4.3
28-02-01 18:00,3.8
28-02-01 17:00,3.9
28-02-01 16:00,2.5
28-02-01 15:00,2.5
28-02-01 14:00,2.4
28-02-01 13:00,2.1
28-02-01 12:00,2.5
28-02-01 11:00,2.6
28-02-01 10:00,2.7
28-02-01 09:00,2.4
28-02-01 08:00,2.7
28-02-01 07:00,2.1
28-02-01 06:00,1.5
28-02-01 05:00,1.6
28-02-01 04:00,1.6
28-02-01 03:00,1.6
28-02-01 02:00,1.3
28-02-01 01:00,1.6
28-02-01 00:00,1.5
27-02-01 23:00,1.5
27-02-01 22:00,1.9
27-02-01 21:00,2.6
27-02-01 20:00,2.0
27-02-01 19:00,3.9
27-02-01 18:00,3.8
27-02-01 17:00,2.3
27-02-01 16:00,2.1
27-02-01 15:00,1.9
27-02-01 14:00,2.0
27-02-01 13:00,1.9
27-02-01 12:00,1.9
27-02-01 11:00,2.1
27-02-01 10:00,2.9
27-02-01 09:00,3.2
27-02-01 08:00,4.1
27-02-01 07:00,3.1
27-02-01 06:00,1.9
27-02-01 05:00,1.2
27-02-01 04:00,1.1
27-02-01 03:00,1.5
27-02-01 02:00,1.4
27-02-01 01:00,1.7
27-02-01 00:00,1.8
26-02-01 23:00,1.8
26-02-01 22:00,2.0
26-02-01 21:00,2.4
26-02-01 20:00,2.9
26-02-01 19:00,3.2
26-02-01 18:00,2.7
26-02-01 17:00,3.0
26-02-01 16:00,2.0
26-02-01 15:00,1.7
26-02-01 14:00,1.8
26-02-01 13:00,1.9
26-02-01 12:00,
26-02-01 11:00,
26-02-01 10:00,
26-02-01 09:00,
26-02-01 08:00,
26-02-01 07:00,2.5
26-02-01 06:00,1.1
26-02-01 05:00,1.0
26-02-01 04:00,1.7
26-02-01 03:00,1.0
26-02-01 02:00,1.2
26-02-01 01:00,1.7
26-02-01 00:00,2.3
25-02-01 23:00,3.7
25-02-01 22:00,3.6
25-02-01 21:00,4.2
25-02-01 20:00,3.8
25-02-01 19:00,4.3
25-02-01 18:00,2.2
25-02-01 17:00,1.4
25-02-01 16:00,1.4
25-02-01 15:00,1.3
25-02-01 14:00,1.4
25-02-01 13:00,1.4
25-02-01 12:00,1.7
25-02-01 11:00,2.8
25-02-01 10:00,2.5
25-02-01 09:00,2.1
25-02-01 08:00,2.0
25-02-01 07:00,2.1
25-02-01 06:00,2.4
25-02-01 05:00,2.7
25-02-01 04:00,2.6
25-02-01 03:00,3.6
25-02-01 02:00,3.4
25-02-01 01:00,3.9
25-02-01 00:00,4.4
24-02-01 23:00,4.2
24-02-01 22:00,3.8
24-02-01 21:00,3.3
24-02-01 20:00,3.5
24-02-01 19:00,2.8
24-02-01 18:00,1.3
24-02-01 17:00,1.3
24-02-01 16:00,1.4
24-02-01 15:00,1.4
24-02-01 14:00,1.7
24-02-01 13:00,1.4
24-02-01 12:00,2.1
24-02-01 11:00,1.3
24-02-01 10:00,1.4
24-02-01 09:00,1.8
24-02-01 08:00,1.1
24-02-01 07:00,1.1
24-02-01 06:00,1.0
24-02-01 05:00,1.0
24-02-01 04:00,1.0
24-02-01 03:00,1.0
24-02-01 02:00,1.1
24-02-01 01:00,0.9
24-02-01 00:00,1.0
23-02-01 23:00,1.1
23-02-01 22:00,0.9
23-02-01 21:00,1.3
23-02-01 20:00,1.7
23-02-01 19:00,2.3
23-02-01 18:00,1.5
23-02-01 17:00,1.5
23-02-01 16:00,1.6
23-02-01 15:00,1.4
23-02-01 14:00,1.3
23-02-01 13:00,1.3
23-02-01 12:00,1.5
23-02-01 11:00,1.4
23-02-01 10:00,1.6
23-02-01 09:00,1.5
23-02-01 08:00,2.3
23-02-01 07:00,1.6
23-02-01 06:00,0.7
23-02-01 05:00,0.5
23-02-01 04:00,0.6
23-02-01 03:00,0.5
23-02-01 02:00,0.6
23-02-01 01:00,0.6
23-02-01 00:00,0.8
22-02-01 23:00,0.8
22-02-01 22:00,0.7
22-02-01 21:00,1.0
22-02-01 20:00,1.3
22-02-01 19:00,2.0
22-02-01 18:00,1.6
22-02-01 17:00,
22-02-01 16:00,
22-02-01 15:00,
22-02-01 14:00,
22-02-01 13:00,
22-02-01 12:00,1.2
22-02-01 11:00,1.2
22-02-01 10:00,1.2
22-02-01 09:00,1.1
22-02-01 08:00,1.1
22-02-01 07:00,0.8
22-02-01 06:00,0.6
22-02-01 05:00,0.7
22-02-01 04:00,0.5
22-02-01 03:00,0.5
22-02-01 02:00,0.6
22-02-01 01:00,0.6
22-02-01 00:00,0.9
21-02-01 23:00,0.9
21-02-01 22:00,0.9
21-02-01 21:00,1.1
21-02-01 20:00,1.3
21-02-01 19:00,1.6
21-02-01 18:00,2.2
21-02-01 17:00,2.2
21-02-01 16:00,1.9
21-02-01 15:00,2.1
21-02-01 14:00,1.7
21-02-01 13:00,1.9
21-02-01 12:00,1.9
21-02-01 11:00,1.6
21-02-01 10:00,2.0
21-02-01 09:00,1.5
21-02-01 08:00,1.5
21-02-01 07:00,1.0
21-02-01 06:00,0.9
21-02-01 05:00,0.6
21-02-01 04:00,0.7
21-02-01 03:00,0.8
21-02-01 02:00,0.7
21-02-01 01:00,0.9
21-02-01 00:00,1.0
20-02-01 23:00,1.1
20-02-01 22:00,1.4
20-02-01 21:00,1.6
20-02-01 20:00,1.6
20-02-01 19:00,2.2
20-02-01 18:00,1.7
20-02-01 17:00,1.8
20-02-01 16:00,1.2
20-02-01 15:00,1.3
20-02-01 14:00,1.0
20-02-01 13:00,1.3
20-02-01 12:00,1.3
20-02-01 11:00,1.3
20-02-01 10:00,0.9
20-02-01 09:00,0.8
20-02-01 08:00,1.3
20-02-01 07:00,0.9
20-02-01 06:00,0.9
20-02-01 05:00,1.1
20-02-01 04:00,1.1
20-02-01 03:00,1.2
20-02-01 02:00,1.1
20-02-01 01:00,1.2
20-02-01 00:00,1.2
19-02-01 23:00,1.1
19-02-01 22:00,2.1
19-02-01 21:00,1.4
19-02-01 20:00,2.3
19-02-01 19:00,1.5
19-02-01 18:00,2.0
19-02-01 17:00,1.6
19-02-01 16:00,1.9
19-02-01 15:00,1.4
19-02-01 14:00,1.2
19-02-01 13:00,1.5
19-02-01 12:00,1.6
19-02-01 11:00,1.9
19-02-01 10:00,2.2
19-02-01 09:00,1.8
19-02-01 08:00,1.6
19-02-01 07:00,1.2
19-02-01 06:00,0.8
19-02-01 05:00,0.7
19-02-01 04:00,0.7
19-02-01 03:00,0.6
19-02-01 02:00,0.9
19-02-01 01:00,0.8
19-02-01 00:00,1.0
18-02-01 23:00,1.0
18-02-01 22:00,
18-02-01 21:00,
18-02-01 20:00,
18-02-01 19:00,
18-02-01 18:00,
18-02-01 17:00,1.1
18-02-01 16:00,1.6
18-02-01 15:00,1.1
18-02-01 14:00,1.1
18-02-01 13:00,1.1
18-02-01 12:00,1.2
18-02-01 11:00,1.0
18-02-01 10:00,1.0
18-02-01 09:00,0.8
18-02-01 08:00,0.7
18-02-01 07:00,0.6
18-02-01 06:00,0.6
18-02-01 05:00,0.8
18-02-01 04:00,0.7
18-02-01 03:00,0.9
18-02-01 02:00,0.9
18-02-01 01:00,0.9
18-02-01 00:00,1.2
17-02-01 23:00,1.2
17-02-01 22:00,0.9
17-02-01 21:00,1.0
17-02-01 20:00,1.4
17-02-01 19:00,2.0
17-02-01 18:00,2.0
17-02-01 17:00,2.1
17-02-01 16:00,3.1
17-02-01 15:00,3.6
17-02-01 14:00,4.6
17-02-01 13:00,3.5
17-02-01 12:00,4.0
17-02-01 11:00,4.6
17-02-01 10:00,3.5
17-02-01 09:00,3.2
17-02-01 08:00,3.6
17-02-01 07:00,3.2
17-02-01 06:00,2.9
17-02-01 05:00,2.3
17-02-01 04:00,2.9
17-02-01 03:00,6.0
17-02-01 02:00,7.3
17-02-01 01:00,6.9
17-02-01 00:00,8.5
16-02-01 23:00,7.6
16-02-01 22:00,7.0
16-02-01 21:00,14.8
16-02-01 20:00,10.7
16-02-01 19:00,7.8
16-02-01 18:00,11.9
16-02-01 17:00,5.4
16-02-01 16:00,2.9
16-02-01 15:00,2.2
