Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-08-01,,,,,,21.07,,,
2018-08-01,01:00,,1,10,73,,24,,
2018-08-01,02:00,,1,8,80,,21,,
2018-08-01,03:00,,1,11,71,,20,,
2018-08-01,04:00,,1,16,53,,24,,
2018-08-01,05:00,,1,20,35,,27,,
2018-08-01,06:00,,4,27,30,,27,,
2018-08-01,07:00,,2,16,62,,27,,
2018-08-01,08:00,,2,15,85,,28,,
2018-08-01,09:00,,1,9,104,,28,,
2018-08-01,10:00,,1,3,118,,22,,
2018-08-01,11:00,,1,2,122,,16,,
2018-08-01,12:00,,1,2,120,,16,,
2018-08-01,13:00,,1,2,114,,17,,
2018-08-01,14:00,,1,2,117,,15,,
2018-08-01,15:00,,1,2,124,,16,,
2018-08-01,16:00,,1,2,127,,21,,
2018-08-01,17:00,,1,3,125,,24,,
2018-08-01,18:00,,1,5,125,,24,,
2018-08-01,19:00,,1,6,122,,21,,
2018-08-01,20:00,,1,8,110,,24,,
2018-08-01,21:00,,1,10,103,,26,,
2018-08-01,22:00,,1,6,110,,23,,
2018-08-01,23:00,,1,11,72,,21,,
2018-08-02,,,,,,24.39,,,
2018-08-02,00:00,,1,11,68,,18,,
2018-08-02,01:00,,1,12,58,,24,,
2018-08-02,02:00,,1,17,46,,24,,
2018-08-02,03:00,,1,20,33,,24,,
2018-08-02,04:00,,1,19,31,,24,,
2018-08-02,05:00,,2,21,26,,27,,
2018-08-02,06:00,,2,16,30,,28,,
2018-08-02,07:00,,1,10,64,,26,,
2018-08-02,08:00,,1,8,82,,35,,
2018-08-02,09:00,,1,6,96,,37,,
2018-08-02,10:00,,1,5,112,,33,,
2018-08-02,11:00,,1,5,121,,32,,
2018-08-02,12:00,,1,4,128,,29,,
2018-08-02,13:00,,1,4,128,,27,,
2018-08-02,14:00,,1,4,123,,27,,
2018-08-02,15:00,,1,3,120,,23,,
2018-08-02,16:00,,1,4,113,,17,,
2018-08-02,17:00,,1,8,89,,23,,
2018-08-02,18:00,,1,9,54,,19,,
2018-08-02,19:00,,1,6,62,,22,,
2018-08-02,20:00,,1,8,52,,20,,
2018-08-02,21:00,,1,8,57,,23,,
2018-08-02,22:00,,1,4,118,,22,,
2018-08-02,23:00,,1,6,98,,17,,
2018-08-03,00:00,,1,7,66,,15,,
2018-08-03,01:00,,1,9,54,,15,,
2018-08-03,02:00,,1,9,44,,18,,
2018-08-03,03:00,,1,10,29,,19,,
2018-08-03,04:00,,2,11,22,,19,,
2018-08-03,05:00,,2,10,15,,19,,
2018-08-03,06:00,,3,14,20,,20,,
2018-08-03,07:00,,1,10,38,,,,
2018-08-03,08:00,,1,8,67,,,,
2018-08-03,09:00,,1,6,79,,,,
2018-08-03,10:00,,1,5,86,,,,
2018-08-03,11:00,,1,5,95,,,,
2018-08-03,12:00,,1,4,106,,21,,
2018-08-03,13:00,,1,4,114,,21,,
2018-08-03,14:00,,1,3,126,,21,,
2018-08-03,15:00,,1,3,129,,18,,
2018-08-03,16:00,,1,3,129,,18,,
2018-08-03,17:00,,1,3,131,,19,,
2018-08-03,18:00,,1,3,129,,18,,
2018-08-03,19:00,,1,5,127,,18,,
2018-08-03,20:00,,1,6,117,,20,,
2018-08-03,21:00,,1,5,117,,18,,
2018-08-03,22:00,,1,9,111,,12,,
2018-08-03,23:00,,1,12,108,,15,,
2018-08-04,00:00,,1,7,108,,15,,
2018-08-04,01:00,,1,8,100,,17,,
2018-08-04,02:00,,1,7,96,,18,,
2018-08-04,03:00,,1,8,89,,19,,
2018-08-04,04:00,,1,6,91,,17,,
2018-08-04,05:00,,1,6,86,,21,,
2018-08-04,06:00,,1,9,79,,20,,
2018-08-04,07:00,,1,8,82,,18,,
2018-08-04,08:00,,1,10,90,,20,,
2018-08-04,09:00,,1,10,98,,24,,
2018-08-04,10:00,,1,8,116,,25,,
2018-08-04,11:00,,1,7,138,,27,,
2018-08-04,12:00,,1,5,143,,24,,
2018-08-04,13:00,,1,3,140,,23,,
2018-08-04,14:00,,1,3,143,,20,,
2018-08-04,15:00,,1,2,143,,20,,
2018-08-04,16:00,,1,4,136,,20,,
2018-08-04,17:00,,1,6,123,,14,,
