Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-10-07,37
30-10-07,41
29-10-07,52
28-10-07,36
27-10-07,49
26-10-07,37
25-10-07,29
24-10-07,23
23-10-07,25
22-10-07,28
21-10-07,14
20-10-07,13
19-10-07,13
18-10-07,15
17-10-07,42
16-10-07,50
15-10-07,35
14-10-07,23
13-10-07,18
12-10-07,46
11-10-07,61
10-10-07,55
09-10-07,40
08-10-07,50
07-10-07,28
06-10-07,35
05-10-07,39
04-10-07,45
03-10-07,26
02-10-07,50
01-10-07,37

