Datum Zeit,Zittau-Ost PM10
,µg/m³
31-10-07,20
30-10-07,35
29-10-07,31
28-10-07,41
27-10-07,39
26-10-07,28
25-10-07,36
24-10-07,22
23-10-07,30
22-10-07,26
21-10-07,19
20-10-07,18
19-10-07,7
18-10-07,10
17-10-07,47
16-10-07,36
15-10-07,17
14-10-07,27
13-10-07,12
12-10-07,27
11-10-07,43
10-10-07,39
09-10-07,25
08-10-07,33
07-10-07,25
06-10-07,24
05-10-07,28
04-10-07,43
03-10-07,17
02-10-07,43
01-10-07,28

