Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-11-07 00:00,77
31-10-07 23:00,93
31-10-07 22:00,108
31-10-07 21:00,89
31-10-07 20:00,117
31-10-07 19:00,80
31-10-07 18:00,90
31-10-07 17:00,91
31-10-07 16:00,52
31-10-07 15:00,37
31-10-07 14:00,39
31-10-07 13:00,35
31-10-07 12:00,45
31-10-07 11:00,46
31-10-07 10:00,40
31-10-07 09:00,26
31-10-07 08:00,24
31-10-07 07:00,22
31-10-07 06:00,21
31-10-07 05:00,13
31-10-07 04:00,12
31-10-07 03:00,9
31-10-07 02:00,15
31-10-07 01:00,48
31-10-07 00:00,54
30-10-07 23:00,36
30-10-07 22:00,30
30-10-07 21:00,46
30-10-07 20:00,49
30-10-07 19:00,81
30-10-07 18:00,103
30-10-07 17:00,111
30-10-07 16:00,152
30-10-07 15:00,173
30-10-07 14:00,143
30-10-07 13:00,151
30-10-07 12:00,173
30-10-07 11:00,271
30-10-07 10:00,171
30-10-07 09:00,158
30-10-07 08:00,166
30-10-07 07:00,130
30-10-07 06:00,101
30-10-07 05:00,29
30-10-07 04:00,14
30-10-07 03:00,19
30-10-07 02:00,15
30-10-07 01:00,25
30-10-07 00:00,71
29-10-07 23:00,46
29-10-07 22:00,99
29-10-07 21:00,111
29-10-07 20:00,84
29-10-07 19:00,220
29-10-07 18:00,192
29-10-07 17:00,132
29-10-07 16:00,113
29-10-07 15:00,98
29-10-07 14:00,70
29-10-07 13:00,75
29-10-07 12:00,144
29-10-07 11:00,200
29-10-07 10:00,175
29-10-07 09:00,266
29-10-07 08:00,223
29-10-07 07:00,166
29-10-07 06:00,158
29-10-07 05:00,83
29-10-07 04:00,40
29-10-07 03:00,29
29-10-07 02:00,38
29-10-07 01:00,85
29-10-07 00:00,117
28-10-07 23:00,115
28-10-07 22:00,121
28-10-07 21:00,123
28-10-07 20:00,122
28-10-07 19:00,179
28-10-07 18:00,169
28-10-07 17:00,141
28-10-07 16:00,85
28-10-07 15:00,91
28-10-07 14:00,122
28-10-07 13:00,64
28-10-07 12:00,73
28-10-07 11:00,70
28-10-07 10:00,46
28-10-07 09:00,49
28-10-07 08:00,47
28-10-07 07:00,79
28-10-07 06:00,69
28-10-07 05:00,43
28-10-07 04:00,51
28-10-07 03:00,50
28-10-07 02:00,57
28-10-07 01:00,65
28-10-07 00:00,118
27-10-07 23:00,101
27-10-07 22:00,70
27-10-07 21:00,76
27-10-07 20:00,96
27-10-07 19:00,122
27-10-07 18:00,115
27-10-07 17:00,119
27-10-07 16:00,98
27-10-07 15:00,94
27-10-07 14:00,87
27-10-07 13:00,102
27-10-07 12:00,96
27-10-07 11:00,120
27-10-07 10:00,97
