Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-10-07,31
30-10-07,42
29-10-07,42
28-10-07,42
27-10-07,51
26-10-07,58
25-10-07,58
24-10-07,37
23-10-07,29
22-10-07,34
21-10-07,16
20-10-07,20
19-10-07,21
18-10-07,18
17-10-07,36
16-10-07,50
15-10-07,38
14-10-07,31
13-10-07,23
12-10-07,48
11-10-07,49
10-10-07,48
09-10-07,34
08-10-07,50
07-10-07,34
06-10-07,47
05-10-07,41
04-10-07,55
03-10-07,31
02-10-07,48
01-10-07,43

