Datum Zeit,Goerlitz SO2
,µg/m³
01-11-07 00:00,1.4
31-10-07 23:00,1.0
31-10-07 22:00,1.0
31-10-07 21:00,1.0
31-10-07 20:00,1.0
31-10-07 19:00,1.0
31-10-07 18:00,1.0
31-10-07 17:00,1.0
31-10-07 16:00,1.0
31-10-07 15:00,2.0
31-10-07 14:00,6.0
31-10-07 13:00,11.7
31-10-07 12:00,8.5
31-10-07 11:00,1.4
31-10-07 10:00,1.0
31-10-07 09:00,1.0
31-10-07 08:00,1.0
31-10-07 07:00,1.0
31-10-07 06:00,1.0
31-10-07 05:00,1.0
31-10-07 04:00,1.0
31-10-07 03:00,1.0
31-10-07 02:00,1.0
31-10-07 01:00,1.0
31-10-07 00:00,1.6
30-10-07 23:00,3.1
30-10-07 22:00,3.1
30-10-07 21:00,3.6
30-10-07 20:00,2.9
30-10-07 19:00,4.1
30-10-07 18:00,5.5
30-10-07 17:00,6.2
30-10-07 16:00,7.7
30-10-07 15:00,9.6
30-10-07 14:00,8.7
30-10-07 13:00,8.0
30-10-07 12:00,7.1
30-10-07 11:00,6.5
30-10-07 10:00,7.0
30-10-07 09:00,7.8
30-10-07 08:00,5.5
30-10-07 07:00,5.5
30-10-07 06:00,7.5
30-10-07 05:00,9.0
30-10-07 04:00,28.7
30-10-07 03:00,12.0
30-10-07 02:00,10.9
30-10-07 01:00,32.8
30-10-07 00:00,8.8
29-10-07 23:00,11.1
29-10-07 22:00,10.4
29-10-07 21:00,7.2
29-10-07 20:00,6.8
29-10-07 19:00,6.7
29-10-07 18:00,6.8
29-10-07 17:00,7.9
29-10-07 16:00,12.9
29-10-07 15:00,9.8
29-10-07 14:00,15.0
29-10-07 13:00,20.0
29-10-07 12:00,12.7
29-10-07 11:00,12.6
29-10-07 10:00,8.9
29-10-07 09:00,5.2
29-10-07 08:00,3.9
29-10-07 07:00,2.9
29-10-07 06:00,4.3
29-10-07 05:00,2.8
29-10-07 04:00,1.9
29-10-07 03:00,4.2
29-10-07 02:00,3.8
