Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-11-07 00:00,22
31-10-07 23:00,22
31-10-07 22:00,26
31-10-07 21:00,38
31-10-07 20:00,44
31-10-07 19:00,52
31-10-07 18:00,52
31-10-07 17:00,59
31-10-07 16:00,62
31-10-07 15:00,64
31-10-07 14:00,62
31-10-07 13:00,56
31-10-07 12:00,49
31-10-07 11:00,39
31-10-07 10:00,31
31-10-07 09:00,28
31-10-07 08:00,27
31-10-07 07:00,27
31-10-07 06:00,26
31-10-07 05:00,24
31-10-07 04:00,23
31-10-07 03:00,18
31-10-07 02:00,13
31-10-07 01:00,18
31-10-07 00:00,30
30-10-07 23:00,28
30-10-07 22:00,30
30-10-07 21:00,29
30-10-07 20:00,35
30-10-07 19:00,31
30-10-07 18:00,29
30-10-07 17:00,32
30-10-07 16:00,19
30-10-07 15:00,17
30-10-07 14:00,28
30-10-07 13:00,36
30-10-07 12:00,31
30-10-07 11:00,15
30-10-07 10:00,7
30-10-07 09:00,6
30-10-07 08:00,7
30-10-07 07:00,11
30-10-07 06:00,8
30-10-07 05:00,5
30-10-07 04:00,6
30-10-07 03:00,7
30-10-07 02:00,4
30-10-07 01:00,5
30-10-07 00:00,5
29-10-07 23:00,3
29-10-07 22:00,5
29-10-07 21:00,6
29-10-07 20:00,18
29-10-07 19:00,19
29-10-07 18:00,16
29-10-07 17:00,16
29-10-07 16:00,23
29-10-07 15:00,29
29-10-07 14:00,35
29-10-07 13:00,37
29-10-07 12:00,26
29-10-07 11:00,17
29-10-07 10:00,16
29-10-07 09:00,10
29-10-07 08:00,8
29-10-07 07:00,9
29-10-07 06:00,10
29-10-07 05:00,11
29-10-07 04:00,9
29-10-07 03:00,14
29-10-07 02:00,6
29-10-07 01:00,6
29-10-07 00:00,4
28-10-07 23:00,3
28-10-07 22:00,2
28-10-07 21:00,9
28-10-07 20:00,23
28-10-07 19:00,27
28-10-07 18:00,27
28-10-07 17:00,34
28-10-07 16:00,49
28-10-07 15:00,56
28-10-07 14:00,38
