Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-10-07,
30-10-07,24.89
29-10-07,
28-10-07,27.83
27-10-07,
26-10-07,30.46
25-10-07,
24-10-07,23.73
23-10-07,
22-10-07,25.89
21-10-07,
20-10-07,8.72
19-10-07,
18-10-07,6.64
17-10-07,
16-10-07,32.84
15-10-07,
14-10-07,16.31
13-10-07,
12-10-07,26.43
11-10-07,
10-10-07,28.01
09-10-07,
08-10-07,28.05
07-10-07,
06-10-07,18.82
05-10-07,
04-10-07,31.58
03-10-07,
02-10-07,34.85
01-10-07,

