Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-10-07,26
30-10-07,30
29-10-07,35
28-10-07,27
27-10-07,38
26-10-07,29
25-10-07,27
24-10-07,19
23-10-07,22
22-10-07,24
21-10-07,9
20-10-07,11
19-10-07,8
18-10-07,8
17-10-07,34
16-10-07,39
15-10-07,24
14-10-07,19
13-10-07,14
12-10-07,38
11-10-07,53
10-10-07,47
09-10-07,37
08-10-07,40
07-10-07,24
06-10-07,31
05-10-07,34
04-10-07,33
03-10-07,22
02-10-07,40
01-10-07,27

