Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-10-07,
30-10-07,7.79
29-10-07,
28-10-07,17.43
27-10-07,
26-10-07,3.56
25-10-07,
24-10-07,1.26
23-10-07,
22-10-07,14.02
21-10-07,
20-10-07,3.92
19-10-07,
18-10-07,4.61
17-10-07,
16-10-07,20.87
15-10-07,
14-10-07,7.96
13-10-07,
12-10-07,11.80
11-10-07,
10-10-07,14.98
09-10-07,
08-10-07,19.17
07-10-07,
06-10-07,7.57
05-10-07,
04-10-07,12.58
03-10-07,
02-10-07,9.77
01-10-07,

