Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-10-07,27
30-10-07,31
29-10-07,43
28-10-07,31
27-10-07,40
26-10-07,30
25-10-07,32
24-10-07,21
23-10-07,19
22-10-07,26
21-10-07,11
20-10-07,9
19-10-07,7
18-10-07,9
17-10-07,32
16-10-07,40
15-10-07,30
14-10-07,19
13-10-07,13
12-10-07,39
11-10-07,41
10-10-07,32
09-10-07,19
08-10-07,32
07-10-07,21
06-10-07,21
05-10-07,27
04-10-07,33
03-10-07,18
02-10-07,32
01-10-07,23

