Datum Zeit,Chemnitz-Leipziger Str. NO2
,µg/m³
01-11-07 00:00,49
31-10-07 23:00,58
31-10-07 22:00,66
31-10-07 21:00,70
31-10-07 20:00,74
31-10-07 19:00,81
31-10-07 18:00,112
31-10-07 17:00,99
31-10-07 16:00,65
31-10-07 15:00,46
31-10-07 14:00,34
31-10-07 13:00,37
31-10-07 12:00,41
31-10-07 11:00,41
31-10-07 10:00,40
31-10-07 09:00,42
31-10-07 08:00,31
31-10-07 07:00,33
31-10-07 06:00,35
31-10-07 05:00,34
31-10-07 04:00,34
31-10-07 03:00,30
31-10-07 02:00,38
31-10-07 01:00,39
31-10-07 00:00,40
30-10-07 23:00,49
30-10-07 22:00,48
30-10-07 21:00,56
30-10-07 20:00,72
30-10-07 19:00,85
30-10-07 18:00,86
30-10-07 17:00,93
30-10-07 16:00,90
30-10-07 15:00,71
30-10-07 14:00,70
30-10-07 13:00,62
30-10-07 12:00,79
30-10-07 11:00,95
30-10-07 10:00,83
30-10-07 09:00,99
30-10-07 08:00,134
30-10-07 07:00,118
30-10-07 06:00,87
30-10-07 05:00,58
30-10-07 04:00,43
30-10-07 03:00,41
30-10-07 02:00,46
30-10-07 01:00,63
30-10-07 00:00,57
29-10-07 23:00,63
29-10-07 22:00,76
29-10-07 21:00,85
29-10-07 20:00,103
29-10-07 19:00,103
29-10-07 18:00,111
29-10-07 17:00,134
29-10-07 16:00,116
29-10-07 15:00,
29-10-07 14:00,
29-10-07 13:00,
29-10-07 12:00,
29-10-07 11:00,
29-10-07 10:00,
29-10-07 09:00,
29-10-07 08:00,
29-10-07 07:00,177
29-10-07 06:00,147
29-10-07 05:00,111
29-10-07 04:00,56
29-10-07 03:00,41
29-10-07 02:00,35
29-10-07 01:00,36
29-10-07 00:00,56
28-10-07 23:00,111
28-10-07 22:00,92
28-10-07 21:00,94
28-10-07 20:00,95
28-10-07 19:00,112
28-10-07 18:00,114
28-10-07 17:00,120
28-10-07 16:00,100
28-10-07 15:00,96
28-10-07 14:00,81
28-10-07 13:00,76
28-10-07 12:00,68
28-10-07 11:00,64
28-10-07 10:00,67
28-10-07 09:00,64
28-10-07 08:00,31
28-10-07 07:00,40
28-10-07 06:00,46
28-10-07 05:00,43
28-10-07 04:00,38
28-10-07 03:00,39
28-10-07 02:00,57
28-10-07 01:00,60
28-10-07 00:00,35
27-10-07 23:00,46
27-10-07 22:00,91
27-10-07 21:00,76
27-10-07 20:00,70
27-10-07 19:00,94
27-10-07 18:00,108
27-10-07 17:00,113
27-10-07 16:00,105
27-10-07 15:00,82
27-10-07 14:00,92
27-10-07 13:00,92
27-10-07 12:00,92
27-10-07 11:00,88
27-10-07 10:00,94
27-10-07 09:00,94
27-10-07 08:00,88
27-10-07 07:00,76
27-10-07 06:00,68
27-10-07 05:00,54
27-10-07 04:00,52
27-10-07 03:00,50
27-10-07 02:00,54
27-10-07 01:00,54
27-10-07 00:00,68
26-10-07 23:00,75
26-10-07 22:00,67
26-10-07 21:00,59
26-10-07 20:00,64
26-10-07 19:00,64
26-10-07 18:00,63
26-10-07 17:00,56
26-10-07 16:00,73
26-10-07 15:00,95
26-10-07 14:00,80
26-10-07 13:00,76
26-10-07 12:00,49
26-10-07 11:00,53
26-10-07 10:00,49
26-10-07 09:00,70
26-10-07 08:00,46
26-10-07 07:00,63
26-10-07 06:00,85
26-10-07 05:00,33
26-10-07 04:00,21
26-10-07 03:00,20
26-10-07 02:00,19
26-10-07 01:00,18
26-10-07 00:00,22
25-10-07 23:00,21
25-10-07 22:00,29
25-10-07 21:00,29
25-10-07 20:00,29
25-10-07 19:00,40
25-10-07 18:00,42
25-10-07 17:00,41
25-10-07 16:00,37
25-10-07 15:00,
25-10-07 14:00,43
25-10-07 13:00,35
25-10-07 12:00,34
25-10-07 11:00,36
25-10-07 10:00,43
25-10-07 09:00,41
25-10-07 08:00,50
25-10-07 07:00,61
25-10-07 06:00,33
25-10-07 05:00,22
25-10-07 04:00,20
25-10-07 03:00,19
25-10-07 02:00,17
25-10-07 01:00,18
25-10-07 00:00,17
24-10-07 23:00,20
24-10-07 22:00,25
24-10-07 21:00,24
24-10-07 20:00,27
24-10-07 19:00,36
24-10-07 18:00,35
24-10-07 17:00,41
24-10-07 16:00,44
24-10-07 15:00,
24-10-07 14:00,
24-10-07 13:00,
24-10-07 12:00,
24-10-07 11:00,
24-10-07 10:00,
24-10-07 09:00,33
24-10-07 08:00,31
24-10-07 07:00,38
24-10-07 06:00,29
24-10-07 05:00,17
24-10-07 04:00,12
24-10-07 03:00,10
24-10-07 02:00,10
24-10-07 01:00,9
24-10-07 00:00,10
23-10-07 23:00,14
23-10-07 22:00,17
23-10-07 21:00,15
23-10-07 20:00,15
23-10-07 19:00,16
23-10-07 18:00,22
23-10-07 17:00,35
23-10-07 16:00,35
23-10-07 15:00,27
23-10-07 14:00,24
23-10-07 13:00,32
23-10-07 12:00,31
23-10-07 11:00,33
23-10-07 10:00,36
23-10-07 09:00,35
23-10-07 08:00,36
23-10-07 07:00,38
23-10-07 06:00,28
23-10-07 05:00,17
23-10-07 04:00,15
23-10-07 03:00,13
23-10-07 02:00,12
23-10-07 01:00,13
23-10-07 00:00,14
22-10-07 23:00,17
22-10-07 22:00,16
22-10-07 21:00,19
22-10-07 20:00,23
22-10-07 19:00,22
22-10-07 18:00,30
22-10-07 17:00,22
22-10-07 16:00,21
22-10-07 15:00,28
22-10-07 14:00,26
22-10-07 13:00,25
22-10-07 12:00,31
22-10-07 11:00,43
22-10-07 10:00,42
22-10-07 09:00,49
22-10-07 08:00,44
22-10-07 07:00,66
22-10-07 06:00,51
22-10-07 05:00,37
22-10-07 04:00,32
22-10-07 03:00,40
22-10-07 02:00,29
22-10-07 01:00,26
22-10-07 00:00,29
21-10-07 23:00,29
21-10-07 22:00,30
21-10-07 21:00,35
21-10-07 20:00,56
21-10-07 19:00,32
21-10-07 18:00,41
21-10-07 17:00,26
21-10-07 16:00,21
21-10-07 15:00,32
21-10-07 14:00,46
21-10-07 13:00,32
21-10-07 12:00,29
21-10-07 11:00,39
21-10-07 10:00,36
21-10-07 09:00,26
21-10-07 08:00,21
21-10-07 07:00,21
21-10-07 06:00,19
21-10-07 05:00,16
21-10-07 04:00,10
21-10-07 03:00,13
21-10-07 02:00,15
21-10-07 01:00,23
21-10-07 00:00,25
20-10-07 23:00,30
20-10-07 22:00,36
20-10-07 21:00,35
20-10-07 20:00,40
20-10-07 19:00,57
20-10-07 18:00,62
20-10-07 17:00,58
20-10-07 16:00,48
20-10-07 15:00,30
20-10-07 14:00,27
20-10-07 13:00,25
20-10-07 12:00,20
20-10-07 11:00,39
20-10-07 10:00,47
20-10-07 09:00,24
20-10-07 08:00,30
20-10-07 07:00,21
20-10-07 06:00,17
20-10-07 05:00,16
20-10-07 04:00,10
20-10-07 03:00,13
20-10-07 02:00,12
20-10-07 01:00,14
20-10-07 00:00,19
19-10-07 23:00,26
19-10-07 22:00,19
19-10-07 21:00,34
19-10-07 20:00,71
19-10-07 19:00,79
19-10-07 18:00,70
19-10-07 17:00,62
19-10-07 16:00,38
19-10-07 15:00,34
19-10-07 14:00,32
19-10-07 13:00,59
19-10-07 12:00,44
19-10-07 11:00,36
19-10-07 10:00,49
19-10-07 09:00,53
19-10-07 08:00,55
19-10-07 07:00,56
19-10-07 06:00,49
19-10-07 05:00,36
19-10-07 04:00,21
19-10-07 03:00,15
19-10-07 02:00,16
19-10-07 01:00,16
19-10-07 00:00,15
18-10-07 23:00,18
18-10-07 22:00,24
18-10-07 21:00,25
18-10-07 20:00,39
18-10-07 19:00,51
18-10-07 18:00,75
18-10-07 17:00,70
18-10-07 16:00,68
18-10-07 15:00,80
18-10-07 14:00,65
18-10-07 13:00,59
18-10-07 12:00,54
18-10-07 11:00,51
18-10-07 10:00,49
18-10-07 09:00,50
18-10-07 08:00,56
18-10-07 07:00,49
18-10-07 06:00,39
18-10-07 05:00,29
18-10-07 04:00,22
18-10-07 03:00,20
18-10-07 02:00,14
18-10-07 01:00,12
18-10-07 00:00,13
17-10-07 23:00,17
17-10-07 22:00,25
17-10-07 21:00,31
17-10-07 20:00,66
17-10-07 19:00,76
17-10-07 18:00,93
17-10-07 17:00,93
17-10-07 16:00,81
17-10-07 15:00,54
17-10-07 14:00,59
17-10-07 13:00,54
17-10-07 12:00,60
17-10-07 11:00,88
17-10-07 10:00,99
17-10-07 09:00,118
17-10-07 08:00,157
17-10-07 07:00,120
17-10-07 06:00,111
17-10-07 05:00,84
17-10-07 04:00,54
17-10-07 03:00,51
17-10-07 02:00,46
17-10-07 01:00,46
17-10-07 00:00,41
16-10-07 23:00,47
16-10-07 22:00,80
16-10-07 21:00,84
16-10-07 20:00,87
16-10-07 19:00,99
16-10-07 18:00,97
16-10-07 17:00,91
16-10-07 16:00,64
16-10-07 15:00,66
16-10-07 14:00,59
