Datum Zeit,Dresden-Nord NO2
,µg/m³
01-11-07 00:00,35
31-10-07 23:00,45
31-10-07 22:00,53
31-10-07 21:00,57
31-10-07 20:00,59
31-10-07 19:00,81
31-10-07 18:00,80
31-10-07 17:00,69
31-10-07 16:00,47
31-10-07 15:00,31
31-10-07 14:00,27
31-10-07 13:00,28
31-10-07 12:00,25
31-10-07 11:00,25
31-10-07 10:00,28
31-10-07 09:00,24
31-10-07 08:00,34
31-10-07 07:00,33
31-10-07 06:00,33
31-10-07 05:00,31
31-10-07 04:00,30
31-10-07 03:00,33
31-10-07 02:00,34
31-10-07 01:00,41
31-10-07 00:00,36
30-10-07 23:00,41
30-10-07 22:00,42
30-10-07 21:00,42
30-10-07 20:00,46
30-10-07 19:00,47
30-10-07 18:00,52
30-10-07 17:00,56
30-10-07 16:00,61
30-10-07 15:00,60
30-10-07 14:00,59
30-10-07 13:00,63
30-10-07 12:00,69
30-10-07 11:00,60
30-10-07 10:00,52
30-10-07 09:00,58
30-10-07 08:00,58
30-10-07 07:00,54
30-10-07 06:00,44
30-10-07 05:00,40
30-10-07 04:00,41
30-10-07 03:00,35
30-10-07 02:00,37
30-10-07 01:00,35
30-10-07 00:00,37
29-10-07 23:00,40
29-10-07 22:00,45
29-10-07 21:00,49
29-10-07 20:00,59
29-10-07 19:00,65
29-10-07 18:00,50
29-10-07 17:00,56
29-10-07 16:00,50
29-10-07 15:00,43
29-10-07 14:00,35
29-10-07 13:00,36
29-10-07 12:00,37
29-10-07 11:00,49
29-10-07 10:00,53
29-10-07 09:00,55
29-10-07 08:00,45
29-10-07 07:00,37
29-10-07 06:00,28
29-10-07 05:00,23
29-10-07 04:00,22
29-10-07 03:00,22
29-10-07 02:00,26
29-10-07 01:00,31
29-10-07 00:00,37
28-10-07 23:00,42
28-10-07 22:00,45
28-10-07 21:00,51
28-10-07 20:00,58
28-10-07 19:00,57
28-10-07 18:00,71
28-10-07 17:00,86
28-10-07 16:00,53
28-10-07 15:00,41
28-10-07 14:00,38
28-10-07 13:00,35
28-10-07 12:00,31
28-10-07 11:00,21
28-10-07 10:00,18
28-10-07 09:00,17
28-10-07 08:00,18
28-10-07 07:00,23
28-10-07 06:00,22
28-10-07 05:00,21
28-10-07 04:00,21
28-10-07 03:00,23
28-10-07 02:00,28
28-10-07 01:00,30
28-10-07 00:00,31
27-10-07 23:00,38
27-10-07 22:00,39
27-10-07 21:00,38
27-10-07 20:00,44
27-10-07 19:00,47
27-10-07 18:00,44
27-10-07 17:00,44
27-10-07 16:00,39
27-10-07 15:00,41
27-10-07 14:00,39
27-10-07 13:00,43
27-10-07 12:00,46
27-10-07 11:00,43
27-10-07 10:00,52
27-10-07 09:00,48
27-10-07 08:00,46
27-10-07 07:00,38
27-10-07 06:00,38
27-10-07 05:00,32
27-10-07 04:00,27
27-10-07 03:00,33
27-10-07 02:00,31
27-10-07 01:00,27
27-10-07 00:00,24
26-10-07 23:00,33
26-10-07 22:00,46
26-10-07 21:00,34
26-10-07 20:00,36
26-10-07 19:00,49
26-10-07 18:00,46
26-10-07 17:00,45
26-10-07 16:00,51
26-10-07 15:00,47
26-10-07 14:00,44
26-10-07 13:00,40
26-10-07 12:00,38
26-10-07 11:00,32
26-10-07 10:00,33
26-10-07 09:00,41
26-10-07 08:00,36
26-10-07 07:00,31
26-10-07 06:00,29
26-10-07 05:00,22
26-10-07 04:00,16
26-10-07 03:00,16
26-10-07 02:00,15
26-10-07 01:00,15
26-10-07 00:00,16
25-10-07 23:00,20
25-10-07 22:00,18
25-10-07 21:00,22
25-10-07 20:00,28
25-10-07 19:00,29
25-10-07 18:00,28
25-10-07 17:00,24
25-10-07 16:00,21
25-10-07 15:00,25
25-10-07 14:00,21
25-10-07 13:00,22
25-10-07 12:00,21
25-10-07 11:00,28
25-10-07 10:00,28
25-10-07 09:00,28
25-10-07 08:00,30
25-10-07 07:00,29
25-10-07 06:00,22
25-10-07 05:00,21
25-10-07 04:00,16
25-10-07 03:00,15
25-10-07 02:00,15
25-10-07 01:00,14
25-10-07 00:00,16
24-10-07 23:00,19
24-10-07 22:00,21
24-10-07 21:00,24
24-10-07 20:00,22
24-10-07 19:00,25
24-10-07 18:00,28
24-10-07 17:00,23
24-10-07 16:00,25
24-10-07 15:00,27
24-10-07 14:00,24
24-10-07 13:00,23
24-10-07 12:00,26
24-10-07 11:00,25
24-10-07 10:00,28
24-10-07 09:00,31
24-10-07 08:00,31
24-10-07 07:00,29
24-10-07 06:00,20
24-10-07 05:00,20
24-10-07 04:00,24
24-10-07 03:00,23
24-10-07 02:00,20
24-10-07 01:00,20
24-10-07 00:00,21
23-10-07 23:00,29
23-10-07 22:00,25
23-10-07 21:00,15
23-10-07 20:00,17
23-10-07 19:00,21
23-10-07 18:00,21
23-10-07 17:00,23
23-10-07 16:00,24
23-10-07 15:00,21
23-10-07 14:00,22
23-10-07 13:00,20
23-10-07 12:00,24
23-10-07 11:00,25
23-10-07 10:00,24
23-10-07 09:00,27
23-10-07 08:00,35
23-10-07 07:00,29
23-10-07 06:00,28
23-10-07 05:00,19
23-10-07 04:00,18
23-10-07 03:00,19
23-10-07 02:00,15
23-10-07 01:00,12
23-10-07 00:00,14
22-10-07 23:00,22
22-10-07 22:00,21
22-10-07 21:00,20
22-10-07 20:00,23
22-10-07 19:00,24
22-10-07 18:00,23
22-10-07 17:00,25
22-10-07 16:00,21
22-10-07 15:00,24
22-10-07 14:00,18
22-10-07 13:00,16
22-10-07 12:00,17
22-10-07 11:00,24
22-10-07 10:00,30
22-10-07 09:00,40
22-10-07 08:00,51
22-10-07 07:00,51
22-10-07 06:00,43
22-10-07 05:00,40
22-10-07 04:00,34
22-10-07 03:00,35
22-10-07 02:00,27
22-10-07 01:00,23
22-10-07 00:00,25
21-10-07 23:00,29
21-10-07 22:00,27
21-10-07 21:00,29
21-10-07 20:00,32
21-10-07 19:00,36
21-10-07 18:00,35
21-10-07 17:00,37
21-10-07 16:00,21
21-10-07 15:00,26
21-10-07 14:00,33
21-10-07 13:00,36
21-10-07 12:00,36
21-10-07 11:00,43
21-10-07 10:00,31
21-10-07 09:00,31
21-10-07 08:00,30
21-10-07 07:00,25
21-10-07 06:00,26
21-10-07 05:00,24
21-10-07 04:00,26
21-10-07 03:00,24
21-10-07 02:00,23
21-10-07 01:00,28
21-10-07 00:00,30
20-10-07 23:00,37
20-10-07 22:00,31
20-10-07 21:00,35
20-10-07 20:00,37
20-10-07 19:00,40
20-10-07 18:00,54
20-10-07 17:00,53
20-10-07 16:00,47
20-10-07 15:00,37
20-10-07 14:00,27
20-10-07 13:00,26
20-10-07 12:00,30
20-10-07 11:00,40
20-10-07 10:00,42
20-10-07 09:00,35
20-10-07 08:00,31
20-10-07 07:00,27
20-10-07 06:00,24
20-10-07 05:00,19
20-10-07 04:00,16
20-10-07 03:00,16
20-10-07 02:00,19
20-10-07 01:00,22
20-10-07 00:00,23
19-10-07 23:00,35
19-10-07 22:00,43
19-10-07 21:00,45
19-10-07 20:00,21
19-10-07 19:00,42
19-10-07 18:00,56
19-10-07 17:00,61
19-10-07 16:00,32
19-10-07 15:00,28
19-10-07 14:00,28
19-10-07 13:00,25
19-10-07 12:00,46
19-10-07 11:00,42
19-10-07 10:00,38
19-10-07 09:00,38
19-10-07 08:00,43
