Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-09-06,
29-09-06,24.16
28-09-06,
27-09-06,27.71
26-09-06,
25-09-06,
24-09-06,
23-09-06,15.09
22-09-06,
21-09-06,17.89
20-09-06,
19-09-06,
18-09-06,
17-09-06,18.28
16-09-06,
15-09-06,23.85
14-09-06,
13-09-06,25.68
12-09-06,
11-09-06,15.00
10-09-06,
09-09-06,11.89
08-09-06,
07-09-06,15.57
06-09-06,
05-09-06,10.46
04-09-06,
03-09-06,9.68
02-09-06,
01-09-06,13.23

