Datum Zeit,Zittau-Ost PM10
,µg/m³
30-09-06,35
29-09-06,27
28-09-06,20
27-09-06,42
26-09-06,35
25-09-06,31
24-09-06,23
23-09-06,22
22-09-06,24
21-09-06,22
20-09-06,19
19-09-06,43
18-09-06,41
17-09-06,28
16-09-06,24
15-09-06,31
14-09-06,30
13-09-06,29
12-09-06,27
11-09-06,20
10-09-06,18
09-09-06,14
08-09-06,13
07-09-06,20
06-09-06,21
05-09-06,11
04-09-06,12
03-09-06,13
02-09-06,17
01-09-06,15

