Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-09-06,
29-09-06,28.08
28-09-06,
27-09-06,24.84
26-09-06,
25-09-06,24.44
24-09-06,
23-09-06,15.86
22-09-06,
21-09-06,23.18
20-09-06,
19-09-06,38.57
18-09-06,
17-09-06,19.03
16-09-06,
15-09-06,26.05
14-09-06,
13-09-06,29.00
12-09-06,
11-09-06,20.84
10-09-06,
09-09-06,8.29
08-09-06,
07-09-06,16.27
06-09-06,
05-09-06,11.77
04-09-06,
03-09-06,7.31
02-09-06,
01-09-06,12.84

