Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-06,33
29-09-06,33
28-09-06,23
27-09-06,24
26-09-06,87
25-09-06,58
24-09-06,22
23-09-06,23
22-09-06,35
21-09-06,30
20-09-06,33
19-09-06,39
18-09-06,
17-09-06,
16-09-06,34
15-09-06,47
14-09-06,42
13-09-06,39
12-09-06,37
11-09-06,
10-09-06,16
09-09-06,19
08-09-06,18
07-09-06,23
06-09-06,29
05-09-06,17
04-09-06,18
03-09-06,18
02-09-06,19
01-09-06,29

