Datum Zeit,Plauen-Sued NO
,µg/m³
01-10-06 00:00,17
30-09-06 23:00,20
30-09-06 22:00,25
30-09-06 21:00,23
30-09-06 20:00,27
30-09-06 19:00,34
30-09-06 18:00,41
30-09-06 17:00,28
30-09-06 16:00,30
30-09-06 15:00,27
30-09-06 14:00,16
30-09-06 13:00,29
30-09-06 12:00,23
30-09-06 11:00,40
30-09-06 10:00,39
30-09-06 09:00,84
30-09-06 08:00,67
30-09-06 07:00,29
30-09-06 06:00,54
30-09-06 05:00,69
30-09-06 04:00,40
30-09-06 03:00,18
30-09-06 02:00,14
30-09-06 01:00,22
30-09-06 00:00,26
29-09-06 23:00,22
29-09-06 22:00,48
29-09-06 21:00,88
29-09-06 20:00,56
29-09-06 19:00,114
29-09-06 18:00,178
29-09-06 17:00,53
29-09-06 16:00,53
29-09-06 15:00,50
29-09-06 14:00,63
29-09-06 13:00,41
29-09-06 12:00,38
29-09-06 11:00,51
29-09-06 10:00,119
29-09-06 09:00,88
29-09-06 08:00,142
29-09-06 07:00,174
29-09-06 06:00,128
29-09-06 05:00,72
29-09-06 04:00,100
29-09-06 03:00,45
29-09-06 02:00,31
29-09-06 01:00,17
29-09-06 00:00,26
28-09-06 23:00,30
28-09-06 22:00,34
28-09-06 21:00,44
28-09-06 20:00,83
28-09-06 19:00,91
28-09-06 18:00,129
28-09-06 17:00,102
28-09-06 16:00,76
28-09-06 15:00,59
28-09-06 14:00,66
28-09-06 13:00,58
28-09-06 12:00,74
28-09-06 11:00,53
28-09-06 10:00,73
28-09-06 09:00,96
28-09-06 08:00,50
28-09-06 07:00,49
28-09-06 06:00,12
28-09-06 05:00,8
28-09-06 04:00,3
28-09-06 03:00,9
28-09-06 02:00,9
28-09-06 01:00,1
28-09-06 00:00,25
27-09-06 23:00,30
27-09-06 22:00,42
27-09-06 21:00,67
27-09-06 20:00,71
27-09-06 19:00,79
27-09-06 18:00,79
27-09-06 17:00,55
27-09-06 16:00,37
27-09-06 15:00,40
27-09-06 14:00,19
27-09-06 13:00,109
27-09-06 12:00,75
27-09-06 11:00,90
27-09-06 10:00,126
27-09-06 09:00,83
27-09-06 08:00,57
27-09-06 07:00,106
27-09-06 06:00,61
27-09-06 05:00,13
27-09-06 04:00,3
27-09-06 03:00,7
27-09-06 02:00,19
27-09-06 01:00,25
27-09-06 00:00,25
26-09-06 23:00,12
26-09-06 22:00,15
26-09-06 21:00,11
26-09-06 20:00,9
26-09-06 19:00,20
26-09-06 18:00,84
26-09-06 17:00,53
26-09-06 16:00,53
26-09-06 15:00,69
26-09-06 14:00,37
26-09-06 13:00,26
26-09-06 12:00,54
26-09-06 11:00,61
26-09-06 10:00,96
26-09-06 09:00,115
26-09-06 08:00,156
26-09-06 07:00,278
26-09-06 06:00,236
26-09-06 05:00,82
26-09-06 04:00,69
26-09-06 03:00,47
26-09-06 02:00,13
26-09-06 01:00,19
26-09-06 00:00,25
25-09-06 23:00,37
25-09-06 22:00,21
25-09-06 21:00,28
25-09-06 20:00,36
25-09-06 19:00,54
25-09-06 18:00,38
25-09-06 17:00,45
25-09-06 16:00,52
25-09-06 15:00,41
25-09-06 14:00,39
25-09-06 13:00,58
25-09-06 12:00,26
25-09-06 11:00,40
25-09-06 10:00,36
25-09-06 09:00,30
25-09-06 08:00,89
25-09-06 07:00,304
25-09-06 06:00,244
25-09-06 05:00,178
25-09-06 04:00,71
25-09-06 03:00,29
25-09-06 02:00,30
25-09-06 01:00,14
25-09-06 00:00,15
24-09-06 23:00,26
24-09-06 22:00,42
24-09-06 21:00,21
24-09-06 20:00,32
24-09-06 19:00,37
24-09-06 18:00,41
24-09-06 17:00,7
24-09-06 16:00,5
24-09-06 15:00,8
24-09-06 14:00,5
24-09-06 13:00,5
24-09-06 12:00,5
24-09-06 11:00,9
24-09-06 10:00,7
24-09-06 09:00,19
24-09-06 08:00,20
24-09-06 07:00,12
24-09-06 06:00,5
24-09-06 05:00,1
24-09-06 04:00,1
24-09-06 03:00,2
24-09-06 02:00,1
24-09-06 01:00,1
24-09-06 00:00,1
23-09-06 23:00,1
23-09-06 22:00,12
23-09-06 21:00,13
23-09-06 20:00,13
23-09-06 19:00,15
23-09-06 18:00,18
23-09-06 17:00,6
23-09-06 16:00,4
23-09-06 15:00,5
23-09-06 14:00,8
23-09-06 13:00,12
23-09-06 12:00,12
23-09-06 11:00,16
23-09-06 10:00,19
23-09-06 09:00,20
23-09-06 08:00,65
23-09-06 07:00,60
