Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-06,29
29-09-06,25
28-09-06,17
27-09-06,27
26-09-06,42
25-09-06,27
24-09-06,23
23-09-06,22
22-09-06,22
21-09-06,20
20-09-06,20
19-09-06,50
18-09-06,39
17-09-06,26
16-09-06,26
15-09-06,34
14-09-06,31
13-09-06,32
12-09-06,28
11-09-06,18
10-09-06,14
09-09-06,12
08-09-06,15
07-09-06,27
06-09-06,24
05-09-06,14
04-09-06,12
03-09-06,11
02-09-06,19
01-09-06,12

