Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-09-06,41
29-09-06,45
28-09-06,31
27-09-06,35
26-09-06,63
25-09-06,39
24-09-06,27
23-09-06,28
22-09-06,31
21-09-06,37
20-09-06,35
19-09-06,57
18-09-06,39
17-09-06,31
16-09-06,35
15-09-06,43
14-09-06,44
13-09-06,44
12-09-06,44
11-09-06,34
10-09-06,26
09-09-06,18
08-09-06,25
07-09-06,37
06-09-06,38
05-09-06,23
04-09-06,19
03-09-06,14
02-09-06,25
01-09-06,25

