Datum Zeit,Borna PM10
,µg/m³
30-09-06,32
29-09-06,35
28-09-06,25
27-09-06,22
26-09-06,57
25-09-06,36
24-09-06,24
23-09-06,25
22-09-06,27
21-09-06,25
20-09-06,27
19-09-06,48
18-09-06,39
17-09-06,29
16-09-06,31
15-09-06,40
14-09-06,39
13-09-06,33
12-09-06,33
11-09-06,26
10-09-06,16
09-09-06,14
08-09-06,21
07-09-06,26
06-09-06,31
05-09-06,25
04-09-06,28
03-09-06,12
02-09-06,21
01-09-06,25

