Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-10-06 00:00,3
30-09-06 23:00,7
30-09-06 22:00,5
30-09-06 21:00,1
30-09-06 20:00,2
30-09-06 19:00,26
30-09-06 18:00,68
30-09-06 17:00,67
30-09-06 16:00,83
30-09-06 15:00,90
30-09-06 14:00,93
30-09-06 13:00,90
30-09-06 12:00,82
30-09-06 11:00,63
30-09-06 10:00,52
30-09-06 09:00,24
30-09-06 08:00,7
30-09-06 07:00,1
30-09-06 06:00,2
30-09-06 05:00,9
30-09-06 04:00,12
30-09-06 03:00,11
30-09-06 02:00,7
30-09-06 01:00,13
30-09-06 00:00,16
29-09-06 23:00,37
29-09-06 22:00,37
29-09-06 21:00,27
29-09-06 20:00,22
29-09-06 19:00,23
29-09-06 18:00,53
29-09-06 17:00,79
29-09-06 16:00,87
29-09-06 15:00,90
29-09-06 14:00,94
29-09-06 13:00,89
29-09-06 12:00,75
29-09-06 11:00,65
29-09-06 10:00,26
29-09-06 09:00,9
29-09-06 08:00,3
29-09-06 07:00,1
29-09-06 06:00,1
29-09-06 05:00,1
29-09-06 04:00,6
29-09-06 03:00,7
29-09-06 02:00,7
29-09-06 01:00,11
29-09-06 00:00,11
28-09-06 23:00,8
28-09-06 22:00,8
28-09-06 21:00,7
28-09-06 20:00,1
28-09-06 19:00,1
28-09-06 18:00,22
28-09-06 17:00,68
28-09-06 16:00,81
28-09-06 15:00,75
28-09-06 14:00,76
28-09-06 13:00,72
28-09-06 12:00,57
28-09-06 11:00,39
28-09-06 10:00,26
28-09-06 09:00,25
28-09-06 08:00,25
28-09-06 07:00,25
28-09-06 06:00,6
28-09-06 05:00,16
28-09-06 04:00,9
28-09-06 03:00,7
28-09-06 02:00,7
28-09-06 01:00,9
28-09-06 00:00,13
27-09-06 23:00,15
27-09-06 22:00,18
27-09-06 21:00,19
27-09-06 20:00,25
27-09-06 19:00,32
27-09-06 18:00,45
27-09-06 17:00,35
27-09-06 16:00,34
27-09-06 15:00,41
27-09-06 14:00,35
27-09-06 13:00,20
27-09-06 12:00,31
27-09-06 11:00,28
27-09-06 10:00,26
27-09-06 09:00,10
27-09-06 08:00,5
27-09-06 07:00,2
27-09-06 06:00,6
27-09-06 05:00,10
27-09-06 04:00,7
27-09-06 03:00,3
27-09-06 02:00,1
27-09-06 01:00,1
27-09-06 00:00,1
26-09-06 23:00,1
26-09-06 22:00,1
26-09-06 21:00,8
26-09-06 20:00,13
26-09-06 19:00,20
26-09-06 18:00,34
26-09-06 17:00,59
26-09-06 16:00,64
26-09-06 15:00,61
26-09-06 14:00,53
26-09-06 13:00,51
26-09-06 12:00,39
26-09-06 11:00,37
26-09-06 10:00,23
26-09-06 09:00,11
26-09-06 08:00,3
26-09-06 07:00,1
26-09-06 06:00,1
26-09-06 05:00,1
26-09-06 04:00,6
26-09-06 03:00,11
26-09-06 02:00,16
26-09-06 01:00,8
26-09-06 00:00,7
25-09-06 23:00,5
25-09-06 22:00,8
25-09-06 21:00,41
25-09-06 20:00,50
25-09-06 19:00,44
25-09-06 18:00,51
25-09-06 17:00,70
25-09-06 16:00,79
25-09-06 15:00,81
25-09-06 14:00,86
25-09-06 13:00,84
25-09-06 12:00,78
25-09-06 11:00,69
25-09-06 10:00,56
25-09-06 09:00,46
25-09-06 08:00,35
25-09-06 07:00,22
25-09-06 06:00,10
25-09-06 05:00,35
25-09-06 04:00,47
25-09-06 03:00,59
25-09-06 02:00,68
25-09-06 01:00,73
25-09-06 00:00,78
24-09-06 23:00,72
24-09-06 22:00,72
24-09-06 21:00,67
24-09-06 20:00,60
24-09-06 19:00,78
24-09-06 18:00,90
24-09-06 17:00,99
24-09-06 16:00,106
24-09-06 15:00,107
24-09-06 14:00,104
24-09-06 13:00,98
24-09-06 12:00,80
24-09-06 11:00,87
24-09-06 10:00,81
24-09-06 09:00,59
24-09-06 08:00,27
24-09-06 07:00,26
24-09-06 06:00,37
24-09-06 05:00,55
24-09-06 04:00,67
24-09-06 03:00,82
24-09-06 02:00,78
24-09-06 01:00,80
24-09-06 00:00,80
23-09-06 23:00,77
23-09-06 22:00,77
23-09-06 21:00,60
23-09-06 20:00,66
