Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2002-08-01,,,,,,,33,,,
2002-08-01,01:00,,,1,16,71,,,,2.7
2002-08-01,02:00,,,1,14,64,,,,3.2
2002-08-01,03:00,,,1,9,72,,,,3.3
2002-08-01,04:00,,,1,13,49,,,,2.6
2002-08-01,05:00,,,1,14,50,,,,2.8
2002-08-01,06:00,,,1,16,49,,,,2.4
2002-08-01,07:00,,,3,24,47,,,,2.8
2002-08-01,08:00,,,6,34,49,,,,3.8
2002-08-01,09:00,,,4,33,68,,,,7.7
2002-08-01,10:00,,,2,23,105,,,,10.7
2002-08-01,11:00,,,1,17,128,,,,7.1
2002-08-01,12:00,,,1,11,147,,,,4.3
2002-08-01,13:00,,,1,9,125,,,,1.7
2002-08-01,14:00,,,1,25,99,,,,1.0
2002-08-01,15:00,,,1,20,98,,,,1.0
2002-08-01,16:00,,,1,16,95,,,,1.0
2002-08-01,17:00,,,1,24,83,,,,1.0
2002-08-01,18:00,,,1,18,82,,,,1.0
2002-08-01,19:00,,,1,20,73,,,,1.0
2002-08-01,20:00,,,1,22,64,,,,1.0
2002-08-01,21:00,,,1,27,56,,,,1.0
2002-08-01,22:00,,,1,24,53,,,,1.1
2002-08-01,23:00,,,1,15,53,,,,1.0
2002-08-02,,,,,,,19,,,
2002-08-02,00:00,,,1,8,64,,,,1.0
2002-08-02,01:00,,,1,6,74,,,,1.6
2002-08-02,02:00,,,1,7,69,,,,1.4
2002-08-02,03:00,,,1,7,66,,,,1.6
2002-08-02,04:00,,,1,9,59,,,,1.5
2002-08-02,05:00,,,1,11,29,,,,1.6
2002-08-02,06:00,,,1,11,31,,,,1.3
2002-08-02,07:00,,,1,12,41,,,,1.7
2002-08-02,08:00,,,1,9,54,,,,3.0
2002-08-02,09:00,,,1,7,78,,,,2.6
2002-08-02,10:00,,,1,7,79,,,,3.6
2002-08-02,11:00,,,1,8,79,,,,3.7
2002-08-02,12:00,,,1,9,76,,,,6.2
2002-08-02,13:00,,,1,8,82,,,,4.5
2002-08-02,14:00,,,1,6,96,,,,3.9
2002-08-02,15:00,,,1,5,109,,,,2.5
2002-08-02,16:00,,,1,5,111,,,,2.0
2002-08-02,17:00,,,1,5,120,,,,1.8
2002-08-02,18:00,,,1,5,123,,,,2.0
2002-08-02,19:00,,,1,5,120,,,,1.6
2002-08-02,20:00,,,1,9,105,,,,1.4
2002-08-02,21:00,,,1,10,97,,,,1.8
2002-08-02,22:00,,,1,30,72,,,,1.5
2002-08-02,23:00,,,1,17,84,,,,1.4
2002-08-03,,,,,,,18,,,
2002-08-03,00:00,,,1,33,55,,,,2.2
2002-08-03,01:00,,,1,49,16,,,,1.7
2002-08-03,02:00,,,1,41,19,,,,1.3
2002-08-03,03:00,,,1,29,21,,,,1.2
2002-08-03,04:00,,,1,21,19,,,,1.3
2002-08-03,05:00,,,1,17,18,,,,1.1
2002-08-03,06:00,,,2,18,16,,,,1.9
2002-08-03,07:00,,,5,17,19,,,,2.2
2002-08-03,08:00,,,5,19,43,,,,2.3
2002-08-03,09:00,,,5,20,54,,,,1.3
2002-08-03,10:00,,,2,13,83,,,,1.7
2002-08-03,11:00,,,1,5,109,,,,1.0
2002-08-03,12:00,,,1,4,118,,,,1.0
2002-08-03,13:00,,,1,4,126,,,,1.0
2002-08-03,14:00,,,1,3,129,,,,1.0
2002-08-03,15:00,,,1,3,130,,,,1.0
2002-08-03,16:00,,,1,3,131,,,,1.0
2002-08-03,17:00,,,1,3,127,,,,1.0
2002-08-03,18:00,,,1,4,121,,,,1.0
2002-08-03,19:00,,,1,7,113,,,,1.0
2002-08-03,20:00,,,1,8,106,,,,1.0
2002-08-03,21:00,,,1,12,101,,,,1.0
2002-08-03,22:00,,,1,21,76,,,,1.0
2002-08-03,23:00,,,1,19,83,,,,1.3
2002-08-04,,,,,,,17,,,
2002-08-04,00:00,,,1,14,85,,,,1.5
2002-08-04,01:00,,,1,12,71,,,,1.7
2002-08-04,02:00,,,1,12,68,,,,1.6
2002-08-04,03:00,,,1,9,62,,,,1.4
2002-08-04,04:00,,,1,8,60,,,,1.3
2002-08-04,05:00,,,1,10,49,,,,1.4
2002-08-04,06:00,,,1,11,41,,,,1.8
2002-08-04,07:00,,,1,12,51,,,,1.8
2002-08-04,08:00,,,1,9,85,,,,6.8
2002-08-04,09:00,,,1,9,88,,,,6.7
2002-08-04,10:00,,,1,8,87,,,,3.7
2002-08-04,11:00,,,1,8,93,,,,3.2
2002-08-04,12:00,,,1,8,107,,,,4.0
2002-08-04,13:00,,,1,11,99,,,,6.4
2002-08-04,14:00,,,1,11,87,,,,9.9
2002-08-04,15:00,,,1,9,78,,,,4.4
2002-08-04,16:00,,,1,6,84,,,,2.0
2002-08-04,17:00,,,1,7,87,,,,1.9
2002-08-04,18:00,,,1,8,77,,,,1.6
2002-08-04,19:00,,,1,8,74,,,,1.2
2002-08-04,20:00,,,1,7,70,,,,1.5
2002-08-04,21:00,,,1,5,76,,,,1.0
2002-08-04,22:00,,,1,4,79,,,,1.0
2002-08-04,23:00,,,1,6,65,,,,1.1
2002-08-05,,,,,,,11,,,
2002-08-05,00:00,,,1,6,58,,,,1.0
2002-08-05,01:00,,,1,6,58,,,,1.0
2002-08-05,02:00,,,1,6,52,,,,1.0
2002-08-05,03:00,,,1,6,48,,,,1.0
2002-08-05,04:00,,,1,7,45,,,,1.0
2002-08-05,05:00,,,1,7,46,,,,1.0
2002-08-05,06:00,,,1,7,42,,,,1.0
2002-08-05,07:00,,,1,9,44,,,,1.0
2002-08-05,08:00,,,1,9,50,,,,1.0
2002-08-05,09:00,,,1,10,51,,,,1.0
2002-08-05,10:00,,,1,8,75,,,,1.0
2002-08-05,11:00,,,1,6,85,,,,1.0
2002-08-05,12:00,,,1,5,93,,,,1.0
2002-08-05,13:00,,,1,5,102,,,,2.2
2002-08-05,14:00,,,1,5,102,,,,2.3
2002-08-05,15:00,,,1,7,90,,,,1.0
2002-08-05,16:00,,,1,8,81,,,,1.0
2002-08-05,17:00,,,1,6,92,,,,1.2
2002-08-05,18:00,,,1,4,93,,,,1.0
2002-08-05,19:00,,,1,7,83,,,,1.0
2002-08-05,20:00,,,1,13,68,,,,1.0
2002-08-05,21:00,,,1,19,62,,,,1.0
2002-08-05,22:00,,,1,17,61,,,,1.1
2002-08-05,23:00,,,1,16,61,,,,1.0
2002-08-06,,,,,,,14,,,
2002-08-06,00:00,,,1,22,47,,,,2.6
2002-08-06,01:00,,,1,19,44,,,,1.4
2002-08-06,02:00,,,1,16,46,,,,1.6
2002-08-06,03:00,,,1,13,44,,,,1.0
2002-08-06,04:00,,,1,11,48,,,,1.0
2002-08-06,05:00,,,1,14,42,,,,1.0
2002-08-06,06:00,,,1,19,34,,,,1.0
2002-08-06,07:00,,,4,22,38,,,,1.7
2002-08-06,08:00,,,6,26,50,,,,1.0
2002-08-06,09:00,,,3,16,74,,,,1.0
2002-08-06,10:00,,,1,10,95,,,,1.0
2002-08-06,11:00,,,1,8,113,,,,1.0
2002-08-06,12:00,,,1,7,123,,,,1.0
2002-08-06,13:00,,,1,6,134,,,,1.0
2002-08-06,14:00,,,1,4,136,,,,1.0
2002-08-06,15:00,,,1,4,133,,,,1.0
2002-08-06,16:00,,,1,4,130,,,,1.0
2002-08-06,17:00,,,1,5,127,,,,1.0
2002-08-06,18:00,,,1,6,124,,,,1.0
2002-08-06,19:00,,,1,7,119,,,,1.0
2002-08-06,20:00,,,1,9,99,,,,1.0
2002-08-06,21:00,,,1,9,91,,,,1.0
2002-08-06,22:00,,,1,8,82,,,,1.0
2002-08-06,23:00,,,1,9,79,,,,1.0
2002-08-07,,,,,,,17,,,
2002-08-07,00:00,,,1,9,86,,,,1.0
2002-08-07,01:00,,,1,8,82,,,,1.3
2002-08-07,02:00,,,1,8,78,,,,1.5
2002-08-07,03:00,,,1,7,73,,,,1.4
2002-08-07,04:00,,,1,6,70,,,,1.7
2002-08-07,05:00,,,1,7,68,,,,1.2
2002-08-07,06:00,,,1,9,60,,,,1.1
2002-08-07,07:00,,,1,15,52,,,,1.0
2002-08-07,08:00,,,1,14,56,,,,1.5
2002-08-07,09:00,,,1,10,73,,,,2.7
2002-08-07,10:00,,,1,6,92,,,,3.1
2002-08-07,11:00,,,1,5,100,,,,2.0
2002-08-07,12:00,,,1,5,118,,,,1.8
2002-08-07,13:00,,,1,5,107,,,,1.3
2002-08-07,14:00,,,1,8,104,,,,1.1
2002-08-07,15:00,,,1,6,112,,,,1.2
2002-08-07,16:00,,,1,6,102,,,,1.0
2002-08-07,17:00,,,1,5,105,,,,1.1
2002-08-07,18:00,,,1,7,101,,,,1.1
2002-08-07,19:00,,,1,9,89,,,,1.7
2002-08-07,20:00,,,1,9,83,,,,1.0
2002-08-07,21:00,,,1,11,85,,,,1.8
2002-08-07,22:00,,,1,11,67,,,,1.8
2002-08-07,23:00,,,1,10,65,,,,2.5
2002-08-08,,,,,,,24,,,
2002-08-08,00:00,,,1,9,56,,,,2.1
2002-08-08,01:00,,,1,9,48,,,,1.4
2002-08-08,02:00,,,1,9,46,,,,2.0
2002-08-08,03:00,,,1,8,42,,,,1.6
2002-08-08,04:00,,,1,9,41,,,,1.0
2002-08-08,05:00,,,1,10,36,,,,1.0
2002-08-08,06:00,,,1,16,37,,,,1.0
2002-08-08,07:00,,,1,14,42,,,,1.0
2002-08-08,08:00,,,1,13,46,,,,1.0
2002-08-08,09:00,,,1,12,52,,,,1.0
2002-08-08,10:00,,,1,9,60,,,,1.0
2002-08-08,11:00,,,1,8,67,,,,1.0
2002-08-08,12:00,,,1,9,70,,,,1.0
2002-08-08,13:00,,,1,8,76,,,,1.0
2002-08-08,14:00,,,1,6,88,,,,1.0
2002-08-08,15:00,,,1,8,94,,,,2.3
2002-08-08,16:00,,,1,10,88,,,,4.1
2002-08-08,17:00,,,1,10,95,,,,3.4
2002-08-08,18:00,,,1,8,98,,,,2.9
2002-08-08,19:00,,,1,9,84,,,,2.2
2002-08-08,20:00,,,1,8,94,,,,2.2
2002-08-08,21:00,,,1,8,87,,,,1.9
2002-08-08,22:00,,,1,11,73,,,,1.7
2002-08-08,23:00,,,1,9,71,,,,1.1
2002-08-09,,,,,,,35,,,
2002-08-09,00:00,,,1,7,80,,,,1.1
2002-08-09,01:00,,,1,9,77,,,,1.0
2002-08-09,02:00,,,1,6,77,,,,1.0
2002-08-09,03:00,,,1,9,57,,,,1.0
2002-08-09,04:00,,,1,13,45,,,,1.0
2002-08-09,05:00,,,1,14,45,,,,1.0
2002-08-09,06:00,,,2,27,31,,,,1.0
2002-08-09,07:00,,,4,31,25,,,,1.0
2002-08-09,08:00,,,5,28,32,,,,1.0
2002-08-09,09:00,,,3,19,53,,,,2.0
2002-08-09,10:00,,,4,20,59,,,,1.0
2002-08-09,11:00,,,5,25,61,,,,1.2
2002-08-09,12:00,,,3,17,76,,,,1.0
2002-08-09,13:00,,,1,14,101,,,,1.0
2002-08-09,14:00,,,1,10,124,,,,1.0
2002-08-09,15:00,,,1,10,113,,,,1.0
2002-08-09,16:00,,,1,10,86,,,,1.9
2002-08-09,17:00,,,1,12,96,,,,
2002-08-09,18:00,,,1,12,88,,,,1.0
