Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-07-06,25
30-07-06,25
29-07-06,29
28-07-06,38
27-07-06,38
26-07-06,41
25-07-06,35
24-07-06,33
23-07-06,25
22-07-06,40
21-07-06,42
20-07-06,39
19-07-06,35
18-07-06,28
17-07-06,21
16-07-06,12
15-07-06,15
14-07-06,27
13-07-06,43
12-07-06,29
11-07-06,29
10-07-06,29
09-07-06,21
08-07-06,36
07-07-06,41
06-07-06,39
05-07-06,28
04-07-06,28
03-07-06,20
02-07-06,19
01-07-06,20

