Datum Zeit,Niesky O3
,µg/m³
01-08-06 00:00,44
31-07-06 23:00,56
31-07-06 22:00,68
31-07-06 21:00,79
31-07-06 20:00,88
31-07-06 19:00,101
31-07-06 18:00,105
31-07-06 17:00,104
31-07-06 16:00,100
31-07-06 15:00,101
31-07-06 14:00,100
31-07-06 13:00,97
31-07-06 12:00,97
31-07-06 11:00,98
31-07-06 10:00,90
31-07-06 09:00,83
31-07-06 08:00,86
31-07-06 07:00,86
31-07-06 06:00,90
31-07-06 05:00,87
31-07-06 04:00,85
31-07-06 03:00,45
31-07-06 02:00,73
31-07-06 01:00,59
31-07-06 00:00,87
30-07-06 23:00,51
30-07-06 22:00,61
30-07-06 21:00,88
30-07-06 20:00,113
30-07-06 19:00,136
30-07-06 18:00,139
30-07-06 17:00,138
30-07-06 16:00,137
30-07-06 15:00,136
30-07-06 14:00,135
30-07-06 13:00,130
30-07-06 12:00,127
30-07-06 11:00,125
30-07-06 10:00,119
30-07-06 09:00,113
30-07-06 08:00,91
30-07-06 07:00,81
30-07-06 06:00,63
30-07-06 05:00,55
30-07-06 04:00,57
30-07-06 03:00,58
30-07-06 02:00,63
30-07-06 01:00,72
30-07-06 00:00,86
29-07-06 23:00,89
29-07-06 22:00,99
29-07-06 21:00,97
29-07-06 20:00,114
29-07-06 19:00,128
29-07-06 18:00,134
29-07-06 17:00,135
29-07-06 16:00,139
29-07-06 15:00,146
29-07-06 14:00,153
29-07-06 13:00,149
29-07-06 12:00,129
29-07-06 11:00,112
29-07-06 10:00,95
29-07-06 09:00,58
29-07-06 08:00,45
29-07-06 07:00,49
29-07-06 06:00,51
29-07-06 05:00,45
29-07-06 04:00,72
29-07-06 03:00,81
29-07-06 02:00,83
29-07-06 01:00,94
29-07-06 00:00,95
28-07-06 23:00,77
28-07-06 22:00,111
28-07-06 21:00,130
28-07-06 20:00,144
28-07-06 19:00,146
28-07-06 18:00,83
28-07-06 17:00,69
28-07-06 16:00,87
28-07-06 15:00,85
28-07-06 14:00,128
28-07-06 13:00,133
28-07-06 12:00,133
28-07-06 11:00,110
28-07-06 10:00,110
28-07-06 09:00,98
28-07-06 08:00,87
28-07-06 07:00,82
28-07-06 06:00,78
28-07-06 05:00,81
28-07-06 04:00,91
28-07-06 03:00,84
28-07-06 02:00,91
28-07-06 01:00,107
28-07-06 00:00,111
27-07-06 23:00,118
27-07-06 22:00,117
27-07-06 21:00,112
27-07-06 20:00,109
27-07-06 19:00,126
27-07-06 18:00,136
27-07-06 17:00,141
27-07-06 16:00,147
27-07-06 15:00,149
27-07-06 14:00,148
27-07-06 13:00,152
27-07-06 12:00,147
27-07-06 11:00,139
27-07-06 10:00,
27-07-06 09:00,104
27-07-06 08:00,80
27-07-06 07:00,43
27-07-06 06:00,32
27-07-06 05:00,38
27-07-06 04:00,40
27-07-06 03:00,47
27-07-06 02:00,48
27-07-06 01:00,48
27-07-06 00:00,54
26-07-06 23:00,73
26-07-06 22:00,80
26-07-06 21:00,91
26-07-06 20:00,132
26-07-06 19:00,146
26-07-06 18:00,157
26-07-06 17:00,170
26-07-06 16:00,176
26-07-06 15:00,164
26-07-06 14:00,164
26-07-06 13:00,163
26-07-06 12:00,157
26-07-06 11:00,145
26-07-06 10:00,131
26-07-06 09:00,105
26-07-06 08:00,78
26-07-06 07:00,57
26-07-06 06:00,39
26-07-06 05:00,35
26-07-06 04:00,41
26-07-06 03:00,52
26-07-06 02:00,63
26-07-06 01:00,69
26-07-06 00:00,65
25-07-06 23:00,77
25-07-06 22:00,81
25-07-06 21:00,94
25-07-06 20:00,127
25-07-06 19:00,147
25-07-06 18:00,150
25-07-06 17:00,148
25-07-06 16:00,150
25-07-06 15:00,148
25-07-06 14:00,138
25-07-06 13:00,132
25-07-06 12:00,128
25-07-06 11:00,124
25-07-06 10:00,118
25-07-06 09:00,110
25-07-06 08:00,94
25-07-06 07:00,63
25-07-06 06:00,27
25-07-06 05:00,43
25-07-06 04:00,52
25-07-06 03:00,55
25-07-06 02:00,62
25-07-06 01:00,70
25-07-06 00:00,81
24-07-06 23:00,82
24-07-06 22:00,99
24-07-06 21:00,121
24-07-06 20:00,137
24-07-06 19:00,131
24-07-06 18:00,134
24-07-06 17:00,138
24-07-06 16:00,136
24-07-06 15:00,141
24-07-06 14:00,145
24-07-06 13:00,147
24-07-06 12:00,
24-07-06 11:00,
24-07-06 10:00,
24-07-06 09:00,105
24-07-06 08:00,89
24-07-06 07:00,84
24-07-06 06:00,75
24-07-06 05:00,83
24-07-06 04:00,96
24-07-06 03:00,99
24-07-06 02:00,94
24-07-06 01:00,104
24-07-06 00:00,110
23-07-06 23:00,121
23-07-06 22:00,130
23-07-06 21:00,132
23-07-06 20:00,132
23-07-06 19:00,142
23-07-06 18:00,142
23-07-06 17:00,140
23-07-06 16:00,137
23-07-06 15:00,133
23-07-06 14:00,124
23-07-06 13:00,132
23-07-06 12:00,142
23-07-06 11:00,139
23-07-06 10:00,130
23-07-06 09:00,115
23-07-06 08:00,98
23-07-06 07:00,68
23-07-06 06:00,51
23-07-06 05:00,47
23-07-06 04:00,31
23-07-06 03:00,32
23-07-06 02:00,47
23-07-06 01:00,55
23-07-06 00:00,68
22-07-06 23:00,69
22-07-06 22:00,81
22-07-06 21:00,96
22-07-06 20:00,128
22-07-06 19:00,139
22-07-06 18:00,141
22-07-06 17:00,145
22-07-06 16:00,143
22-07-06 15:00,135
22-07-06 14:00,142
22-07-06 13:00,154
22-07-06 12:00,157
22-07-06 11:00,155
22-07-06 10:00,149
22-07-06 09:00,134
22-07-06 08:00,108
22-07-06 07:00,114
22-07-06 06:00,93
22-07-06 05:00,88
22-07-06 04:00,86
22-07-06 03:00,89
22-07-06 02:00,72
22-07-06 01:00,66
22-07-06 00:00,73
21-07-06 23:00,85
21-07-06 22:00,88
21-07-06 21:00,117
21-07-06 20:00,131
21-07-06 19:00,146
21-07-06 18:00,156
21-07-06 17:00,161
21-07-06 16:00,160
21-07-06 15:00,
21-07-06 14:00,
21-07-06 13:00,
21-07-06 12:00,
21-07-06 11:00,
21-07-06 10:00,
21-07-06 09:00,
21-07-06 08:00,
21-07-06 07:00,
21-07-06 06:00,
21-07-06 05:00,
21-07-06 04:00,
21-07-06 03:00,
21-07-06 02:00,
21-07-06 01:00,
21-07-06 00:00,
20-07-06 23:00,
20-07-06 22:00,
20-07-06 21:00,
20-07-06 20:00,
20-07-06 19:00,
20-07-06 18:00,206
20-07-06 17:00,202
20-07-06 16:00,199
20-07-06 15:00,193
20-07-06 14:00,190
20-07-06 13:00,186
20-07-06 12:00,183
20-07-06 11:00,171
20-07-06 10:00,157
20-07-06 09:00,142
20-07-06 08:00,134
20-07-06 07:00,124
20-07-06 06:00,110
20-07-06 05:00,90
20-07-06 04:00,65
20-07-06 03:00,65
20-07-06 02:00,75
20-07-06 01:00,83
20-07-06 00:00,88
19-07-06 23:00,72
19-07-06 22:00,79
19-07-06 21:00,89
19-07-06 20:00,137
19-07-06 19:00,158
19-07-06 18:00,165
19-07-06 17:00,161
19-07-06 16:00,157
19-07-06 15:00,152
19-07-06 14:00,149
19-07-06 13:00,144
19-07-06 12:00,141
19-07-06 11:00,138
19-07-06 10:00,128
19-07-06 09:00,104
19-07-06 08:00,92
19-07-06 07:00,68
19-07-06 06:00,34
19-07-06 05:00,40
19-07-06 04:00,50
19-07-06 03:00,51
19-07-06 02:00,54
19-07-06 01:00,65
19-07-06 00:00,63
18-07-06 23:00,84
18-07-06 22:00,97
18-07-06 21:00,106
18-07-06 20:00,144
18-07-06 19:00,158
18-07-06 18:00,150
18-07-06 17:00,138
18-07-06 16:00,134
18-07-06 15:00,130
18-07-06 14:00,124
18-07-06 13:00,119
