Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-07-06,13.83
30-07-06,
29-07-06,20.28
28-07-06,
27-07-06,26.79
26-07-06,
25-07-06,21.11
24-07-06,
23-07-06,18.63
22-07-06,
21-07-06,26.84
20-07-06,
19-07-06,18.15
18-07-06,
17-07-06,10.77
16-07-06,
15-07-06,9.32
14-07-06,
13-07-06,26.90
12-07-06,
11-07-06,19.91
10-07-06,
09-07-06,17.68
08-07-06,
07-07-06,24.65
06-07-06,
05-07-06,17.49
04-07-06,
03-07-06,13.47
02-07-06,
01-07-06,15.32

