Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-06,12.28
30-07-06,
29-07-06,15.40
28-07-06,
27-07-06,
26-07-06,
25-07-06,13.47
24-07-06,
23-07-06,13.35
22-07-06,
21-07-06,14.63
20-07-06,
19-07-06,12.15
18-07-06,
17-07-06,4.87
16-07-06,
15-07-06,5.30
14-07-06,
13-07-06,23.25
12-07-06,
11-07-06,12.10
10-07-06,
09-07-06,
08-07-06,
07-07-06,18.26
06-07-06,
05-07-06,14.84
04-07-06,
03-07-06,6.71
02-07-06,
01-07-06,9.35

