Datum Zeit,Schwartenberg PM10
,µg/m³
31-07-06,11
30-07-06,18
29-07-06,21
28-07-06,23
27-07-06,32
26-07-06,26
25-07-06,24
24-07-06,20
23-07-06,19
22-07-06,31
21-07-06,26
20-07-06,25
19-07-06,23
18-07-06,12
17-07-06,8
16-07-06,9
15-07-06,11
14-07-06,16
13-07-06,32
12-07-06,22
11-07-06,18
10-07-06,14
09-07-06,20
08-07-06,13
07-07-06,24
06-07-06,26
05-07-06,22
04-07-06,18
03-07-06,12
02-07-06,13
01-07-06,13

