Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-07-06,27
30-07-06,29
29-07-06,29
28-07-06,42
27-07-06,42
26-07-06,43
25-07-06,40
24-07-06,34
23-07-06,30
22-07-06,41
21-07-06,40
20-07-06,39
19-07-06,36
18-07-06,29
17-07-06,24
16-07-06,12
15-07-06,19
14-07-06,29
13-07-06,43
12-07-06,36
11-07-06,
10-07-06,
09-07-06,
08-07-06,37
07-07-06,37
06-07-06,36
05-07-06,29
04-07-06,25
03-07-06,24
02-07-06,20
01-07-06,26

