Datum Zeit,Collmberg O3
,µg/m³
01-08-06 00:00,65
31-07-06 23:00,55
31-07-06 22:00,49
31-07-06 21:00,59
31-07-06 20:00,68
31-07-06 19:00,72
31-07-06 18:00,73
31-07-06 17:00,79
31-07-06 16:00,90
31-07-06 15:00,91
31-07-06 14:00,86
31-07-06 13:00,82
31-07-06 12:00,77
31-07-06 11:00,74
31-07-06 10:00,73
31-07-06 09:00,62
31-07-06 08:00,52
31-07-06 07:00,48
31-07-06 06:00,56
31-07-06 05:00,72
31-07-06 04:00,80
31-07-06 03:00,84
31-07-06 02:00,84
31-07-06 01:00,82
31-07-06 00:00,110
30-07-06 23:00,122
30-07-06 22:00,123
30-07-06 21:00,151
30-07-06 20:00,150
30-07-06 19:00,145
30-07-06 18:00,154
30-07-06 17:00,150
30-07-06 16:00,147
30-07-06 15:00,149
30-07-06 14:00,146
30-07-06 13:00,142
30-07-06 12:00,138
30-07-06 11:00,139
30-07-06 10:00,110
30-07-06 09:00,86
30-07-06 08:00,62
30-07-06 07:00,61
30-07-06 06:00,71
30-07-06 05:00,83
30-07-06 04:00,105
30-07-06 03:00,109
30-07-06 02:00,117
30-07-06 01:00,127
30-07-06 00:00,120
29-07-06 23:00,121
29-07-06 22:00,119
29-07-06 21:00,114
29-07-06 20:00,114
29-07-06 19:00,116
29-07-06 18:00,120
29-07-06 17:00,132
29-07-06 16:00,114
29-07-06 15:00,114
29-07-06 14:00,114
29-07-06 13:00,88
29-07-06 12:00,82
29-07-06 11:00,98
29-07-06 10:00,86
29-07-06 09:00,81
29-07-06 08:00,80
29-07-06 07:00,102
29-07-06 06:00,96
29-07-06 05:00,91
29-07-06 04:00,79
29-07-06 03:00,67
29-07-06 02:00,77
29-07-06 01:00,90
29-07-06 00:00,106
28-07-06 23:00,117
28-07-06 22:00,132
28-07-06 21:00,138
28-07-06 20:00,124
28-07-06 19:00,130
28-07-06 18:00,151
28-07-06 17:00,164
28-07-06 16:00,171
28-07-06 15:00,176
28-07-06 14:00,172
28-07-06 13:00,164
28-07-06 12:00,150
28-07-06 11:00,133
28-07-06 10:00,115
28-07-06 09:00,97
28-07-06 08:00,93
28-07-06 07:00,114
28-07-06 06:00,131
28-07-06 05:00,102
28-07-06 04:00,117
28-07-06 03:00,131
28-07-06 02:00,134
28-07-06 01:00,127
28-07-06 00:00,126
27-07-06 23:00,130
27-07-06 22:00,151
27-07-06 21:00,154
27-07-06 20:00,159
27-07-06 19:00,158
27-07-06 18:00,173
27-07-06 17:00,171
27-07-06 16:00,174
27-07-06 15:00,174
27-07-06 14:00,174
27-07-06 13:00,172
27-07-06 12:00,159
27-07-06 11:00,157
27-07-06 10:00,149
27-07-06 09:00,119
27-07-06 08:00,107
27-07-06 07:00,110
27-07-06 06:00,106
27-07-06 05:00,114
27-07-06 04:00,105
27-07-06 03:00,125
27-07-06 02:00,127
27-07-06 01:00,134
27-07-06 00:00,150
26-07-06 23:00,143
26-07-06 22:00,147
26-07-06 21:00,162
26-07-06 20:00,162
26-07-06 19:00,164
26-07-06 18:00,172
26-07-06 17:00,181
26-07-06 16:00,177
26-07-06 15:00,175
26-07-06 14:00,169
26-07-06 13:00,162
26-07-06 12:00,158
26-07-06 11:00,145
26-07-06 10:00,123
26-07-06 09:00,99
26-07-06 08:00,101
26-07-06 07:00,119
26-07-06 06:00,129
26-07-06 05:00,134
26-07-06 04:00,142
26-07-06 03:00,141
26-07-06 02:00,142
26-07-06 01:00,143
26-07-06 00:00,149
25-07-06 23:00,149
25-07-06 22:00,141
25-07-06 21:00,133
25-07-06 20:00,137
25-07-06 19:00,141
25-07-06 18:00,143
25-07-06 17:00,145
25-07-06 16:00,147
25-07-06 15:00,146
25-07-06 14:00,144
25-07-06 13:00,140
25-07-06 12:00,142
25-07-06 11:00,128
25-07-06 10:00,109
25-07-06 09:00,91
25-07-06 08:00,79
25-07-06 07:00,80
25-07-06 06:00,86
25-07-06 05:00,88
25-07-06 04:00,95
25-07-06 03:00,108
25-07-06 02:00,114
25-07-06 01:00,119
25-07-06 00:00,120
24-07-06 23:00,119
24-07-06 22:00,114
24-07-06 21:00,111
24-07-06 20:00,114
24-07-06 19:00,121
24-07-06 18:00,125
24-07-06 17:00,133
24-07-06 16:00,139
24-07-06 15:00,141
24-07-06 14:00,144
24-07-06 13:00,140
24-07-06 12:00,133
24-07-06 11:00,123
24-07-06 10:00,104
24-07-06 09:00,79
24-07-06 08:00,60
24-07-06 07:00,46
24-07-06 06:00,67
24-07-06 05:00,82
24-07-06 04:00,90
24-07-06 03:00,92
24-07-06 02:00,98
24-07-06 01:00,112
24-07-06 00:00,104
23-07-06 23:00,113
23-07-06 22:00,146
23-07-06 21:00,140
23-07-06 20:00,145
23-07-06 19:00,128
23-07-06 18:00,138
23-07-06 17:00,137
23-07-06 16:00,161
23-07-06 15:00,163
23-07-06 14:00,153
23-07-06 13:00,144
23-07-06 12:00,125
23-07-06 11:00,123
23-07-06 10:00,97
23-07-06 09:00,98
23-07-06 08:00,98
23-07-06 07:00,86
23-07-06 06:00,97
23-07-06 05:00,119
23-07-06 04:00,114
23-07-06 03:00,99
23-07-06 02:00,101
23-07-06 01:00,116
23-07-06 00:00,117
22-07-06 23:00,128
22-07-06 22:00,116
22-07-06 21:00,111
22-07-06 20:00,112
22-07-06 19:00,115
22-07-06 18:00,112
22-07-06 17:00,99
22-07-06 16:00,112
22-07-06 15:00,122
22-07-06 14:00,142
22-07-06 13:00,143
22-07-06 12:00,147
22-07-06 11:00,158
22-07-06 10:00,164
22-07-06 09:00,151
22-07-06 08:00,129
22-07-06 07:00,134
22-07-06 06:00,141
22-07-06 05:00,140
22-07-06 04:00,150
22-07-06 03:00,148
22-07-06 02:00,140
22-07-06 01:00,142
22-07-06 00:00,151
21-07-06 23:00,153
21-07-06 22:00,153
21-07-06 21:00,151
21-07-06 20:00,152
21-07-06 19:00,158
21-07-06 18:00,166
21-07-06 17:00,164
21-07-06 16:00,169
21-07-06 15:00,178
21-07-06 14:00,179
21-07-06 13:00,178
21-07-06 12:00,177
21-07-06 11:00,180
21-07-06 10:00,153
21-07-06 09:00,139
21-07-06 08:00,120
21-07-06 07:00,117
21-07-06 06:00,123
21-07-06 05:00,117
21-07-06 04:00,116
21-07-06 03:00,129
21-07-06 02:00,139
21-07-06 01:00,164
21-07-06 00:00,162
20-07-06 23:00,153
20-07-06 22:00,204
20-07-06 21:00,211
20-07-06 20:00,210
20-07-06 19:00,204
20-07-06 18:00,201
20-07-06 17:00,210
20-07-06 16:00,202
20-07-06 15:00,193
20-07-06 14:00,187
20-07-06 13:00,184
20-07-06 12:00,180
20-07-06 11:00,149
20-07-06 10:00,129
20-07-06 09:00,124
20-07-06 08:00,114
20-07-06 07:00,125
20-07-06 06:00,138
20-07-06 05:00,139
20-07-06 04:00,144
20-07-06 03:00,145
20-07-06 02:00,146
20-07-06 01:00,143
20-07-06 00:00,145
19-07-06 23:00,167
19-07-06 22:00,174
19-07-06 21:00,178
19-07-06 20:00,183
19-07-06 19:00,184
19-07-06 18:00,185
19-07-06 17:00,184
19-07-06 16:00,184
19-07-06 15:00,178
19-07-06 14:00,173
19-07-06 13:00,170
19-07-06 12:00,166
19-07-06 11:00,157
19-07-06 10:00,141
19-07-06 09:00,124
19-07-06 08:00,112
19-07-06 07:00,115
19-07-06 06:00,120
19-07-06 05:00,121
19-07-06 04:00,121
19-07-06 03:00,127
19-07-06 02:00,129
19-07-06 01:00,128
19-07-06 00:00,138
18-07-06 23:00,149
18-07-06 22:00,167
18-07-06 21:00,162
18-07-06 20:00,158
18-07-06 19:00,179
18-07-06 18:00,178
18-07-06 17:00,170
18-07-06 16:00,166
18-07-06 15:00,156
18-07-06 14:00,150
18-07-06 13:00,139
18-07-06 12:00,132
18-07-06 11:00,120
18-07-06 10:00,106
18-07-06 09:00,88
18-07-06 08:00,86
18-07-06 07:00,89
18-07-06 06:00,93
18-07-06 05:00,92
18-07-06 04:00,93
18-07-06 03:00,99
18-07-06 02:00,96
18-07-06 01:00,97
18-07-06 00:00,98
17-07-06 23:00,105
17-07-06 22:00,103
17-07-06 21:00,102
17-07-06 20:00,103
17-07-06 19:00,107
17-07-06 18:00,109
17-07-06 17:00,104
17-07-06 16:00,102
17-07-06 15:00,100
17-07-06 14:00,101
17-07-06 13:00,100
17-07-06 12:00,97
17-07-06 11:00,89
17-07-06 10:00,84
17-07-06 09:00,72
17-07-06 08:00,61
17-07-06 07:00,66
17-07-06 06:00,67
17-07-06 05:00,67
17-07-06 04:00,81
17-07-06 03:00,85
17-07-06 02:00,86
17-07-06 01:00,83
17-07-06 00:00,82
16-07-06 23:00,80
16-07-06 22:00,78
16-07-06 21:00,82
16-07-06 20:00,80
16-07-06 19:00,81
16-07-06 18:00,77
16-07-06 17:00,76
16-07-06 16:00,75
16-07-06 15:00,75
16-07-06 14:00,75
16-07-06 13:00,79
16-07-06 12:00,76
16-07-06 11:00,71
16-07-06 10:00,70
16-07-06 09:00,64
16-07-06 08:00,56
16-07-06 07:00,54
16-07-06 06:00,53
16-07-06 05:00,55
16-07-06 04:00,56
16-07-06 03:00,57
16-07-06 02:00,57
16-07-06 01:00,60
16-07-06 00:00,61
15-07-06 23:00,65
15-07-06 22:00,72
15-07-06 21:00,88
15-07-06 20:00,93
15-07-06 19:00,94
15-07-06 18:00,95
15-07-06 17:00,94
15-07-06 16:00,96
15-07-06 15:00,94
15-07-06 14:00,92
15-07-06 13:00,88
15-07-06 12:00,87
15-07-06 11:00,82
15-07-06 10:00,79
15-07-06 09:00,73
15-07-06 08:00,61
15-07-06 07:00,59
15-07-06 06:00,61
15-07-06 05:00,61
15-07-06 04:00,62
15-07-06 03:00,63
15-07-06 02:00,65
15-07-06 01:00,65
15-07-06 00:00,68
14-07-06 23:00,71
14-07-06 22:00,75
14-07-06 21:00,81
14-07-06 20:00,89
14-07-06 19:00,90
14-07-06 18:00,92
14-07-06 17:00,94
14-07-06 16:00,97
14-07-06 15:00,98
14-07-06 14:00,109
14-07-06 13:00,108
14-07-06 12:00,97
14-07-06 11:00,94
14-07-06 10:00,80
14-07-06 09:00,70
14-07-06 08:00,62
14-07-06 07:00,57
14-07-06 06:00,44
14-07-06 05:00,39
14-07-06 04:00,51
14-07-06 03:00,75
14-07-06 02:00,94
14-07-06 01:00,88
14-07-06 00:00,120
13-07-06 23:00,139
13-07-06 22:00,113
13-07-06 21:00,121
13-07-06 20:00,126
13-07-06 19:00,151
13-07-06 18:00,163
13-07-06 17:00,155
13-07-06 16:00,164
13-07-06 15:00,169
13-07-06 14:00,156
13-07-06 13:00,140
13-07-06 12:00,134
13-07-06 11:00,131
13-07-06 10:00,117
13-07-06 09:00,90
13-07-06 08:00,71
13-07-06 07:00,75
13-07-06 06:00,78
13-07-06 05:00,86
13-07-06 04:00,93
13-07-06 03:00,96
13-07-06 02:00,105
13-07-06 01:00,107
13-07-06 00:00,108
12-07-06 23:00,120
12-07-06 22:00,126
12-07-06 21:00,127
12-07-06 20:00,133
12-07-06 19:00,130
12-07-06 18:00,124
12-07-06 17:00,125
12-07-06 16:00,124
12-07-06 15:00,124
12-07-06 14:00,119
12-07-06 13:00,115
12-07-06 12:00,108
12-07-06 11:00,98
12-07-06 10:00,90
12-07-06 09:00,84
12-07-06 08:00,81
12-07-06 07:00,78
12-07-06 06:00,81
12-07-06 05:00,90
12-07-06 04:00,95
12-07-06 03:00,98
12-07-06 02:00,92
12-07-06 01:00,94
12-07-06 00:00,128
11-07-06 23:00,136
11-07-06 22:00,141
11-07-06 21:00,149
11-07-06 20:00,148
11-07-06 19:00,156
11-07-06 18:00,153
11-07-06 17:00,144
11-07-06 16:00,137
11-07-06 15:00,126
11-07-06 14:00,118
11-07-06 13:00,113
11-07-06 12:00,113
11-07-06 11:00,108
11-07-06 10:00,93
11-07-06 09:00,72
11-07-06 08:00,50
11-07-06 07:00,47
11-07-06 06:00,65
11-07-06 05:00,82
11-07-06 04:00,89
11-07-06 03:00,95
11-07-06 02:00,100
11-07-06 01:00,103
11-07-06 00:00,104
10-07-06 23:00,103
10-07-06 22:00,101
10-07-06 21:00,107
10-07-06 20:00,112
10-07-06 19:00,111
10-07-06 18:00,107
10-07-06 17:00,100
10-07-06 16:00,94
10-07-06 15:00,94
10-07-06 14:00,97
10-07-06 13:00,98
10-07-06 12:00,97
10-07-06 11:00,89
10-07-06 10:00,81
10-07-06 09:00,67
10-07-06 08:00,55
10-07-06 07:00,48
10-07-06 06:00,51
10-07-06 05:00,52
10-07-06 04:00,58
10-07-06 03:00,56
10-07-06 02:00,66
10-07-06 01:00,76
10-07-06 00:00,91
09-07-06 23:00,101
09-07-06 22:00,100
09-07-06 21:00,96
09-07-06 20:00,89
09-07-06 19:00,88
09-07-06 18:00,101
09-07-06 17:00,95
09-07-06 16:00,101
09-07-06 15:00,102
09-07-06 14:00,106
09-07-06 13:00,105
09-07-06 12:00,99
09-07-06 11:00,95
09-07-06 10:00,87
09-07-06 09:00,73
09-07-06 08:00,65
09-07-06 07:00,81
09-07-06 06:00,99
09-07-06 05:00,97
09-07-06 04:00,99
09-07-06 03:00,99
