Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-07-06,13
30-07-06,22
29-07-06,21
28-07-06,28
27-07-06,32
26-07-06,32
25-07-06,29
24-07-06,26
23-07-06,19
22-07-06,34
21-07-06,31
20-07-06,25
19-07-06,25
18-07-06,18
17-07-06,13
16-07-06,11
15-07-06,14
14-07-06,22
13-07-06,34
12-07-06,25
11-07-06,20
10-07-06,18
09-07-06,16
08-07-06,23
07-07-06,28
06-07-06,27
05-07-06,22
04-07-06,22
03-07-06,16
02-07-06,19
01-07-06,20

