Datum Zeit,Fichtelberg O3
,µg/m³
01-08-06 00:00,
31-07-06 23:00,
31-07-06 22:00,
31-07-06 21:00,
31-07-06 20:00,
31-07-06 19:00,
31-07-06 18:00,
31-07-06 17:00,
31-07-06 16:00,
31-07-06 15:00,
31-07-06 14:00,
31-07-06 13:00,
31-07-06 12:00,
31-07-06 11:00,
31-07-06 10:00,
31-07-06 09:00,
31-07-06 08:00,
31-07-06 07:00,
31-07-06 06:00,
31-07-06 05:00,
31-07-06 04:00,
31-07-06 03:00,
31-07-06 02:00,
31-07-06 01:00,
31-07-06 00:00,
30-07-06 23:00,
30-07-06 22:00,
30-07-06 21:00,
30-07-06 20:00,
30-07-06 19:00,
30-07-06 18:00,
30-07-06 17:00,
30-07-06 16:00,
30-07-06 15:00,
30-07-06 14:00,
30-07-06 13:00,
30-07-06 12:00,
30-07-06 11:00,
30-07-06 10:00,
30-07-06 09:00,
30-07-06 08:00,
30-07-06 07:00,
30-07-06 06:00,
30-07-06 05:00,
30-07-06 04:00,
30-07-06 03:00,
30-07-06 02:00,
30-07-06 01:00,
30-07-06 00:00,
29-07-06 23:00,
29-07-06 22:00,
29-07-06 21:00,
29-07-06 20:00,
29-07-06 19:00,
29-07-06 18:00,
29-07-06 17:00,
29-07-06 16:00,
29-07-06 15:00,
29-07-06 14:00,
29-07-06 13:00,
29-07-06 12:00,
29-07-06 11:00,
29-07-06 10:00,
29-07-06 09:00,
29-07-06 08:00,
29-07-06 07:00,
29-07-06 06:00,
29-07-06 05:00,
29-07-06 04:00,
29-07-06 03:00,
29-07-06 02:00,
29-07-06 01:00,
29-07-06 00:00,
28-07-06 23:00,
28-07-06 22:00,
28-07-06 21:00,
28-07-06 20:00,
28-07-06 19:00,
28-07-06 18:00,
28-07-06 17:00,
28-07-06 16:00,
28-07-06 15:00,
28-07-06 14:00,
28-07-06 13:00,
28-07-06 12:00,
28-07-06 11:00,
28-07-06 10:00,
28-07-06 09:00,
28-07-06 08:00,
28-07-06 07:00,
28-07-06 06:00,
28-07-06 05:00,
28-07-06 04:00,
28-07-06 03:00,
28-07-06 02:00,
28-07-06 01:00,
28-07-06 00:00,
27-07-06 23:00,
27-07-06 22:00,
27-07-06 21:00,
27-07-06 20:00,
27-07-06 19:00,
27-07-06 18:00,
27-07-06 17:00,
27-07-06 16:00,
27-07-06 15:00,
27-07-06 14:00,
27-07-06 13:00,
27-07-06 12:00,
27-07-06 11:00,
27-07-06 10:00,
27-07-06 09:00,
27-07-06 08:00,
27-07-06 07:00,
27-07-06 06:00,
27-07-06 05:00,
27-07-06 04:00,
27-07-06 03:00,
27-07-06 02:00,
27-07-06 01:00,
27-07-06 00:00,
26-07-06 23:00,
26-07-06 22:00,
26-07-06 21:00,
26-07-06 20:00,
26-07-06 19:00,
26-07-06 18:00,
26-07-06 17:00,
26-07-06 16:00,
26-07-06 15:00,
26-07-06 14:00,
26-07-06 13:00,
26-07-06 12:00,
26-07-06 11:00,147
26-07-06 10:00,147
26-07-06 09:00,145
26-07-06 08:00,141
26-07-06 07:00,140
26-07-06 06:00,151
26-07-06 05:00,151
26-07-06 04:00,157
26-07-06 03:00,156
26-07-06 02:00,158
26-07-06 01:00,159
26-07-06 00:00,126
25-07-06 23:00,123
25-07-06 22:00,158
25-07-06 21:00,163
25-07-06 20:00,155
25-07-06 19:00,164
25-07-06 18:00,166
25-07-06 17:00,149
25-07-06 16:00,133
25-07-06 15:00,143
25-07-06 14:00,149
25-07-06 13:00,147
