Datum Zeit,Plauen-Sued PM10
,µg/m³
31-07-06,22
30-07-06,26
29-07-06,23
28-07-06,
27-07-06,33
26-07-06,37
25-07-06,38
24-07-06,32
23-07-06,18
22-07-06,31
21-07-06,34
20-07-06,27
19-07-06,26
18-07-06,27
17-07-06,
16-07-06,
15-07-06,
14-07-06,
13-07-06,29
12-07-06,32
11-07-06,19
10-07-06,
09-07-06,14
08-07-06,23
07-07-06,23
06-07-06,23
05-07-06,21
04-07-06,23
03-07-06,22
02-07-06,16
01-07-06,20

