Datum Zeit,Freiberg PM10
,µg/m³
31-07-06,16
30-07-06,21
29-07-06,26
28-07-06,30
27-07-06,36
26-07-06,34
25-07-06,30
24-07-06,27
23-07-06,22
22-07-06,37
21-07-06,34
20-07-06,27
19-07-06,27
18-07-06,22
17-07-06,19
16-07-06,12
15-07-06,16
14-07-06,21
13-07-06,34
12-07-06,25
11-07-06,20
10-07-06,17
09-07-06,18
08-07-06,24
07-07-06,27
06-07-06,31
05-07-06,25
04-07-06,23
03-07-06,16
02-07-06,17
01-07-06,19

