Datum Zeit,Plauen-Sued PM10
,µg/m³
31-05-11,17
30-05-11,14
29-05-11,11
28-05-11,14
27-05-11,13
26-05-11,18
25-05-11,18
24-05-11,20
23-05-11,17
22-05-11,13
21-05-11,15
20-05-11,14
19-05-11,15
18-05-11,14
17-05-11,17
16-05-11,19
15-05-11,11
14-05-11,19
13-05-11,17
12-05-11,19
11-05-11,22
10-05-11,23
09-05-11,21
08-05-11,18
07-05-11,18
06-05-11,18
05-05-11,17
04-05-11,16
03-05-11,14
02-05-11,27
01-05-11,19

