Datum Zeit,Klingenthal PM10
,µg/m³
31-05-11,13
30-05-11,10
29-05-11,7
28-05-11,9
27-05-11,8
26-05-11,15
25-05-11,13
24-05-11,15
23-05-11,10
22-05-11,10
21-05-11,9
20-05-11,10
19-05-11,9
18-05-11,10
17-05-11,11
16-05-11,10
15-05-11,11
14-05-11,14
13-05-11,12
12-05-11,13
11-05-11,17
10-05-11,24
09-05-11,15
08-05-11,17
07-05-11,16
06-05-11,21
05-05-11,12
04-05-11,18
03-05-11,8
02-05-11,22
01-05-11,29

