Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-11,29
30-05-11,27
29-05-11,16
28-05-11,16
27-05-11,31
26-05-11,39
25-05-11,33
24-05-11,
23-05-11,33
22-05-11,20
21-05-11,21
20-05-11,25
19-05-11,31
18-05-11,29
17-05-11,26
16-05-11,19
15-05-11,16
14-05-11,30
13-05-11,28
12-05-11,47
11-05-11,44
10-05-11,39
09-05-11,31
08-05-11,22
07-05-11,24
06-05-11,40
05-05-11,31
04-05-11,25
03-05-11,17
02-05-11,29
01-05-11,17

