Datum Zeit,Zittau-Ost PM10
,µg/m³
31-05-11,20
30-05-11,17
29-05-11,16
28-05-11,13
27-05-11,16
26-05-11,21
25-05-11,14
24-05-11,17
23-05-11,14
22-05-11,17
21-05-11,20
20-05-11,16
19-05-11,15
18-05-11,18
17-05-11,17
16-05-11,10
15-05-11,10
14-05-11,16
13-05-11,13
12-05-11,24
11-05-11,23
10-05-11,24
09-05-11,27
08-05-11,23
07-05-11,28
06-05-11,27
05-05-11,15
04-05-11,18
03-05-11,11
02-05-11,27
01-05-11,

