Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-05-11,19
30-05-11,14
29-05-11,14
28-05-11,12
27-05-11,12
26-05-11,22
25-05-11,21
24-05-11,
23-05-11,15
22-05-11,20
21-05-11,19
20-05-11,18
19-05-11,21
18-05-11,17
17-05-11,12
16-05-11,12
15-05-11,11
14-05-11,17
13-05-11,17
12-05-11,27
11-05-11,23
10-05-11,22
09-05-11,19
08-05-11,20
07-05-11,18
06-05-11,23
05-05-11,14
04-05-11,15
03-05-11,9
02-05-11,19
01-05-11,19

