Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-05-11,32
30-05-11,27
29-05-11,21
28-05-11,20
27-05-11,28
26-05-11,32
25-05-11,40
24-05-11,37
23-05-11,27
22-05-11,22
21-05-11,26
20-05-11,31
19-05-11,28
18-05-11,34
17-05-11,24
16-05-11,20
15-05-11,21
14-05-11,29
13-05-11,31
12-05-11,51
11-05-11,50
10-05-11,39
09-05-11,35
08-05-11,28
07-05-11,30
06-05-11,37
05-05-11,34
04-05-11,27
03-05-11,21
02-05-11,35
01-05-11,23

