Datum Zeit,Collmberg PM10
,µg/m³
31-05-11,18
30-05-11,16
29-05-11,10
28-05-11,8
27-05-11,10
26-05-11,17
25-05-11,21
24-05-11,19
23-05-11,14
22-05-11,14
21-05-11,17
20-05-11,11
19-05-11,13
18-05-11,12
17-05-11,15
16-05-11,13
15-05-11,10
14-05-11,16
13-05-11,15
12-05-11,
11-05-11,25
10-05-11,16
09-05-11,15
08-05-11,17
07-05-11,17
06-05-11,23
05-05-11,13
04-05-11,12
03-05-11,21
02-05-11,15
01-05-11,14

